# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
349168, 346457, 349168, 344821, 344691
177465, 177465, 176936, 176816, 176684
99322, 99274, 99090, 99322, 99210
102630, 85657, 87861, 102573, 102630
96411, 82587, 82464, 96411, 96229
95040, 80824, 80739, 95040, 94864
94804, 80541, 80554, 94804, 94588
95984, 95858, 95743, 95984, 95784
93733, 79559, 79475, 93733, 93573
93939, 79659, 79661, 93939, 93767
94121, 79983, 79957, 94121, 93965
94416, 80245, 80228, 94416, 94389
93569, 79251, 79156, 93569, 93282
93699, 79625, 79490, 93699, 93575
81276, 81276, 81021, 80731, 80573
97007, 81034, 82739, 97007, 94888
94286, 80124, 80018, 94286, 93879
93890, 79829, 79768, 93890, 93741
94282, 80031, 79978, 94282, 94142
93858, 79776, 79807, 93858, 93732
94109, 80186, 80147, 94109, 93848
95178, 95061, 94939, 95178, 95056
94771, 94771, 94653, 80755, 80662
94218, 80259, 80159, 94218, 94132
93966, 79559, 79498, 93966, 93802
102717, 88902, 88964, 102717, 102567
94877, 80367, 80387, 94877, 94612
94540, 80659, 80624, 94540, 94364
94189, 80427, 80369, 94189, 94013
93811, 79353, 79331, 93811, 93625
94299, 79864, 79810, 94299, 94229
94127, 79701, 79541, 94127, 94009
93476, 79272, 79270, 93476, 93363
93863, 80118, 79961, 93863, 93712
93732, 79225, 79160, 93732, 93535
94072, 79608, 79549, 94072, 93985
94686, 80886, 80767, 94686, 94546
93684, 79731, 79650, 93684, 93598
93862, 79647, 79576, 93862, 93736
93793, 80027, 79947, 93793, 93671
93832, 80221, 80085, 93832, 93751
95457, 95457, 95292, 95161, 95032
93776, 79820, 79764, 93776, 93711
93761, 79622, 79562, 93761, 93710
93837, 79578, 79505, 93837, 93792
93654, 79730, 79703, 93654, 93570
114456, 114456, 114304, 114206, 114050
94048, 80291, 80231, 94048, 93936
93704, 79606, 79520, 93704, 93570
93661, 79529, 79458, 93661, 93591
93575, 79891, 79777, 93575, 93359
94371, 80165, 80119, 94371, 94280
81101, 81101, 80811, 80499, 80478
94366, 80361, 80261, 94366, 94288
93611, 79693, 79702, 93611, 93501
94152, 79898, 79822, 94152, 93997
94669, 94501, 94229, 94669, 94516
93303, 79773, 79690, 93303, 93219
