# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
36889, 36670, 36889
6278, 6267, 6278
6567, 6386, 6567
7039, 6964, 7039
5761, 5761, 5723
5993, 5993, 5901
5949, 5933, 5949
6091, 6091, 6082
6006, 5987, 6006
5915, 5825, 5915
5839, 5786, 5839
5979, 5979, 5917
5924, 5924, 5922
6039, 5926, 6039
5894, 5808, 5894
6096, 6045, 6096
9873, 9873, 9821
6170, 6170, 6094
6127, 6127, 6079
5931, 5904, 5931
5892, 5747, 5892
5881, 5771, 5881
5944, 5859, 5944
5927, 5888, 5927
5994, 5954, 5994
5951, 5853, 5951
5950, 5846, 5950
5931, 5811, 5931
6029, 6000, 6029
5931, 5874, 5931
5913, 5913, 5909
5955, 5887, 5955
5907, 5900, 5907
5926, 5875, 5926
5951, 5806, 5951
5975, 5900, 5975
5922, 5826, 5922
6088, 5951, 6088
6468, 6468, 5962
5858, 5858, 5765
5999, 5900, 5999
5975, 5879, 5975
5984, 5959, 5984
5907, 5888, 5907
5910, 5786, 5910
5875, 5844, 5875
5875, 5848, 5875
5969, 5940, 5969
5954, 5871, 5954
5907, 5906, 5907
5862, 5844, 5862
5941, 5882, 5941
5917, 5902, 5917
6039, 6039, 6037
5889, 5837, 5889
5825, 5770, 5825
5922, 5910, 5922
5847, 5814, 5847
5900, 5815, 5900
5851, 5795, 5851
5883, 5818, 5883
5820, 5723, 5820
5889, 5779, 5889
6008, 5899, 6008
5981, 5931, 5981
5855, 5819, 5855
5892, 5809, 5892
5871, 5747, 5871
5885, 5821, 5885
5893, 5855, 5893
5962, 5910, 5962
5861, 5841, 5861
6006, 6006, 5979
5932, 5932, 5929
5930, 5892, 5930
5821, 5792, 5821
5872, 5870, 5872
5822, 5769, 5822
5960, 5886, 5960
5975, 5912, 5975
5882, 5838, 5882
5911, 5843, 5911
5995, 5911, 5995
5857, 5820, 5857
5938, 5845, 5938
5869, 5799, 5869
5989, 5913, 5989
5929, 5875, 5929
6078, 6023, 6078
5910, 5871, 5910
5836, 5836, 5835
5909, 5909, 5874
6022, 5993, 6022
5897, 5813, 5897
5920, 5892, 5920
