# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
30174, 29955, 30174
5007, 4903, 5007
4768, 4710, 4768
5526, 5461, 5526
4275, 4219, 4275
4080, 4039, 4080
4097, 4097, 4047
4186, 4186, 4148
4143, 4137, 4143
4135, 4111, 4135
4096, 4013, 4096
4120, 4071, 4120
4115, 4088, 4115
4180, 4175, 4180
4058, 4021, 4058
4174, 4084, 4174
4093, 3996, 4093
4130, 4059, 4130
4133, 4120, 4133
4069, 4069, 4039
4052, 4052, 3997
4152, 4119, 4152
4069, 3964, 4069
4076, 4076, 4072
4096, 4096, 4066
4061, 3996, 4061
4192, 4125, 4192
4070, 4001, 4070
4217, 4151, 4217
4012, 4012, 3996
4022, 4022, 4018
4073, 3999, 4073
4118, 3968, 4118
4074, 3995, 4074
4092, 4078, 4092
4049, 3997, 4049
4041, 4010, 4041
4016, 3939, 4016
4142, 4142, 4135
4104, 4047, 4104
4174, 4118, 4174
4105, 4061, 4105
4064, 4003, 4064
4003, 3963, 4003
4018, 3932, 4018
4037, 3951, 4037
4139, 3990, 4139
4153, 4080, 4153
4112, 4014, 4112
4044, 3997, 4044
4053, 4048, 4053
4056, 3968, 4056
4043, 3988, 4043
8602, 8557, 8602
4202, 4180, 4202
4081, 4018, 4081
4080, 3989, 4080
4081, 4026, 4081
4049, 4049, 4041
4142, 4142, 4064
4042, 4042, 4039
4113, 4063, 4113
4061, 4026, 4061
4084, 4030, 4084
4108, 4093, 4108
4005, 3999, 4005
8506, 8461, 8506
4177, 4135, 4177
4060, 3963, 4060
4126, 4006, 4126
4209, 4098, 4209
4088, 3981, 4088
4149, 4053, 4149
4060, 4060, 4056
4032, 4032, 3992
3974, 3914, 3974
4082, 3961, 4082
4019, 4001, 4019
4081, 4081, 4040
4156, 4156, 4154
4170, 4170, 4118
4068, 4068, 4024
4088, 4039, 4088
4035, 3998, 4035
4022, 3961, 4022
4050, 4033, 4050
4092, 4001, 4092
4088, 4018, 4088
4073, 4073, 4044
4164, 4164, 4112
4105, 3995, 4105
3954, 3875, 3954
4104, 4104, 4092
4108, 4108, 4098
4161, 4122, 4161
4025, 4025, 4016
4101, 4033, 4101
4043, 3984, 4043
4058, 3957, 4058
4022, 3982, 4022
4022, 3985, 4022
4074, 4074, 4054
4063, 4063, 4015
4055, 3998, 4055
4046, 4046, 4021
4015, 3982, 4015
3988, 3895, 3988
4195, 4195, 4167
4087, 4087, 4061
4047, 4047, 4045
4054, 4053, 4054
4065, 3990, 4065
4163, 4047, 4163
4048, 4045, 4048
4147, 4147, 4081
4107, 4080, 4107
4115, 4077, 4115
4143, 4050, 4143
4095, 4053, 4095
4108, 4085, 4108
4107, 4080, 4107
4108, 4108, 4096
5283, 5275, 5283
4127, 4024, 4127
4112, 4015, 4112
4112, 4017, 4112
4081, 4001, 4081
4169, 4071, 4169
4113, 4105, 4113
4174, 4174, 4122
4118, 4118, 4073
4164, 4164, 4148
4104, 4052, 4104
4092, 3970, 4092
4140, 4116, 4140
4044, 3977, 4044
4127, 4010, 4127
4092, 4050, 4092
4164, 4029, 4164
4111, 4111, 4065
4068, 4068, 4009
4058, 3976, 4058
4140, 4104, 4140
10144, 10143, 10144
4844, 4798, 4844
5008, 4962, 5008
4908, 4908, 4901
4636, 4636, 4631
8816, 8816, 8812
4450, 4445, 4450
4133, 4133, 4088
4191, 4191, 4102
4088, 4088, 3997
4135, 4135, 4095
4101, 4038, 4101
4108, 4050, 4108
4141, 4093, 4141
4074, 4023, 4074
4085, 4020, 4085
8452, 8375, 8452
4144, 4096, 4144
4082, 4072, 4082
4082, 4050, 4082
5142, 5090, 5142
4125, 4060, 4125
4126, 4040, 4126
4086, 4019, 4086
4061, 3987, 4061
4030, 3942, 4030
4128, 4049, 4128
4084, 4023, 4084
4134, 4111, 4134
4161, 4066, 4161
4102, 4011, 4102
4060, 3964, 4060
4135, 4054, 4135
4034, 3950, 4034
4107, 4095, 4107
4034, 4012, 4034
4086, 4084, 4086
4160, 4160, 4051
4183, 4183, 4073
4024, 4024, 4018
4092, 4092, 4066
4079, 4032, 4079
4084, 4016, 4084
4098, 4044, 4098
4153, 4037, 4153
4273, 4191, 4273
4057, 4043, 4057
4079, 3991, 4079
4051, 3984, 4051
4091, 4091, 4087
4120, 4006, 4120
4115, 4086, 4115
4015, 3982, 4015
4126, 4068, 4126
4044, 3984, 4044
4139, 4089, 4139
4032, 3963, 4032
4141, 4054, 4141
4150, 4050, 4150
4128, 4023, 4128
4087, 4087, 4054
4152, 4152, 4106
4057, 4057, 4031
4075, 4075, 4053
4218, 4218, 4128
4141, 4141, 4086
4060, 4013, 4060
4054, 4012, 4054
4087, 4072, 4087
4057, 4057, 4025
4133, 4082, 4133
4019, 3963, 4019
4215, 4135, 4215
4033, 3954, 4033
4033, 3999, 4033
4050, 4038, 4050
4197, 4144, 4197
3942, 3895, 3942
4085, 4012, 4085
3956, 3877, 3956
4061, 3947, 4061
4070, 4005, 4070
4097, 4029, 4097
4096, 4039, 4096
4009, 4009, 3994
4043, 4010, 4043
4195, 4119, 4195
4167, 4059, 4167
4052, 3972, 4052
3999, 3975, 3999
4035, 4014, 4035
4015, 4015, 4006
4028, 4028, 4003
4066, 4066, 4064
4061, 3952, 4061
4124, 4059, 4124
4083, 4083, 4056
4078, 4073, 4078
4022, 3974, 4022
4141, 4106, 4141
4025, 3967, 4025
4150, 4059, 4150
4143, 4026, 4143
4064, 3987, 4064
4057, 3951, 4057
4094, 4055, 4094
4050, 3914, 4050
4146, 4135, 4146
4036, 4022, 4036
4170, 4097, 4170
4031, 3982, 4031
4136, 4062, 4136
4137, 4022, 4137
4156, 4110, 4156
4141, 4141, 4016
4097, 4097, 4078
4171, 4094, 4171
4146, 4063, 4146
4071, 4071, 4052
4091, 4078, 4091
4106, 4054, 4106
4073, 4064, 4073
4091, 4012, 4091
4031, 3909, 4031
4118, 4017, 4118
4078, 4050, 4078
4197, 4194, 4197
4098, 4057, 4098
4052, 3978, 4052
4099, 3950, 4099
4039, 4001, 4039
4084, 4046, 4084
4155, 4051, 4155
4111, 4031, 4111
4080, 4022, 4080
3987, 3965, 3987
4029, 4029, 4019
4050, 4019, 4050
4053, 3996, 4053
4052, 4008, 4052
4029, 4029, 4010
4026, 4026, 4002
4085, 4024, 4085
4054, 4007, 4054
4106, 4080, 4106
4071, 4041, 4071
4148, 4057, 4148
4133, 4047, 4133
4072, 4038, 4072
4028, 3933, 4028
4078, 4001, 4078
4100, 4080, 4100
3998, 3958, 3998
4183, 4157, 4183
4024, 4002, 4024
4015, 3970, 4015
4085, 4047, 4085
4047, 4029, 4047
4115, 4115, 4087
4083, 4083, 4033
4003, 3921, 4003
4039, 3988, 4039
3996, 3951, 3996
4010, 3926, 4010
4131, 4066, 4131
4104, 4043, 4104
3993, 3960, 3993
4171, 4068, 4171
4069, 3977, 4069
4231, 4210, 4231
4068, 4068, 4018
4109, 4109, 4078
3979, 3960, 3979
4054, 3987, 4054
4148, 4064, 4148
4119, 4073, 4119
4097, 4015, 4097
4111, 3989, 4111
4042, 4005, 4042
4043, 3994, 4043
4269, 4221, 4269
4085, 3991, 4085
4099, 4017, 4099
4181, 4083, 4181
4090, 4040, 4090
4022, 3939, 4022
4157, 4113, 4157
4039, 4038, 4039
4069, 4069, 4012
4060, 4060, 3975
4080, 4046, 4080
4060, 3989, 4060
4110, 4055, 4110
4054, 4040, 4054
4089, 4038, 4089
3965, 3965, 3944
4151, 4136, 4151
4047, 4047, 4047
