highest,rank0,rank1,rank2,rank3
74291268,74238653,70572623,68873769,74291268
66375625,66255739,61300383,61243432,66375625
66574736,66574736,61437597,61372939,66504254
66599207,66532069,61283116,61280040,66599207
66518420,66518420,61269051,61196423,66460801
66466252,66331599,61254537,61203643,66466252
66577348,66515409,61673935,61585681,66577348
66597669,66154396,61287857,61244691,66597669
66493538,66408708,61112194,61044286,66493538
66218804,66218804,61139036,61135586,66179638
66338800,66338800,61149461,61120394,66144850
66694236,66366305,61183769,61142286,66694236
66462723,66462723,61182508,61085711,66459088
66543412,66241609,61067847,61058908,66543412
66540259,66398480,61132904,61104942,66540259
66621296,66429768,61151989,61143199,66621296
66479153,66352544,61120725,61028459,66479153
66548134,66340555,61094776,61049064,66548134
66465439,66465439,61080996,61058408,66464983
66528774,66366535,61098138,61060515,66528774
66674420,66586113,61205466,61135087,66674420
66583631,65845519,61064121,61060233,66583631
66540627,66387693,61126751,61045921,66540627
68074830,67373738,60998258,60965785,68074830
66535938,66353875,61087817,61047560,66535938
66693299,65892596,61210929,61190064,66693299
66506509,66351343,61085929,61006228,66506509
66660673,65830961,61069728,61046340,66660673
66531143,66354406,61155808,61107933,66531143
66710610,66420042,61079668,61013556,66710610
66669354,66575932,61222212,61138707,66669354
66749453,66407141,61046769,61038395,66749453
66543271,66497059,61172812,61078007,66543271
66406139,66242928,61064934,61067593,66406139
66568505,66488920,61134603,61014611,66568505
66689422,66425868,61098857,61006684,66689422
66527970,66481577,61236832,61224280,66527970
66620727,66304700,61106429,61118501,66620727
66523613,66422720,61114952,61066422,66523613
66701334,66389939,61103145,61091433,66701334
66523496,66503426,61128343,61060670,66523496
66504069,66268011,61079921,61042850,66504069
66639914,66523012,61161071,61129122,66639914
66646957,66404234,61256723,61234409,66646957
66616838,66420113,61085132,61018691,66616838
66491017,66223256,61024417,61035861,66491017
66579764,66426593,61083324,61049693,66579764
66805950,66423647,61098566,61127665,66805950
66625092,66504355,61136853,61084637,66625092
66427712,66217142,61035620,61034299,66427712
66600238,66539504,61175741,61147443,66600238
66851272,66609145,61238421,61199828,66851272
66591922,66449556,61166289,61051094,66591922
67112315,66911572,61542631,61522901,67112315
66527326,66474810,61126078,61086252,66527326
66564645,66308472,61061790,61078305,66564645
66605444,66465911,61115163,61063675,66605444
66546582,66378525,61117175,61107591,66546582
66540108,66466998,61089537,61036929,66540108
66666568,66441565,61052396,61053242,66666568
66580559,66420702,61204067,61115845,66580559
66498585,66271473,61058305,61004282,66498585
66496210,66433316,61146128,61104259,66496210
66479367,66197486,61039043,61047106,66479367
66428617,66428617,61155750,61076830,66385177
66520773,66298710,61144374,61114701,66520773
66677374,66490001,61266470,61215735,66677374
66551246,66315239,61037548,61044020,66551246
66455814,66403258,61174004,61077457,66455814
66553756,66329966,61060571,61030949,66553756
66565931,66556551,61126702,61062772,66565931
66540969,66301181,61081504,61083082,66540969
66540811,66461064,61196198,61154756,66540811
66533692,66338099,61118755,61146512,66533692
66569674,66510015,61116978,61045846,66569674
66726040,66451446,61208377,61165605,66726040
66557683,66419498,61077473,61003197,66557683
66578540,66327154,61087923,61080419,66578540
66568589,66434187,61170933,61093346,66568589
66642189,66359666,61125917,61105601,66642189
66676176,66502631,61212545,61184192,66676176
66545725,66312620,61041498,61019617,66545725
66608683,66484154,61143104,61087196,66608683
66574954,66309541,61128123,61068734,66574954
67120000,66955890,61677562,61567414,67120000
66649035,66352874,61080811,61009383,66649035
66634134,66463530,61117160,61031393,66634134
66633323,66249974,61128323,61086969,66633323
66640403,66420335,61113189,61065656,66640403
66680102,66296999,61137173,61131683,66680102
66687954,66593448,61282794,61227983,66687954
66382970,66205298,61072020,61036227,66382970
66603731,66456022,61193627,61085205,66603731
66604174,66347305,61061797,61035504,66604174
66509729,66485387,61162690,61094074,66509729
66504720,66335499,61037542,61014398,66504720
66625006,66539392,61240970,61202648,66625006
66607849,66331460,61080772,61104975,66607849
66581166,66427811,61089782,61035686,66581166
66630415,66390796,61195352,61185700,66630415
66527278,66437328,61141578,61096564,66527278
66621659,66412318,61072535,61028304,66621659
66704353,66544906,61248551,61143641,66704353
66516103,66253639,61047085,61045463,66516103
66732479,66542721,61271839,61181792,66732479
66662301,66365884,61057028,61030114,66662301
66595131,66447074,61108452,61021027,66595131
66613337,66433533,61061964,61025359,66613337
66506256,66455244,61204534,61140123,66506256
66679653,66455348,61043691,61032152,66679653
66648827,66505099,61111243,61093420,66648827
66574327,66350474,61138037,61075703,66574327
66472710,66423207,61143871,61051693,66472710
67194867,66427022,61074075,61047976,67194867
66159947,66159947,61178632,61099261,65849943
65931638,65931638,61119904,61128257,65534988
66103101,66103101,61138676,61094493,65548732
66103918,66103918,61058673,61082857,65672283
66150427,66150427,61092009,61045366,65615865
66070993,66070993,61063826,61008966,65557010
66217243,66217243,61239491,61121144,65643219
66000922,66000922,61093274,61017162,65633154
66222673,66222673,61158586,61131601,65595772
65969994,65969994,61054435,61008964,65509328
66145105,66145105,61191474,61124592,65574681
66130005,66130005,61219562,61209104,65728922
66155501,66155501,61113624,61119935,65579204
65828741,65828741,61108359,61146310,65508011
66145012,66145012,61221910,61116697,65505762
65674876,65388558,61094290,61065454,65674876
66155610,66155610,61101665,61057316,65612934
66138360,65609366,61230095,61223905,66138360
66253028,66253028,61120926,61081853,65942093
66041049,65433210,61099046,61020415,66041049
66233931,66233931,61087664,61089813,66055793
65906457,65378575,61058440,61032078,65906457
66253939,66253939,61145126,61061436,65998607
65976073,65468188,61055962,61082088,65976073
66241140,66241140,61098881,61047169,66068758
66022204,65474303,61154561,61117791,66022204
66260377,66260377,61179697,61100677,65957107
66057896,65447557,61091580,61085593,66057896
66301871,66301871,61125270,61079119,66086576
65909387,65432711,61078919,61042171,65909387
66343486,66343486,61116938,61031248,66082338
66158399,66158399,61177500,61177809,65975494
66273376,66273376,61184629,61136258,66053276
66066426,66066426,61109683,61092091,65999871
66291963,66291963,61194383,61092996,66012705
66191059,66191059,61086336,61086478,66028647
66335692,66335692,61148151,61113502,66042012
66149620,66149620,61133730,61186686,65975987
66353268,66353268,61179734,61106724,66079645
66178396,66178396,61151169,61204038,66111033
66336379,66336379,61184976,61122260,66033682
66181401,66181401,61040781,61054975,66054765
66331050,66331050,61202802,61167170,66160881
66155688,66155688,61024373,61013413,65992930
66365181,66365181,61142120,61057964,66092412
66111949,66111949,61105351,61148467,65985978
66222155,66222155,61158276,61109320,66048836
66153692,66153692,61066239,61017766,66038707
66275669,66275669,61084148,61054984,66071030
66042336,66042336,61017946,60996322,65914317
66335858,66335858,61184254,61111383,66068363
66104430,66104430,61104247,61091640,65989051
66275772,66275772,61122178,61083619,66022291
66103821,66103821,61092878,61078976,65915170
66372676,66372676,61185562,61077816,66065533
66130186,66130186,61060944,61026360,65984863
66299924,66299924,61099345,61096514,66025119
66341848,66341848,61306315,61308078,66191350
66276379,66276379,61179797,61118164,66072190
66238712,66238712,61118736,61040753,66143028
66288397,66288397,61154612,61070909,66051949
66121233,66121233,61141263,61153837,66072369
66305529,66305529,61179264,61076884,66033282
66181194,66181194,61152191,61156449,66002028
66293124,66293124,61106887,61124344,65918485
66089635,66089635,61063559,61071018,65883638
66185783,66185783,61117644,61025353,65913443
66232769,66232769,61174135,61160459,66142452
66283501,66283501,61138038,61071956,66044630
66123355,66123355,61093161,61078846,65971558
66376172,66376172,61195788,61096283,66056545
66157497,66157497,61137666,61111146,65971401
66365653,66365653,61188588,61158732,66004378
66130433,66130433,61078020,61067485,65984890
66255899,66255899,61213270,61137120,65989764
66063087,65764409,61165035,61138925,66063087
66383100,66383100,61145726,61082029,66063161
65976432,65598182,61131110,61120369,65976432
66312099,66312099,61161498,61059733,65989874
65948720,65753928,61169577,61140014,65948720
66358722,66358722,61175733,61064785,66064662
65786669,65606395,61080030,61019107,65786669
66328471,66328471,61197560,61137915,66008923
65959360,65695283,61156468,61159132,65959360
66334769,66334769,61157277,61080906,65997411
65966521,65670289,61109906,61138744,65966521
