highest,rank0,rank1,rank2,rank3
706868271,692666648,706868271,698361575,700578976
622308147,613112055,622308147,619473647,616000776
621492430,611903307,621492430,618056736,613556154
621969008,612886574,621969008,618552661,613127456
622122918,613511379,622122918,619061311,610990379
621444850,611179533,621444850,619180141,613384056
621753281,612217106,621753281,619134440,614069471
622049704,612554290,622049704,619503883,614584564
621893598,610663645,621893598,618266989,614152896
621667383,612600574,621667383,618205412,614196809
621605493,612066332,621605493,617851066,613805135
618631897,614743062,618631897,618282059,611014069
621973027,613161121,621973027,618226401,614111901
622234745,613224653,622234745,618563010,614142718
621994215,612969112,621994215,617151711,614021446
621657876,611075932,621657876,618343923,613843457
621116476,613321490,621116476,618442577,613162252
621509050,613065606,621509050,617884745,613900277
621467994,610754938,621467994,617786476,613633423
621271423,612197581,621271423,617710445,613412573
