highest,rank0,rank1,rank2,rank3
1652704,1592628,1650976,1652704,1606386
20664,19784,18942,20664,18306
19336,19336,18566,18180,17901
18826,18596,18826,17349,17698
19220,19041,19220,17452,17515
19223,18826,19223,18613,17618
18911,18911,18477,17969,18381
18964,18833,18964,17629,18561
18931,18931,18733,17463,17522
18528,18371,18528,17742,17597
18854,18387,18854,17769,17561
19165,19165,18894,17797,17688
19138,19074,19138,17676,17883
19219,19003,19219,18312,18300
20852,19322,19394,17538,20852
19092,19092,19059,17760,18376
19574,18287,19574,18110,17228
18914,18638,18914,17571,17726
19641,18774,19641,18125,18021
19396,19382,19396,18539,18516
19168,19168,18759,17837,17702
18809,18809,18362,17890,17549
18878,18878,18637,17726,18671
18657,18363,18647,18066,18657
19025,19025,18741,18184,17950
18754,18754,18212,18452,18133
18713,18713,18283,17981,17596
18676,18676,18175,18156,18371
19323,19323,19011,18189,18044
18702,18702,18688,18218,18180
18875,18322,18875,18389,18034
18810,18810,18443,17727,17587
18459,18198,18459,17838,17964
18592,18119,18592,17622,17730
18384,18292,18384,17382,17504
18442,18442,18288,17964,17555
18799,18447,18799,17860,17771
18236,18016,18236,17819,17781
18596,18596,18258,17621,17735
18374,18374,18273,17976,17684
18534,18143,18534,17700,17908
18835,18835,18739,18136,17871
18587,18168,18587,17854,17431
18725,18449,18450,17598,18725
18585,18585,18368,17801,18154
18913,18195,18913,18507,17626
18394,18394,17947,17635,18034
18873,18705,18873,18169,17648
18746,18746,18606,17662,17847
18899,18899,18793,17758,18631
18600,18245,18421,18600,17721
18474,18118,18474,17734,18030
18109,18107,18109,17805,17727
18353,18344,18353,17523,17861
18302,18301,18302,17676,17806
18802,18802,18261,17829,18024
18643,18181,18643,17946,17878
18010,18010,17983,17819,17476
18696,18446,18696,18077,17740
18693,18680,18693,18025,17879
20760,19702,19167,20760,18558
18458,18458,18384,17880,18119
19309,18526,19309,18580,17946
18866,18866,18624,18032,18006
18787,18787,18725,17734,17721
18486,18486,18187,17619,17950
18365,18365,18342,17922,17770
18325,18325,18184,17237,17668
18214,18214,18132,17272,17759
18476,18178,18476,17497,18106
18190,18162,18190,17674,17660
18537,18294,18537,17604,17783
19020,18405,19020,18115,17683
18952,18952,18541,17651,18197
23387,23387,18105,17833,18039
19120,19120,18973,17745,18069
19228,19228,18514,17950,17557
23408,18682,23408,17646,17816
19173,19173,18810,17773,17642
18389,18077,18389,18163,18086
18835,18535,18835,17450,17838
18714,18714,17836,17815,17866
19149,19149,18666,17543,17473
19119,19119,18785,17515,18198
18935,18528,18935,18098,18058
19057,18573,19057,17693,17530
36988,34320,36988,29566,32925
18770,18562,18770,17492,17999
18354,18354,18147,17584,17703
18348,18348,18194,17533,17548
18202,18202,18099,17877,17705
19309,18360,19309,17735,18077
18681,18188,18681,18415,17832
19226,18486,19226,17380,18209
18287,17909,18287,17837,18175
18483,18483,18038,18061,17841
18631,18418,18631,18016,17942
18498,18498,17973,17644,18300
18577,18577,18475,17784,17599
18564,18125,18564,17405,17814
18226,18226,18133,17630,17569
18676,18676,18606,17922,17631
18532,18532,17990,17573,17838
18727,18175,18727,17410,18106
18378,18378,18378,18144,18177
18990,18802,18990,17687,18447
18683,18072,18683,17656,18205
18686,18686,18503,18120,18069
