highest,rank0,rank1,rank2,rank3
2122544,2069807,2122544,2119197,2070532
139878,138794,138824,138924,139878
128094,127900,128094,124893,123645
136568,136340,136568,130748,131608
131349,131167,131349,128484,129386
131442,130320,130612,130341,131442
129409,128052,128177,129409,128358
129362,129362,129096,128997,127649
126916,126916,126231,125514,124196
130214,130214,127724,125696,125569
130105,129255,129243,130105,128620
128109,128109,125912,126639,127776
133882,128787,128375,133882,132566
130243,124243,122914,130243,128802
132710,131810,131921,132710,131486
131788,127895,125458,131788,130838
126249,126249,125107,123644,124954
129994,129205,126501,129994,128643
135849,135825,135849,133451,134683
131977,131334,131343,131977,130518
131939,131812,131939,123194,124499
128566,128566,127807,126114,127359
127561,127547,127561,126137,124454
130692,130443,130584,130692,129446
125476,125476,123151,123751,122853
130413,127307,124928,130413,128960
132980,129770,129945,132197,132980
133689,133080,130232,133689,131972
128024,128024,125153,126933,125513
137186,137059,137186,125786,126915
125690,125577,125690,123841,122591
132359,125661,125614,132359,130944
123740,123740,122696,121247,121978
130677,127724,125509,130677,129549
125807,125670,125807,124776,123494
130146,130146,127412,129891,128626
131211,130924,128106,131211,129971
131242,126651,124827,131242,130401
130270,125494,122960,130270,126972
134233,123930,122409,134233,132812
137947,137947,135145,134185,132845
133651,131382,128521,133651,132284
128198,128045,128198,126023,124916
129830,129830,126700,129314,127691
125186,125186,125163,123991,122624
130009,130009,127297,124963,124616
127224,127027,127224,125748,124356
135332,135332,132451,132870,131435
131346,127915,125618,131346,130059
140483,130566,127735,140483,139036
130487,130217,130487,124814,123443
132297,126055,126661,132297,130896
127844,126620,126790,127844,126551
137352,135447,132679,137352,136020
132131,126605,126750,132131,130878
127781,126742,127100,127781,126422
127718,127718,127656,124908,123449
134508,131635,128773,134508,133008
130890,130890,130847,125929,124954
128755,128710,128755,126953,125362
138809,138710,135661,138809,137584
129304,126240,124120,129304,127858
135700,133836,130974,135700,134395
130404,130179,130404,127770,129124
136557,129238,127386,136557,135185
125469,124832,122632,125469,124050
131937,129810,127066,131937,130543
134234,134167,134234,125112,125341
128894,127867,127827,128894,127541
133875,133736,133875,126332,124970
133521,133391,133521,130177,131397
132830,129228,126506,132830,131179
125886,125886,125402,123329,123351
127972,127713,127972,124769,123282
133002,126356,124419,133002,131701
129776,129698,129776,129182,127839
126941,126804,126941,124206,123228
128889,124990,124847,128889,127577
131055,125642,124868,131055,129640
133157,132835,130037,133157,131652
126196,126107,126196,123928,122739
131586,131308,128439,131586,130247
134526,127498,127454,134526,133412
126611,124720,124170,126611,125301
130053,126395,126210,130053,128667
134232,133982,134232,127145,128329
127693,127693,126138,124459,123686
130240,130009,130240,129324,127946
126046,126046,125399,126018,124627
125162,124848,123026,125162,123780
131809,127696,125031,131809,130603
135190,129182,126424,135190,134129
133176,127481,129172,133176,131881
132372,126700,125533,132372,130909
134073,130319,127574,134073,132913
132038,126983,125077,132038,130553
127178,126386,123744,127178,126013
131432,129330,129474,130054,131432
131205,131047,131205,128997,130380
132442,129956,129975,132442,130772
127896,127896,127857,125438,124354
138036,138036,137990,131169,129901
126492,126492,125598,126168,124772
128434,128427,128434,124189,125391
126878,126344,125772,126878,125842
130391,125819,123741,130391,129057
125921,125742,125921,123407,123437
129869,129759,129869,126292,126344
127828,127828,126562,123269,123820
136580,136580,133791,136275,135103
128710,126646,124305,128710,127278
134945,131227,128584,134945,133552
127986,127827,127986,126873,125646
133513,131750,128971,133513,131948
131996,129757,126925,131996,130820
129365,126972,127122,129365,127973
130221,129999,130221,129444,127917
131951,131874,131951,126885,127964
129297,128491,128584,128194,129297
128886,128745,128886,124636,123536
129255,125395,124400,129255,127956
136032,136032,133263,132623,131205
131695,129212,129419,131695,130231
132478,132238,132478,129526,128159
137431,137010,133926,137431,135987
135159,132224,129379,135159,133728
125916,125855,125236,125916,124641
131083,131083,128252,129836,128342
133957,133873,133957,125056,124517
135169,131492,128718,135169,133819
139461,139274,139461,134061,135184
134861,129119,126428,134861,133464
131764,131721,131764,127928,126548
126935,126673,126935,126081,124665
127648,127558,127648,123223,124215
127221,125291,125583,127221,126003
