highest,rank0,rank1,rank2,rank3
1660016,1607712,1660016,1616333,1607333
12782,12782,10891,10234,10845
11671,11671,10440,9413,10575
11656,11656,10684,10037,10772
12021,12021,11053,9436,10278
11889,11889,10875,9319,11280
11612,11612,11046,9272,10700
11687,11687,10482,10248,10816
11632,11632,10498,9317,10750
11792,11792,10543,8954,10341
12882,12882,10367,9178,10245
11645,11645,10302,9221,10302
12377,12377,10164,9717,10828
11925,11925,10470,9733,10769
12002,12002,10344,9555,10623
11998,11998,10222,9153,10369
11847,11847,10195,9253,10252
11743,11743,10306,9146,10898
11418,11418,10367,9462,10468
11893,11893,10086,9522,10296
12075,12075,10329,9343,9848
12633,12633,10753,9794,10137
11779,11779,10138,9081,10105
11998,11998,10671,9296,10252
11885,11885,10561,9329,10566
12422,12422,10758,9757,11258
12691,12691,10444,9174,10455
12063,12063,10980,10001,10555
12544,12544,11422,9427,10716
12538,12538,10763,10080,10522
12717,12717,11614,9597,11743
11796,11796,10379,9339,11184
11830,11830,10267,9087,10309
11809,11809,10729,9354,10524
12095,12095,10499,9087,10374
11823,11823,10529,8857,10081
12728,12728,10505,8788,10188
12279,12279,10252,8666,9874
11603,11603,10600,9348,10231
12234,12234,10421,8780,10002
11870,11870,10329,9466,10173
12588,12588,10643,9441,10256
11930,11930,10763,8845,10416
11736,11736,10368,8830,10117
11827,11827,10164,8952,10749
11840,11840,11035,9394,9887
12518,12518,10415,9573,10358
11769,11769,10224,8928,10171
12069,12069,10303,9226,10580
12214,11592,12214,9498,11032
11961,11961,10729,9462,10518
11926,11926,10133,9778,10299
11854,11854,10264,9317,10458
12443,12443,10630,9424,10107
12411,12411,11037,9428,10518
12151,12151,10342,9540,10958
12329,12329,10648,9576,10692
12021,12021,10647,9224,10453
12148,12148,10734,9293,10621
12110,12110,10968,9246,11518
12419,12419,11432,9786,10309
12050,12050,10432,9591,10998
12042,12042,11348,9566,10285
12277,12277,10703,9268,10102
11946,11946,10235,9614,10226
11648,11648,10168,8805,10274
11621,11621,10417,8922,10272
11647,11647,10416,9002,10136
11621,11621,10678,9264,10170
11367,11367,10222,9706,10103
11753,11753,10151,9065,10627
12069,12069,9952,8978,10292
11429,11429,9992,9058,9939
11883,11883,10207,8931,10055
11738,11738,10337,9497,10175
11853,11853,10248,9159,10203
11755,11755,10191,9101,10371
14371,14371,11886,9001,10435
11801,11801,10107,9139,10784
11731,11731,10100,9508,10585
11923,11923,10241,9139,10479
11911,11911,10935,9242,10148
12230,12230,10203,9020,10580
11825,11825,10249,9101,10198
11736,11736,10027,9066,10449
11490,11490,10229,8887,10327
11690,11690,10315,8826,10426
11509,11509,10010,9417,10149
11965,11965,10189,9199,10030
12023,12023,10616,9022,10043
