highest,rank0,rank1,rank2,rank3
3412801,3358372,3412801,3412197,3365925
257625,257625,254831,253532,255743
237821,236962,237821,236513,234981
232198,232198,229389,229089,231815
231114,231114,226279,227892,230987
234378,234378,231683,230888,232534
229063,229063,226371,226267,228610
227399,227399,225013,224433,227075
234551,234551,232943,231269,232794
234278,234278,231549,230048,232809
235421,235421,233706,232005,233000
233104,233104,232099,230364,231842
227133,226146,227133,225493,223995
227032,227032,223143,224246,226816
242571,242571,241475,239745,242485
232669,232669,229955,228929,231587
230993,230993,222828,223952,230949
233942,233587,233942,233694,232185
234995,234995,232276,230573,233053
231722,231722,228023,228005,231467
234556,234556,231742,230938,233369
235544,235544,232635,231177,234004
225921,224839,225921,224033,220564
231438,231438,228604,227445,230163
231606,231606,228857,228317,230934
232269,232269,229292,228728,231344
231326,230282,231326,230473,229008
228090,228090,224130,225101,228020
233697,233697,230824,230084,232655
239355,239355,236579,234272,236828
234724,234724,232114,229596,232042
233926,233926,231111,229719,232312
230054,230054,227308,225819,228548
225375,225093,225375,223631,223063
232934,232934,227355,230153,232790
225638,225053,225638,225085,223628
231053,231053,228500,225502,228232
237196,237196,234414,233301,236126
231242,230090,231242,229316,227256
228398,228398,225407,225745,228388
225684,224917,225684,224751,223307
237252,237252,237058,235199,234622
236176,236176,233177,230678,233172
231539,231539,229388,231123,231419
229642,229642,227200,226702,229277
238659,238659,236319,235479,238047
232312,232312,232207,230321,231570
228650,228650,225830,224751,227220
234567,233581,234567,232714,231995
225832,225832,223106,221836,224399
230090,230090,227711,226613,229118
231577,231577,225778,228805,231373
226798,226579,226304,226798,225222
226778,225723,226778,225050,223048
232034,232034,229222,227687,230485
236438,235013,236438,234656,228677
233889,233889,229223,231347,233767
230902,230902,228106,226245,228925
232929,232929,232693,231043,230347
231325,231325,230338,228656,230443
233950,233950,229475,231409,233811
229834,229834,227034,225821,228488
230780,230780,227803,226031,228804
238266,238266,237722,235617,234317
237628,237628,234790,234414,237090
227186,227186,224363,223943,226276
230448,228974,230448,228739,225502
231386,231386,227727,228575,231241
226674,226674,221550,223975,226566
224957,224957,223371,221742,224096
231630,231630,228930,227536,230021
228833,228833,226085,223573,226452
228491,228491,227151,225555,228306
231568,231568,228756,228878,231235
232307,232307,229532,228634,231165
235560,235261,235560,233879,232542
233202,232354,233202,232605,231355
231147,231147,225817,228213,231042
231299,231299,228464,228623,231074
241923,241923,239575,236196,238852
233986,233986,231225,229671,232295
229318,229318,226528,225401,228001
230265,230265,227430,225352,227818
