highest,rank0,rank1,rank2,rank3
1738469,112892,1737940,1738469,122168
47830,47830,47528,46049,47552
47613,47306,45932,46756,47613
48725,48725,47912,46535,47286
45529,45529,44074,43233,43110
45972,45972,44531,44936,45544
47961,47704,47961,44881,46169
52318,52318,44967,47001,46039
45817,45817,45092,45312,43964
46776,46776,45444,45523,45241
48986,48168,44970,48986,45278
45875,45875,45027,44950,45835
46097,46097,44958,45062,44953
47042,47042,44909,44708,44001
46285,46248,46285,46192,44312
46334,46334,44610,45379,44824
46430,46239,44899,46430,46219
46773,46773,45055,44254,44948
47099,47099,46104,44490,44790
46712,46669,45083,46712,45696
46395,46395,44704,45154,44690
46084,46084,44392,44542,44411
47314,47097,47314,46496,45499
47097,47097,45087,45304,45870
46665,46145,46665,44439,44141
45647,45647,44009,43990,44321
47290,47290,47051,44540,45291
48321,48321,46253,44208,44737
46269,46269,45930,44502,44582
46325,46325,45030,44474,43873
47083,47083,44821,45028,44989
46618,45829,44657,46618,45773
47798,47798,45258,45494,43889
46294,46294,44938,44825,44101
46439,46439,45420,45260,45122
46397,46397,45893,45425,45375
46735,46735,45689,44443,43644
46660,46660,46517,44516,45143
46744,46744,46415,44584,44923
47035,46944,46457,47035,45345
47825,47825,45369,45483,45775
47547,47547,45435,45279,45574
47095,47095,45355,45495,44370
46384,46384,45636,45558,45272
47544,47544,45761,46667,45303
47882,47882,47115,44294,44533
46176,46176,46162,45357,44928
47173,47173,45746,45609,45750
47202,47202,45785,45276,46318
46735,46636,46735,44662,44292
48416,48416,45108,45146,45186
47502,47393,45962,47049,47502
47096,47096,46304,46133,45394
46385,46071,46385,45700,45151
46946,46946,45630,45073,44320
47489,47142,47489,44915,45215
46264,46216,45443,46264,46234
46967,46967,45867,44722,43651
46886,46886,45534,45604,44486
49360,47372,45525,49360,47905
46709,46709,46464,46450,45130
45838,45838,44203,43735,43949
47984,47984,45636,45291,45296
47038,47038,45344,45823,44316
46992,46717,46992,46037,46375
46891,46891,45701,46754,45116
48689,48625,48689,45578,45242
48674,47336,46503,48674,46111
46836,46687,46836,45406,45778
45869,45679,44841,45869,44607
46598,46598,45757,44934,44987
48528,48528,47015,45527,47750
47124,47124,45281,44605,45319
47577,47577,45635,44865,44597
46702,46702,46364,45199,46097
47324,47324,45940,45154,45378
46768,46768,46680,46082,46669
47326,47326,45602,45377,44866
46883,46883,46548,44281,45179
51410,46952,45627,51410,49012
47500,47500,45789,46097,44586
47320,47320,45291,44869,44821
46791,46791,45771,46153,45994
47435,46647,47435,45880,46110
47296,47296,45947,45726,46525
47148,47148,46227,46494,45752
49251,48440,49251,45307,45413
47188,47188,46690,46262,46308
47252,47252,45761,44844,44655
46855,46855,45195,44647,44530
47195,46732,47195,44513,45200
52841,47835,49492,49363,52841
46921,46915,46921,45467,46735
47267,47267,46646,46220,47017
47381,47381,46467,45223,44816
46905,46905,45682,46006,44322
46814,46814,46022,45713,45447
47616,47616,45955,45994,45855
48158,48158,45723,44679,45650
45766,45695,45665,45766,44963
47453,46738,45785,46538,47453
47132,47132,45981,45395,45204
48155,48155,46318,45619,45655
46252,46252,45194,46037,44994
46983,46983,45126,45711,45728
46681,46681,46113,44956,45930
47534,47003,46583,46075,47534
46903,46903,45780,45540,45207
48159,48159,45146,45648,45319
47718,47718,45617,45953,45421
47794,47794,46599,44521,44464
47453,47453,45166,46608,47390
46306,46306,46203,45871,45510
47308,47066,47308,45667,45911
46695,46235,46695,44198,44368
47008,46858,46263,45862,47008
47372,47372,46751,45703,46344
47817,47817,46631,45357,45540
46484,46484,45200,44793,44098
47250,47250,45762,46950,46289
47254,47254,46166,45047,45853
48300,48300,46406,46326,46805
47666,47666,46124,44046,44175
46812,46207,46433,46042,46812
47752,47752,47485,45499,45494
47883,47883,46574,45299,45499
48368,48368,47243,46315,47883
50190,50190,46985,45408,45382
46977,46977,46047,45133,44633
47803,47803,44993,47376,46297
47302,46873,47302,45248,44722
51386,50237,48170,51386,51004
46786,46786,46499,45695,45440
47567,47567,45937,45797,45075
45708,45708,45088,44798,45009
46788,46788,45546,46107,45573
46556,46438,45003,46556,45293
46680,46680,45839,45701,45022
46288,46288,45827,44001,44668
49674,49674,48144,45204,45375
47082,47082,46281,46249,44510
46173,46173,46022,44502,44289
46636,46636,45281,45016,45164
47941,47941,46529,45618,44996
47383,47383,45804,44926,46058
47276,47276,45956,45246,45153
48919,48776,46406,46626,48919
50996,50996,47198,47388,45517
47857,47857,46040,44535,45210
46471,46471,44826,45136,44950
46494,46494,45487,46380,45540
48238,48238,46956,46979,47473
48122,47275,48122,45439,45105
47088,47088,45344,46465,45460
46070,46070,45753,45787,45331
47530,47530,45986,45399,45500
47438,47438,46621,45779,44909
46983,46983,45577,45177,45629
45961,45961,45390,45645,45780
51456,51456,47145,45551,45754
46009,46009,45864,45566,44775
47860,47860,46848,45178,45226
47283,47283,46103,45022,44660
47664,47664,45940,44633,44153
46447,46447,46410,44739,45339
46707,46707,46002,45642,45383
57317,49402,51168,51918,57317
48491,48491,47133,45409,46018
46607,46607,44871,45062,45642
47620,47620,46196,45344,45128
47300,47300,45700,44808,44582
46421,46421,45197,44553,45808
46581,46581,45916,45138,44891
47267,47267,46087,45748,44562
47162,46822,47162,44914,45339
47103,47103,46519,44479,44803
46157,46157,44815,45309,45165
46539,46539,45338,45516,46215
47484,47484,45590,44817,45248
48176,48176,46080,43991,44638
47242,47242,44835,46051,44930
46777,46777,45981,44891,45520
47404,47404,45684,44934,45604
46269,45651,46269,44555,44624
47201,47201,45630,45310,45300
47317,47317,46130,45569,45639
47889,47220,45657,46057,47889
48641,48641,46377,45154,45069
47437,47437,46054,45599,44826
47066,47066,46453,45683,45696
47065,47065,46535,46362,45722
47349,47349,46374,46802,47221
46904,46904,46212,45612,46201
47230,47139,47230,45574,44723
46154,46154,45481,45239,45790
46381,46381,45167,44907,44771
47115,47115,46588,45901,44657
48600,48600,46429,46627,46318
47636,47636,46677,45273,44863
49170,49170,46659,44805,44996
47471,47471,46113,46393,45373
47272,47272,46120,46611,46470
47211,47211,45334,45525,45016
46237,46237,45536,43427,43651
47646,47646,46412,44641,44023
47300,47244,47300,45440,45573
47805,47805,45595,45988,47250
49653,49653,46647,44713,44950
47012,47012,46683,45403,45428
47244,47244,46733,45883,45387
47075,47075,45480,45678,45814
47108,47108,45965,46256,45484
