highest,rank0,rank1,rank2,rank3
73699332,73432766,68904274,68339893,73699332
66443157,66049763,61498151,61007986,66443157
65945423,65726837,61073356,60577195,65945423
66097389,65608047,61171461,60724075,66097389
66025828,65739115,61115611,60552949,66025828
66112769,65656202,61121528,60746941,66112769
65975127,65719140,61002810,60537357,65975127
66215541,65744366,61213692,60848158,66215541
65983415,65831963,61095103,60643568,65983415
66069030,65685897,61103594,60762103,66069030
65909595,65710995,60992286,60454843,65909595
66191056,65777323,61228441,60786651,66191056
65971852,65770298,61068686,60538692,65971852
66025828,65606914,61088285,60681851,66025828
66166810,65967277,61336243,60761415,66166810
66329019,65916686,61338254,60947674,66329019
66176913,65951624,61256660,60784394,66176913
66161152,65529849,61105570,60661013,66161152
65977009,65638308,61093638,60504343,65977009
66142079,64843514,61154268,60438006,66142079
