highest,rank0,rank1,rank2,rank3
1728508,1659790,1728508,1668352,1658396
13702,13020,13702,11029,12465
11583,11549,11583,10309,11284
11514,10896,11514,10033,10569
10980,10771,10980,9698,10444
11722,11418,11722,9572,10797
11540,11187,11540,9750,10447
11559,11158,11559,9857,10510
11424,10966,11424,9787,10217
11136,10723,11136,9689,10186
10849,10629,10849,9562,10345
11982,11617,11982,9483,10143
11137,10940,11137,9583,10391
12000,12000,10894,10620,11985
11027,10924,11027,9762,10217
10873,10873,10739,9752,10435
10723,10580,10723,9461,10264
10994,10727,10994,9501,10388
10948,10875,10948,9614,10704
10956,10744,10956,10160,10634
11444,11026,11444,9850,10652
10878,10730,10878,9546,10391
10675,10638,10675,9878,10404
10701,10619,10701,9609,10288
10566,10566,10510,9481,10217
10867,10867,10571,9508,10182
12648,12648,10677,11006,12410
10750,10515,10750,9644,10376
11074,11074,10543,9282,10126
10753,10624,10753,9354,10099
11373,11373,11063,9797,10444
11715,11715,11240,9520,10536
10976,10976,10973,9367,10494
11092,11092,11040,9210,10486
10828,10571,10828,9312,10140
10836,10525,10836,9246,9990
10653,10653,10650,9309,10106
10820,10632,10820,9524,10221
10781,10543,10781,9458,10141
10833,10700,10833,9314,10158
10939,10657,10939,9349,10202
11103,10706,11103,9330,9971
10664,10477,10664,9391,9921
11069,11069,10915,9589,10346
10693,10693,10685,9397,10183
11074,10809,11074,9472,10220
10877,10874,10877,9429,10289
10879,10695,10879,9522,10196
10886,10886,10842,9359,10163
11019,10612,11019,9489,10266
10815,10557,10815,9579,10275
10907,10469,10907,9529,10093
10739,10566,10739,9593,9996
10887,10640,10887,9496,10247
10851,10520,10851,9399,10008
13116,10510,10818,9493,13116
10671,10609,10671,9672,10331
10917,10565,10917,9357,10087
10732,10495,10732,9492,10252
10729,10655,10729,9540,10271
10895,10681,10895,9468,10145
10713,10654,10713,9349,10388
10977,10808,10977,9396,10351
11479,11114,11479,9524,10103
10840,10627,10840,9950,10023
10942,10505,10942,9630,10234
11004,10642,11004,9724,10366
11120,10798,11120,9854,10253
11278,10894,11278,9649,10203
10983,10545,10983,9583,10080
10710,10423,10710,9623,10104
10779,10433,10779,9377,10169
10689,10537,10689,9530,10539
10674,10406,10674,9649,10142
10486,10393,10486,9605,10002
10705,10379,10705,9367,10014
10851,10369,10851,9522,9929
10610,10383,10610,9680,10576
10507,10402,10507,9690,10146
10620,10391,10620,9519,10039
10564,10337,10564,9424,10089
10798,10512,10798,9389,10373
12503,12050,12503,10238,10113
10816,10549,10816,9321,10045
14448,14448,11390,12299,10635
10537,10468,10537,9301,10216
10594,10285,10594,9467,9934
10567,10257,10567,9326,9953
10668,10478,10668,9326,10239
10930,10641,10930,9327,10040
10763,10431,10763,9293,9990
10959,10477,10959,9315,10128
10758,10621,10758,9334,10085
10807,10421,10807,9378,10007
10655,10524,10655,9333,10176
10622,10413,10622,9220,10068
10733,10733,10646,9297,9872
12751,12481,12751,9677,12391
10815,10544,10815,9136,10037
10590,10243,10590,9284,9890
10599,10505,10599,9288,10333
10552,10466,10552,9249,10110
10742,10281,10742,9307,10061
10430,10271,10430,9438,9967
10507,10323,10507,9355,10009
11201,10308,11025,11201,9732
10561,10314,10561,9218,10005
10698,10698,10696,9407,10008
10641,10538,10641,9246,10137
10628,10276,10628,9258,9870
10744,10526,10744,9656,9932
10754,10411,10754,9429,9979
10805,10415,10805,9355,9799
10933,10512,10933,9297,9996
10650,10391,10650,9181,10030
10800,10435,10800,9575,10501
10674,10543,10674,9592,10190
10607,10572,10607,9265,9997
10639,10261,10639,9307,9929
10491,10399,10491,9237,10020
10667,10388,10667,9329,10211
10494,10494,10426,9537,10061
10668,10399,10668,9396,9990
10599,10433,10599,9336,10089
10487,10378,10487,9209,9920
10525,10388,10525,9560,9938
12157,10552,10898,9527,12157
11076,11076,10866,9611,10918
10798,10626,10798,9500,10133
10838,10533,10838,9407,10486
10683,10457,10683,9428,10092
10855,10432,10855,9373,9897
10589,10266,10589,9436,9886
10613,10420,10613,9317,10061
10573,10308,10573,9277,9958
10664,10282,10664,9562,10002
10840,10554,10840,9443,10168
10819,10501,10819,9312,10075
11715,10407,10752,9391,11715
10954,10426,10954,9502,10090
10709,10477,10709,9284,9969
10515,10337,10515,9357,10145
10836,10442,10836,9418,9929
10501,10417,10501,9286,9892
10604,10446,10604,9256,10000
10661,10274,10661,9214,9980
10722,10393,10722,9258,9938
10599,10327,10599,9180,9877
10998,10998,10931,9085,9898
10512,10211,10512,9223,9890
10706,10248,10706,9189,9886
10403,10237,10403,9188,9861
10645,10257,10645,9277,10126
12393,12069,12393,9157,9851
10637,10379,10637,9303,9967
12377,12377,10680,10964,12359
10841,10517,10841,9363,9870
10691,10401,10691,9331,9916
10806,10431,10806,9464,10072
10701,10430,10701,9537,10106
10617,10397,10617,9457,10501
10736,10446,10736,9292,10371
10631,10458,10631,9298,10272
10711,10396,10711,9270,10009
10497,10299,10497,9237,9981
10524,10412,10524,9335,10099
10577,10440,10577,9361,9948
10531,10305,10531,9259,10014
11366,10477,10621,11366,10112
10685,10516,10685,9353,10010
10784,10686,10784,9498,10129
10685,10685,10608,9363,10144
10786,10552,10786,9269,10099
10824,10283,10824,9330,10053
10561,10411,10561,9606,9966
10819,10413,10819,9265,9962
10594,10368,10594,9308,10032
10786,10327,10786,9315,9964
10605,10272,10605,9231,9930
11007,10520,11007,9235,9944
10730,10241,10730,9160,9918
10552,10429,10552,9165,9897
10622,10427,10622,9187,9923
10623,10443,10623,9285,9967
10678,10449,10678,9280,10211
10622,10381,10622,9447,10037
10628,10350,10628,9406,10065
10788,10376,10788,9392,10045
10727,10410,10727,9384,9933
10651,10285,10651,9386,9928
10639,10511,10639,9394,10103
10599,10257,10599,9363,10009
10650,10583,10650,9265,9993
10709,10671,10709,9313,10070
10714,10714,10594,9264,10180
10734,10465,10734,9358,9984
10747,10366,10747,9344,9841
10562,10313,10562,9285,9943
10584,10236,10584,9312,10479
10773,10376,10773,9219,9923
10653,10373,10653,9286,10076
10615,10368,10615,9356,10060
10674,10368,10674,9456,9938
10785,10479,10785,9434,10144
10845,10496,10845,9283,10243
10557,10358,10557,9147,9982
10603,10603,10601,9377,9939
10739,10437,10739,9188,9931
10803,10462,10803,9338,9931
10945,10444,10945,9345,9944
10757,10467,10757,9302,10075
10967,10556,10967,9320,9875
10757,10451,10757,9196,9995
10689,10505,10689,9200,10045
10656,10379,10656,9216,9890
10742,10343,10742,9147,9912
10618,10382,10618,9414,10106
