highest,rank0,rank1,rank2,rank3
402056307,401348375,402056307,401327097,401013399
218806629,218054524,218806629,218265013,217970828
217736370,217022932,217736370,217247466,216914537
218380609,217651177,218380609,217823971,217528179
220757364,220052824,220757364,220255593,219947168
220240661,219515404,220240661,219685141,219410797
219512704,218822287,219512704,219006314,218713892
220698157,220029996,220698157,220204377,219947829
219025854,218324486,219025854,218541214,218255225
219906125,219153629,219906125,219326557,219067052
219868770,219186437,219868770,219388136,219101680
219757186,219048845,219757186,219211499,218911225
219611920,218974581,219611920,219188589,218887034
214701013,213988856,214701013,214165852,213882155
219025418,218336396,219025418,218571424,218228783
216966552,216249508,216966552,216419923,216135361
220775332,220055420,220775332,220270128,219972754
220050528,219378525,220050528,219523095,219240158
221340620,220634773,221340620,220842526,220553444
221022461,220305638,221022461,220481076,220207092
