highest,rank0,rank1,rank2,rank3
51461397,49610089,51375992,51461397,49604764
27709996,27554255,27689061,27709996,27480006
27755451,27603655,27727055,27755451,27547350
27719350,27563925,27696730,27719350,27501548
27741824,27578627,27704886,27741824,27500863
27766088,27622876,27742981,27766088,27549907
27675770,27519341,27650281,27675770,27467201
27753939,27583143,27699185,27753939,27515474
27725910,27579620,27709814,27725910,27508809
27794600,27647318,27766460,27794600,27566798
27696578,27535891,27670419,27696578,27486742
27761892,27587597,27720636,27761892,27537001
27762261,27593568,27722046,27762261,27529273
27750019,27612968,27723763,27750019,27535495
27761594,27607622,27752759,27761594,27555961
27706700,27546464,27684292,27706700,27499362
27749426,27590522,27729110,27749426,27518158
27739418,27587431,27707951,27739418,27535040
27724268,27569255,27695278,27724268,27520956
27740290,27589867,27710386,27740290,27527493
27733247,27571148,27712855,27733247,27503278
27718374,27569438,27690454,27718374,27501741
27773150,27626472,27748406,27773150,27558291
27767338,27603305,27715893,27767338,27542225
27701901,27557165,27674682,27701901,27474149
27726771,27594261,27714794,27726771,27521039
27803194,27650183,27781481,27803194,27591643
27735140,27575146,27702134,27735140,27519297
27735339,27580806,27699994,27735339,27505921
27749710,27611011,27724588,27749710,27540404
27721027,27571974,27699523,27721027,27521349
27710120,27543067,27675495,27710120,27493865
27708707,27567118,27687931,27708707,27486624
27714188,27559125,27682279,27714188,27502228
27737999,27586459,27710440,27737999,27521908
27790814,27643187,27759405,27790814,27580751
27751296,27607048,27724655,27751296,27525371
27724802,27593278,27710246,27724802,27532188
27758909,27612488,27739079,27758909,27541971
27712277,27553978,27687267,27712277,27501745
27735435,27609288,27719659,27735435,27531368
27699643,27564852,27682549,27699643,27516289
27742451,27576448,27720187,27742451,27527941
27758543,27610254,27734466,27758543,27546708
27731900,27578150,27701777,27731900,27511234
27751305,27617585,27730819,27751305,27560645
27747216,27598419,27721380,27747216,27537515
27703720,27542994,27675953,27703720,27482714
27881379,27714614,27847155,27881379,27659600
27699087,27568559,27677383,27699087,27511515
27840462,27665345,27803272,27840462,27621413
27752194,27613228,27734102,27752194,27560989
27807373,27644471,27767330,27807373,27586987
27691998,27555210,27672547,27691998,27493478
27728635,27580249,27704229,27728635,27540394
27747505,27600652,27718150,27747505,27545307
27709380,27547422,27681161,27709380,27483955
27784086,27617779,27739972,27784086,27554579
27753652,27607749,27741827,27753652,27566266
27697435,27557104,27663964,27697435,27497584
27811429,27642135,27773328,27811429,27583193
27737648,27587486,27704996,27737648,27525743
27783861,27643671,27773566,27783861,27596496
27691027,27539578,27660628,27691027,27496588
27860779,27716215,27841336,27860779,27650065
27706465,27574720,27678314,27706465,27499979
27741020,27594887,27728122,27741020,27544432
27808808,27672617,27784584,27808808,27614520
27707415,27555715,27683611,27707415,27502442
27780622,27633702,27757398,27780622,27579299
27716642,27567544,27694069,27716642,27517242
27754875,27613145,27727837,27754875,27568081
27753367,27585376,27708662,27753367,27538493
27737193,27598004,27709935,27737193,27529814
27808245,27670709,27789813,27808245,27601419
27804616,27666214,27778733,27804616,27622245
27761229,27621472,27735847,27761229,27565217
27765476,27603693,27724560,27765476,27550084
27759316,27597512,27732722,27759316,27546595
