highest,rank0,rank1,rank2,rank3
201433357,200576508,201433357,201079734,200611319
110934026,110074311,110934026,110284987,109848389
110693962,109939879,110693962,110076033,109705452
110427956,109647794,110427956,109807152,109422731
110436983,109664572,110436983,109838901,109444129
110548194,109722580,110548194,109877258,109495142
110512719,109742154,110512719,109911698,109524646
110609284,109792170,110609284,109930203,109559709
110459160,109683905,110459160,109858665,109464790
110602818,109795711,110602818,109948442,109559662
110548356,109790425,110548356,109934482,109574049
110463434,109700307,110463434,109836170,109464004
110493557,109699634,110493557,109868504,109472117
110443574,109627755,110443574,109724499,109387515
110472007,109736447,110472007,109904746,109536064
110736354,109959005,110736354,110075744,109738880
110644611,109921482,110644611,110090861,109714478
110042782,109269400,110042782,109406505,109051526
110096120,109378366,110096120,109526954,109164756
109928843,109166065,109928843,109295488,108955808
