highest,rank0,rank1,rank2,rank3
1762393,1683290,1747119,1762393,1692063
28164,28164,27593,28007,25314
29121,29121,27725,24787,25215
28001,28001,26140,25466,24787
27930,27930,26283,26765,25548
28882,28327,28882,27205,25857
28422,28422,26408,26353,25517
27600,27600,26188,26254,25833
27844,27844,25681,26217,24654
27190,27190,25693,25410,24600
27436,27436,25972,26047,24913
28214,28214,26066,25825,25179
29697,29697,27690,27602,25336
27914,27914,27200,26236,25265
35836,35836,30227,32036,27506
27852,27274,27852,25884,25544
27263,27263,25768,25555,25325
28726,28726,26238,26953,25297
27578,27578,25583,26201,25040
27163,27163,26292,25964,25281
27826,27826,26918,26281,25487
28595,28595,26657,27317,25405
28510,28510,27140,25645,25355
28254,28254,26090,26122,25224
27546,27546,25969,25661,24633
29307,28830,26024,29307,24946
31931,28284,31931,26983,24956
28591,28591,26039,26920,25507
29054,29054,25985,27332,25214
27887,27887,26968,25961,25204
28143,28143,26097,26381,25207
28347,28347,26029,26053,25399
27710,27710,27144,26144,25689
28096,27155,28096,23503,26121
28985,28985,26134,26486,25096
28148,28148,26104,26249,25580
28921,28921,26346,26628,25274
27693,27693,25522,26360,24661
28202,28202,26134,26483,25385
27946,27946,26566,25984,25473
28187,28187,26238,26442,25976
27966,27966,24914,27223,25091
28065,28065,25904,26461,25502
27337,27251,26027,27337,24998
28222,28222,26537,26362,24961
28034,28034,26678,27057,25911
28045,28045,26425,26519,24877
29350,29350,25811,26507,25080
27454,27454,27330,26500,26636
27619,27619,26490,26537,24688
28095,28095,26289,26516,26079
27829,27829,26247,25539,24943
27643,27643,25840,25983,26570
27832,27832,25831,26263,25149
28061,28061,25929,26610,25505
28459,28459,26670,27225,24862
27787,27787,27599,25662,25016
28746,28746,26067,27122,24970
28414,28414,25851,26918,25310
32642,28770,32642,25793,25666
28957,28957,26414,26449,25180
28498,28498,25687,26136,26079
28180,28180,26250,27243,25310
28428,28428,26336,27201,25616
29649,29649,27824,27022,25204
29823,27797,27101,29823,25705
28166,28166,26449,25796,25065
27890,27890,26604,26100,25270
28620,28620,26480,25885,25562
28971,28971,25962,26882,25372
28457,28457,26556,26832,25579
28073,28073,26384,26173,25635
28475,28475,26502,25862,25341
27452,27452,26620,25719,24748
27776,27776,25407,26556,25116
28655,28655,26508,25964,25238
28905,28905,25565,27015,24831
28436,28436,26255,26464,26042
27943,27943,26144,26718,25355
29074,28585,26087,26524,29074
28524,28524,26524,26477,25681
28015,28015,25833,26334,25031
27524,27524,26708,26554,25700
27645,27645,26306,26965,25144
28380,28380,27456,27905,25157
28338,28338,27726,26342,26716
28522,28522,26624,26774,25480
27242,27242,25812,25761,25625
28427,28427,26062,26099,24787
27814,27814,26138,26068,25540
29135,29135,25675,26951,24773
28459,27773,26528,26785,28459
29776,29059,27150,27418,29776
28476,28476,26400,27361,25376
28285,28285,26679,26930,25149
27885,27885,26287,26201,25673
28570,28570,26427,26496,25088
28076,28076,25904,27181,25161
33713,27689,25744,33713,25591
28656,28656,26420,26963,25244
27741,27741,26294,26640,25961
27969,27969,26066,26408,25718
27746,27746,26919,26934,25256
27703,27703,25897,26362,25154
28010,28010,26594,26776,25584
28310,28310,26997,26729,26313
28026,28026,26276,26069,25265
28880,28880,26084,26537,25484
28030,28030,26158,26512,25139
27730,27730,27180,26013,25784
28717,28717,25584,26354,25373
28040,28040,27136,27102,25781
28888,27932,28888,27869,27021
28155,28155,27693,26804,24699
28689,28689,26385,27196,24917
29246,29246,25765,27641,26626
29015,29015,26141,26588,24867
28211,28211,26566,26075,25104
28768,28768,26673,26663,25503
28176,28176,27282,26138,25103
28908,28908,26415,26955,26293
28769,28769,27076,26232,25728
29257,29257,26125,26614,25052
31038,31038,26498,26148,24686
28437,28437,26214,27191,25065
29566,29566,25270,27092,25173
29139,29139,26814,27728,26329
28687,28687,26242,27006,26357
27776,27776,26530,27003,25350
28813,28813,26186,27153,24988
28185,28185,25594,26155,25159
32654,32654,27048,27475,26088
27647,27647,26619,25884,26062
27788,27788,26502,26335,25635
28537,28537,26840,27150,25668
28176,28176,26718,26682,25706
28479,28479,25777,27158,25884
27751,27751,26444,25683,24892
27748,27748,26403,26413,25354
27898,27898,27036,26380,24971
28343,28343,26464,27438,25122
28486,28486,26372,26074,24717
29012,29012,26400,26575,25100
27789,27789,26311,26016,25637
27624,27624,26255,26170,25999
33003,28914,33003,26608,29445
27384,27384,26269,26268,25376
27951,27951,26306,26495,25790
28610,28610,26064,26529,25306
28436,28436,25708,28325,25390
29096,29096,27463,26973,26009
28387,28387,26024,26524,26035
28231,28231,25953,26445,25622
28514,28514,26308,25759,25413
28755,28755,25626,26601,25377
28369,28369,25992,26550,24640
30503,29262,26553,30503,24499
29514,27837,29514,26022,24754
27889,27889,26270,27085,25572
27931,27931,25439,26993,25547
28008,28008,26724,27428,24821
28657,28657,27038,25981,25698
28272,28272,26591,26640,25194
28285,28285,26191,26522,25551
28406,28406,28397,23759,25146
28013,28013,26790,26668,25131
28080,28080,25353,26279,25400
28387,28387,25859,27113,25932
27718,27718,26850,26036,24979
28062,28062,25789,27562,25211
28853,28853,27276,27523,25680
28369,28369,25745,26274,25316
28334,28334,26619,26509,25652
28328,28328,27197,25745,25512
27597,27597,25914,26055,24910
28516,28516,27135,26372,25661
28592,28592,27055,26989,25055
29238,28760,25894,27220,29238
28465,28465,27977,26968,25566
28570,28570,26733,26837,25040
28498,28498,26834,26209,25552
28226,28226,27420,26308,24291
27759,27759,26767,26970,25410
28710,28710,25935,27090,24829
28058,28058,26326,26901,25254
27896,27896,26161,27055,25519
28338,28338,25813,26469,25772
27775,27775,26446,27052,25235
28210,28210,25737,26092,25124
28093,28093,26583,26197,27540
27745,27656,27745,25790,27072
29529,29529,26251,26883,25372
28603,28603,27011,26846,25955
28251,28251,26463,27555,25717
29198,29198,27585,27279,24857
28381,28381,25970,26131,25490
29896,28328,26120,29896,25321
27665,27665,26095,26199,25709
28028,28028,26293,26510,25660
27984,27984,25767,26264,25382
28044,28044,26071,26143,25657
28192,28192,25706,26236,25877
28204,28204,26003,26559,25581
27851,27851,26062,26032,25088
27620,27620,25996,26751,25436
28161,28161,26507,26467,25335
28435,28435,26228,27150,25061
28134,28134,26311,26662,25068
27947,27947,26806,26263,25838
28435,28435,25675,26481,25189
28982,27914,26160,26421,28982
28748,28748,26240,26877,25864
27835,27835,26560,26568,25544
28882,28882,25814,26675,26108
28376,28376,26018,26138,25334
28091,28091,26018,26523,26127
28460,28460,25533,26243,25377
28002,28002,25802,25686,25506
27794,27794,26815,26435,24584
28364,28364,26612,26622,25802
28593,28593,25921,26671,25274
27898,27898,27078,26481,25934
28454,28454,27199,26818,27537
28231,28231,26322,27324,28006
28554,28554,25765,26454,26278
27871,27871,26437,26259,25884
27815,27815,26708,26573,26151
27984,27984,26787,26289,26564
27972,27972,25801,26225,25225
30567,27921,26606,30567,25547
27937,27937,26665,26748,25136
27577,27577,26019,26260,25340
28334,28334,26968,26123,25358
28306,28306,26218,26362,25181
27782,27782,26845,26451,25483
27753,27753,27181,26537,26438
28068,28068,26362,26454,24786
28224,28224,25726,26663,24809
28185,28185,26124,26436,25110
28448,28448,26684,26766,25685
27327,27327,26547,26123,26265
28682,28682,26374,26164,25126
28619,28619,26187,26221,25158
29334,28228,27473,26767,29334
28225,28225,26295,27160,24914
28635,28635,26645,26592,26863
28808,28808,26560,26556,25360
28774,28774,26929,26205,26616
27636,27636,26755,26382,26019
28695,28695,26505,26342,25633
27339,27339,26589,25700,25455
28993,28993,26692,27267,25951
29135,29135,26842,25932,25786
28238,28238,25568,26967,25136
28513,28513,26088,26504,25362
28641,28641,25828,26811,25237
28194,28178,27955,27100,28194
27792,27792,26731,26473,25133
28530,28530,26289,26473,25716
27737,27737,26145,26418,26237
28082,28082,25683,25586,25190
27438,27438,25735,26145,25062
29851,27759,25956,29851,25052
28807,28807,26844,27008,25350
28413,28413,26682,26700,25106
27713,27713,26214,26062,26100
29256,29256,26573,27230,25351
28300,28300,26019,26625,25863
28138,28138,26030,26572,25420
28348,28348,26117,26909,25334
28691,28691,26055,26681,25035
28873,28873,26204,27404,24727
27881,27881,26121,26526,25904
28328,28328,27052,26760,25663
28209,28209,26879,27290,26145
28633,28633,25814,25995,24716
26982,26982,26883,26158,26714
27972,27972,26515,26467,25311
27419,27419,26392,25869,25321
28057,28057,26047,26567,25037
28277,28277,26912,26743,25939
28277,28277,26306,26482,25485
28287,28287,26714,26744,25423
27219,27219,26260,25767,25322
28488,28488,26023,26293,25528
28341,28341,27041,26997,25040
28321,28321,26575,26575,26170
32054,32054,26603,26804,26257
28102,28102,26553,27641,26279
28553,28553,26910,26507,26509
27982,27982,26310,25971,24780
28694,28694,25880,26908,25905
27700,27700,25925,26695,25330
28443,28443,25894,26641,25984
28155,28155,25802,27258,26563
31446,28349,26700,31446,25597
28040,28040,26183,26195,25146
28111,28111,26343,26075,25086
27843,27843,26289,26329,25831
28954,28954,26086,27136,26898
28738,28738,26709,26628,26019
27904,27904,26104,26741,25998
27586,27586,25712,26507,25330
27402,27402,25922,26065,24896
27466,27466,25851,26175,24951
27966,27966,26480,26452,25308
28217,28217,26889,26950,25797
27759,27759,26876,26491,25985
27843,27843,26756,25979,26274
28449,28449,26570,25884,26825
29687,29687,25818,26642,25280
27884,27884,25886,26670,24782
27504,27504,26686,25916,25339
27707,27707,25158,26175,25166
27950,27950,25996,26151,25591
27807,27807,26295,26641,25716
28310,28310,26937,26213,24918
28940,28940,25503,25843,25144
27506,27506,25851,25881,25139
28280,28280,25240,26574,24529
32209,32209,26096,26090,25985
28525,28525,26957,26975,25370
28267,28267,26876,26965,26741
28868,28868,26993,27389,25538
28877,28877,26712,27079,25724
27176,27176,26149,25784,25762
27706,27706,26094,26502,25878
28369,28369,25648,26042,25864
30284,27920,28016,30284,25855
28264,28264,26718,27054,25304
28549,28549,26484,26883,25463
28475,28475,26746,26021,25357
28217,28217,27100,26072,26553
27394,27394,25590,26072,25364
27911,27911,25732,26500,25377
