highest,rank0,rank1,rank2,rank3
3528337,3440821,3528337,3488116,3445299
811502,740639,748321,760001,811502
780535,725760,736922,743266,780535
777797,721394,720232,730885,777797
768266,708679,718509,723208,768266
788829,730777,738441,739738,788829
773124,721214,720390,732095,773124
768214,719654,720786,727375,768214
766956,714537,724495,723271,766956
773315,708689,717027,720952,773315
790516,725370,731452,746745,790516
774418,731037,730809,735177,774418
775434,728848,722115,732079,775434
774168,719987,722743,732832,774168
792010,790384,743202,738693,792010
781343,715602,711848,732148,781343
777263,722443,726525,734623,777263
767610,728450,725061,724110,767610
780293,780057,730398,731968,780293
769960,712361,712522,722308,769960
777272,721517,726488,734130,777272
784151,784151,742471,730899,772943
753998,690675,696103,709164,753998
793221,787908,742853,739995,793221
786765,719838,727452,737482,786765
768919,713626,719880,726776,768919
770995,723776,714995,726763,770995
773159,773159,725947,722789,768899
769628,713135,718714,725381,769628
783226,720492,728293,738386,783226
766512,720772,722169,727339,766512
769451,712499,711830,724092,769451
776955,719675,719076,732144,776955
771626,717979,724772,727141,771626
767877,709042,718829,723759,767877
765567,706768,709643,723941,765567
773513,772536,726667,730497,773513
763173,710040,714117,719672,763173
766665,717493,719712,725964,766665
768491,715183,718883,723582,768491
774648,719621,716660,733611,774648
772057,714568,722458,727352,772057
771252,707976,714309,724133,771252
773034,707791,717958,725050,773034
764031,708074,717268,722869,764031
771099,711538,716600,723967,771099
771581,716874,709951,728983,771581
768865,713590,717814,728189,768865
766018,716644,708808,723501,766018
773926,711259,718809,732641,773926
772051,718447,715907,727287,772051
782532,719534,724011,735499,782532
764131,714135,717611,720949,764131
776751,715360,721315,727214,776751
777374,718887,723770,728719,777374
781289,776946,731524,737006,781289
760418,708633,714156,719710,760418
770501,719344,720335,726917,770501
768977,711951,714711,724474,768977
776458,722539,721447,734967,776458
760782,700920,700584,718897,760782
763737,722033,724450,721412,763737
760958,711505,712517,716304,760958
768417,709672,712186,717465,768417
772172,709535,716270,723897,772172
758964,705700,719422,716924,758964
772251,716110,712817,730557,772251
770018,711806,720083,726540,770018
773992,770856,730002,730701,773992
755379,704523,704345,712064,755379
772471,723711,721493,731362,772471
761494,706114,712755,718195,761494
771508,721726,727168,728442,771508
770458,708335,719981,727306,770458
764193,713912,722182,719458,764193
768079,711164,712667,723819,768079
780320,719324,721695,731057,780320
779410,716701,724219,733956,779410
765814,718201,720900,724309,765814
769560,720240,723065,725405,769560
761635,709053,714059,720132,761635
779422,779422,734536,730708,771393
762656,702091,707878,719559,762656
776137,715332,725077,726911,776137
774688,719179,724282,732178,774688
773595,710964,721063,723554,773595
769464,702432,707946,723303,769464
758996,698982,711688,716600,758996
768936,718149,716956,726904,768936
765646,765646,720989,723161,764158
761040,757496,712539,714539,761040
753811,704329,707198,712708,753811
779295,779295,741172,729861,772365
762683,704914,707880,717711,762683
775813,716012,721385,727705,775813
769930,714600,713732,728441,769930
759404,706745,708753,715083,759404
775118,722067,727589,730582,775118
766974,710903,716772,715708,766974
773001,721835,726107,729303,773001
770721,723667,725457,730618,770721
761062,705315,710773,716656,761062
776345,720726,724857,728197,776345
772854,709325,713688,730666,772854
766720,708496,716653,726067,766720
761008,712020,721864,718241,761008
766110,761025,719553,719213,766110
771338,709449,710938,722415,771338
770225,713484,719731,725690,770225
758756,707617,717017,716291,758756
761655,707051,706332,717966,761655
770632,711481,716379,726208,770632
776943,774928,732819,727919,776943
759695,711560,716755,719662,759695
759811,709612,714370,715074,759811
771577,715280,718787,724166,771577
768260,714518,715097,724852,768260
777394,712845,722837,732563,777394
760732,713863,721861,719435,760732
772773,717468,720981,730205,772773
775491,715488,724685,727015,775491
771308,712483,720515,726984,771308
765836,717646,723635,727429,765836
774858,774858,726320,720968,767418
754487,698344,702737,712693,754487
772712,719580,728743,730652,772712
765870,707540,709390,722620,765870
763658,712418,719408,721760,763658
760872,705477,707142,713827,760872
781033,716766,726237,734795,781033
775391,711932,718327,732499,775391
772461,712460,726536,724002,772461
764059,710110,710699,715352,764059
773030,715890,721409,726619,773030
772853,772853,732944,729769,769728
748622,698179,697904,708971,748622
767255,761937,724607,722750,767255
753865,696665,702715,712561,753865
765626,713405,712937,720220,765626
764691,708062,711480,718434,764691
771083,720708,726868,728647,771083
778218,778218,734498,729010,772579
762062,705320,700924,707267,762062
765307,709472,714139,723579,765307
774122,719038,724772,733161,774122
766790,710713,719860,721684,766790
766756,765218,721966,722522,766756
761544,702279,698016,715890,761544
757646,705627,712565,717800,757646
768775,713087,722245,725181,768775
775365,718438,725026,732051,775365
781706,718523,721171,731556,781706
772075,707800,715536,725194,772075
767139,710336,722752,724809,767139
762835,712018,716130,718888,762835
773651,711658,721995,724247,773651
778363,771970,729367,733730,778363
753398,699078,706060,714864,753398
769917,719195,720496,726258,769917
769032,769032,725293,715758,760052
764392,709979,712027,718852,764392
768651,702946,711743,721008,768651
774958,774958,729066,725008,768029
751614,699531,702966,708814,751614
769599,706882,712395,721094,769599
771343,709637,717796,727598,771343
761804,709499,719796,717669,761804
770273,717807,713407,727646,770273
762018,710131,715321,720166,762018
779696,715062,720622,735842,779696
771876,723533,724880,732053,771876
768376,712142,719047,722757,768376
772111,716223,721174,726135,772111
780867,718990,720958,730493,780867
775720,720644,718866,732179,775720
779810,779810,734032,721725,766829
757493,700092,699647,712668,757493
773580,712386,718631,728238,773580
770011,711203,719974,725877,770011
2337230,2295114,2337230,2327425,2308002
765775,706318,709332,718988,765775
768658,708888,711819,725860,768658
768238,716478,727229,724358,768238
773699,713008,722803,728857,773699
779861,720009,725076,734608,779861
766779,707096,713222,726073,766779
753099,706446,710513,712093,753099
771308,712477,709031,722755,771308
763274,710517,713588,719497,763274
773629,717308,726601,733822,773629
773529,716734,717867,730815,773529
765672,713037,715971,725302,765672
764811,709593,710859,720106,764811
773862,710102,717485,723291,773862
778654,721191,727714,735227,778654
760448,701351,714248,711687,760448
759183,711985,710498,715513,759183
765523,708155,714911,724205,765523
763604,709369,713564,719780,763604
761525,713520,718094,721335,761525
763918,717559,721967,718422,763918
768505,708487,709697,720057,768505
754232,702579,709239,710602,754232
758103,698120,707625,713403,758103
763430,706667,718775,720303,763430
769536,710303,714952,727659,769536
770882,712100,717160,719952,770882
766567,711783,713458,724665,766567
775467,775467,734112,729759,771961
761856,700827,707074,717341,761856
777588,718797,717440,735098,777588
776502,768114,724976,728639,776502
765077,710849,715622,720459,765077
767658,714614,726470,724308,767658
779783,723288,726247,737103,779783
772538,717898,723143,724515,772538
776043,718538,721785,732070,776043
770209,714366,721823,728789,770209
768228,711857,719354,725626,768228
767126,716572,719079,720974,767126
776392,721989,720771,726837,776392
763565,721112,723736,722498,763565
763424,710974,721835,722248,763424
774262,710891,717747,729873,774262
773493,715781,723118,730816,773493
776699,718858,725697,735012,776699
766473,717714,728474,725277,766473
769566,716590,713328,726389,769566
784347,718200,725797,737019,784347
777957,777957,737421,734530,774024
700506,698552,700506,691097,683725
764701,705195,718009,720270,764701
777992,718622,720796,735045,777992
776081,776081,726453,720841,764197
798411,798411,743870,744414,788051
783818,735858,739418,739446,783818
764328,713856,718582,719982,764328
774737,708434,714067,728192,774737
772166,767122,721961,730241,772166
756044,700492,707810,709803,756044
767174,718611,719458,722456,767174
770512,711939,720461,722343,770512
772276,772276,724450,726974,772099
755726,710422,711665,715808,755726
758310,756294,717953,713022,758310
750890,697542,696858,703182,750890
767719,721655,722477,724656,767719
763730,708995,711390,720794,763730
769830,718276,723387,725969,769830
762670,700806,710122,716811,762670
776718,719598,726181,728976,776718
770409,704853,714548,727198,770409
768939,711966,720775,725008,768939
757682,698274,703765,715437,757682
773950,721672,717714,731571,773950
763406,706521,711806,720691,763406
765763,712841,719730,725234,765763
765381,710004,718882,722432,765381
762967,706650,712879,718952,762967
782430,782430,736725,731277,780341
759944,701896,705583,715366,759944
765115,715132,722012,723084,765115
769269,709834,712621,726754,769269
769804,712106,719399,724432,769804
778173,716358,721848,734641,778173
