highest,rank0,rank1,rank2,rank3
1697384,1621403,1697384,1637621,1624052
14813,14111,14231,13615,14813
13976,13684,13976,12900,12884
14031,13352,14031,12652,12750
13128,12714,13128,12546,12164
12843,12806,12843,11832,12318
12575,12575,12549,11564,12499
12871,12829,12871,11927,12411
12787,12787,12289,11483,11925
12627,12290,12627,11676,12086
12796,12262,12796,11313,11727
12801,12257,12801,11906,12108
12538,12328,12423,11500,12538
12841,12106,12841,11888,12103
12984,12984,12462,11598,11803
13277,12491,13277,11351,11668
12674,12513,12674,11401,12340
12909,12211,12909,11467,12487
15124,14016,15124,12520,12292
12556,11890,12556,11507,12235
12587,12115,12587,11978,11736
12485,12152,12485,11326,11881
12878,12138,12878,11411,12152
12523,12323,12523,11663,11884
12834,12426,12834,11612,11848
12440,12096,12440,12300,11924
12948,12456,12948,11747,12309
12588,12174,12588,11591,12063
12415,12119,12415,11291,12178
13417,12627,13417,11235,12003
13010,12505,13010,11392,12698
13012,12326,13012,11674,12064
13611,13277,13611,11420,12095
12678,12678,12677,11446,12130
12689,12164,12689,11522,11742
12617,12170,12617,11647,11779
12964,12180,12964,11586,11773
13267,12827,13267,11435,12027
12646,12281,12646,11449,11961
12461,12032,12461,11801,11890
12798,12564,12798,11745,12168
12390,11965,12390,11249,11714
12511,12278,12511,11559,12340
16261,16261,12707,14642,12564
12562,12035,12562,11420,11782
12942,12120,12942,11532,12007
12810,12639,12810,11540,11595
12470,11853,12470,11515,11821
12836,12068,12836,11934,11677
12826,12151,12826,11165,11645
12405,12120,12405,11485,12040
12318,11885,12318,11601,11661
12228,12228,12200,11352,11686
12661,12661,12428,11223,11628
13715,12020,12568,12031,13715
12553,11839,12553,11892,11838
12504,11981,12504,11329,12012
12750,12003,12750,11423,11780
12784,12074,12784,12047,11788
12860,12710,12860,11543,12628
12393,12368,12393,11568,12058
13055,11981,13055,11373,11909
12773,12386,12773,11639,12304
12784,12784,12781,11221,12757
12253,12213,12253,11273,11633
12424,11830,12424,11287,11753
12758,12040,12758,11325,11799
12427,11961,12427,11798,11783
12519,12340,12519,11507,11909
12360,12137,12360,11274,11963
12309,12116,12309,11541,12022
12503,12185,12503,11461,11806
13003,12232,13003,11870,11872
12975,11938,12975,11344,11571
12653,12081,12653,11441,11524
12564,12066,12564,11651,11825
12529,12042,12529,11252,11839
12428,11917,12428,11357,11730
12863,12106,12863,11719,11818
12302,11823,12302,11302,12003
17365,12306,12318,11575,17365
12445,11920,12382,12005,12445
12371,12047,12371,11296,11973
12359,11819,12359,11392,11647
13608,12673,13608,11619,12465
12589,12199,12589,11326,12203
12729,12430,12729,11680,11858
12654,12173,12654,11289,11600
12485,12463,12485,11428,12162
13018,12545,13018,11271,11970
12404,12220,12404,11665,11876
12511,11962,12511,11324,11638
12894,12118,12894,11632,11729
13222,12343,13222,11267,12115
13608,13027,13608,11393,11910
12653,11860,12653,12076,11694
12404,12340,12404,11730,12022
12618,12307,12618,11037,11980
12750,12347,12750,11390,11656
12946,12166,12946,11396,12074
12644,12068,12644,11269,11731
12940,12940,12485,12053,11571
12948,12580,12948,11374,12190
12779,12597,12779,11609,11896
13421,12729,13421,11395,11651
14697,14697,12702,11460,11698
12923,12138,12923,11399,11768
12865,12042,12865,11741,12133
12663,12102,12663,12013,11682
12974,12051,12974,11345,11455
12948,12398,12948,11803,11770
12922,12148,12922,11552,11845
12597,12083,12597,11537,11684
12688,12137,12688,11305,11544
12803,12278,12803,11287,12480
12937,12499,12937,11352,11596
12655,12193,12655,11270,11577
15826,15789,12344,14131,15826
12705,12134,12705,11494,11962
12705,12279,12705,11464,11990
12419,11977,12419,11422,11900
12867,12224,12867,11268,11596
12872,12741,12872,11642,11647
12541,12349,12541,11662,12209
12599,12154,12599,11463,12152
12554,12102,12554,11601,11774
12882,12292,12882,11293,12774
12839,12218,12839,11381,11886
12809,12656,12809,11395,12067
12698,12462,12698,11848,12390
12840,12499,12840,11291,11738
12644,12024,12644,11862,11675
12452,11957,12452,11361,12020
13168,12143,13168,11252,11684
12840,12007,12840,11348,11686
12702,11849,12702,11309,11684
12625,12110,12625,11642,12049
12613,12181,12613,11784,11759
12789,12025,12789,11389,11820
12464,11941,12464,11606,11796
12767,12304,12767,11914,11618
12407,12349,12407,11487,12195
12441,12149,12441,11710,11844
13886,13739,13075,12020,13886
12530,12004,12530,11879,12017
13702,12752,13702,11327,11788
12503,12205,12503,11377,11581
12982,11898,12982,11441,12294
12818,12319,12818,11378,11875
12585,12193,12585,11667,12197
12469,11830,12469,11205,11742
12711,12072,12711,11432,11940
12971,12045,12971,11394,11889
12926,12512,12926,11442,11674
12395,12329,12395,11558,11767
12459,12286,12459,11411,11585
12634,12205,12634,11376,11933
12560,12199,12560,11591,12037
12940,12241,12940,11340,11742
12929,12260,12929,11256,12436
12592,12592,12492,11276,12329
12815,12091,12815,11829,12096
12738,12344,12738,11256,11957
13603,12668,13603,11626,12010
12823,12823,12780,11337,11663
13243,12418,13243,11747,11993
14399,13652,14399,11439,11770
13805,12945,13805,11647,11971
13382,12671,13382,11146,11915
12881,12681,12881,11633,12076
13245,12737,13245,11566,11993
12833,12477,12833,11469,11834
12971,12314,12971,11666,11857
12803,12803,12596,11229,11947
12674,12674,12617,11309,11816
12980,12480,12980,11331,11870
12546,12396,12546,11426,11579
12457,12232,12457,11346,11849
12627,12265,12627,11684,11853
12870,12304,12870,11426,12663
12622,12285,12622,11856,11538
12919,12919,12480,11315,11937
12840,12459,12840,11503,12197
13191,12365,13191,11347,11724
12592,12427,12592,11271,12083
12774,12316,12774,11779,12261
12738,12375,12738,11716,12260
13128,12273,13128,11325,11947
12746,12175,12746,11403,11925
12578,12126,12578,11259,12058
12573,12337,12573,11531,12103
12937,12589,12937,11241,12066
12770,12454,12770,11444,11736
12812,12090,12812,11291,11828
12742,12453,12742,11598,12240
12733,12171,12733,11510,11669
13126,12471,13126,11408,11648
12807,12355,12807,11681,11764
12800,12391,12800,11591,11800
12790,12176,12790,11289,11855
12966,12612,12966,11831,12027
13306,12195,13306,12096,11907
13048,12729,13048,11263,11818
12709,12579,12709,11833,11760
12874,12424,12874,11502,11757
13321,12235,13124,13321,12329
12752,12302,12752,11426,11806
12922,12472,12922,11552,11686
13121,12695,13121,11076,12105
12747,12545,12747,11193,12017
12670,12264,12670,11717,11619
13064,12957,13064,11256,11940
13639,13173,13639,11350,11823
12831,12583,12831,11235,12042
12929,12414,12929,11179,11884
12761,12678,12761,11224,11894
12812,12365,12812,11285,11955
13199,12423,13199,11697,11981
12611,12611,12454,11867,11691
12912,12297,12912,11347,11750
13294,12269,13294,11973,12105
13279,12531,13279,11398,11658
13570,12738,13570,11724,12050
13319,12734,13319,11284,12164
13143,13118,13143,11783,11587
13208,12443,13208,11154,12362
13040,12634,13040,11340,11694
13252,12489,13252,11413,11693
13449,12799,13052,13449,11655
12993,12444,12993,12273,11883
13425,12602,13425,11753,11828
13042,12210,13042,11199,11846
13003,12947,13003,11309,11978
13228,12904,13228,11431,11769
13231,12826,13231,11251,11648
13207,12628,13207,11338,11611
13349,13349,12586,11597,11777
12927,12265,12927,11208,11972
12583,12344,12583,11525,11693
13314,12240,13314,11336,11741
12971,12411,12971,11844,11923
13874,12960,13874,11664,13350
13189,12798,13189,11798,12101
12673,12363,12673,11246,11915
12881,12352,12881,11810,12227
13253,12561,13253,11431,11854
12970,12395,12970,11330,11737
12637,12623,12637,11516,12416
12604,12273,12604,11177,12057
12436,12360,12436,12210,11963
13006,12336,13006,11393,11764
13026,12657,13026,11257,12230
12555,12349,12555,11208,11839
12972,12479,12475,11266,12972
13177,12901,13177,11742,11726
12843,12680,12843,11736,11967
12659,12641,12659,11500,12239
12907,12907,12712,11279,11760
12952,12661,12952,11406,11917
12830,12293,12830,11336,11644
12663,12440,12663,11590,11947
12612,12529,12612,11659,12444
12746,12335,12746,11338,11683
12662,12662,12597,11643,12067
12449,12367,12449,11238,12148
12598,12141,12598,11213,11723
13157,12385,13157,11516,12035
13438,12655,13438,11368,12011
12887,12395,12887,11671,11759
12678,12159,12678,11254,11652
12947,12253,12947,11437,12004
13032,12205,13032,11348,11976
12864,12790,12864,11627,11536
13199,12410,13199,11291,12055
14230,13150,14230,11591,12021
12495,12352,12495,11228,12182
13210,12561,13210,11469,12127
13397,12489,13397,11473,12241
12780,12780,12477,11702,11732
12761,12362,12761,11165,11894
12851,12686,12851,11724,12322
13285,12555,13285,11881,12447
12799,12169,12799,11722,11640
12568,12397,12568,12179,11984
13260,12466,13260,11729,11716
12634,12634,12460,11301,12428
12714,12371,12714,11489,11856
12550,12446,12550,11370,11719
12568,12395,12568,11357,12098
12622,12279,12622,11241,11968
12887,12472,12887,11339,12265
15379,15379,12711,11356,11568
12765,12306,12765,11314,11899
12805,12302,12805,11567,11913
13069,12480,13069,11188,11572
12672,12672,12637,11216,12250
12779,12488,12779,11197,11993
12858,12161,12858,11291,11970
13126,12762,13126,11241,11604
13401,12705,13401,11396,11833
12527,12346,12527,11352,11935
13438,12686,13438,11174,11965
13911,13034,13134,12209,13911
13059,12495,13059,11723,11885
12602,12569,12602,11338,12177
12393,12199,12393,11735,11869
12630,12330,12630,11801,12115
13080,12335,13080,11757,11777
13169,12734,13169,11472,12044
13339,12347,13339,11627,11696
12591,12533,12591,11314,11564
12952,12461,12952,11398,11787
12726,12559,12726,11479,12177
12972,12120,12972,11380,11638
13135,12604,13135,11187,12365
13177,12419,13177,11596,12495
12976,12385,12976,11546,11976
12854,12570,12854,11589,12001
13247,12693,13247,11596,11862
13484,13296,13484,11391,12424
13464,13029,13464,11554,11759
12887,12887,12868,11276,12297
12789,12780,12789,11362,12329
12785,12477,12785,11637,11903
12896,12586,12896,11391,11653
13186,12874,13186,11500,11701
13133,13133,12999,11235,11665
13131,12808,13131,11287,12078
13633,13633,13266,11773,12333
13487,12708,13487,11391,11653
13405,13094,13405,11734,12015
13451,12976,13451,11683,11843
12917,12652,12917,11288,11773
13138,13138,12955,11249,11758
13178,12601,13178,11271,11803
12932,12396,12932,11561,11847
13486,12619,13486,11346,11869
13398,13398,13252,11216,12333
13283,13283,12942,11628,11797
13278,12489,13278,11182,11604
13103,13103,12777,11505,11738
13423,13263,13423,11751,12342
13454,12677,13454,11287,11851
13036,13036,12822,12021,11645
13024,12569,13024,11561,12395
13374,12441,13374,11531,12311
13052,12915,13052,11728,11800
13100,12783,13100,11546,11729
13279,12887,13279,11316,12130
12943,12835,12943,11421,12170
13471,13100,13471,11598,11688
14736,12770,14736,11275,12334
13388,12976,13388,11350,11900
12962,12416,12962,11430,11961
12935,12854,12935,11523,11642
13584,12910,13584,11287,12194
13623,12907,13623,11365,11855
12955,12955,12944,11281,12153
13065,12601,13065,11177,12096
13079,12648,13079,11637,11862
13119,12644,13119,11365,12090
13143,12627,13143,11709,11597
13196,12965,13196,11164,12084
13410,12956,13410,11230,12295
13244,12530,13244,11940,11701
12948,12378,12948,11241,11953
13062,13062,12871,11385,11991
13236,12377,13236,11618,11932
12678,12352,12678,11320,11813
13097,12316,13097,11284,12110
12822,12652,12822,11629,12042
13388,12747,13388,11341,12151
12991,12591,12991,11401,11580
13326,12698,13326,11085,11540
13126,12702,13126,11376,12001
12818,12337,12818,11566,12123
12838,12838,12512,11333,11858
12692,12464,12692,11270,11849
12721,12528,12721,11418,11830
12790,12576,12790,11320,11910
12700,12644,12700,11347,12309
13403,12528,13403,11785,11930
13105,12789,13105,11405,11810
13023,12418,13023,11405,11872
12754,12636,12754,11413,11828
12871,12497,12871,11317,11878
12773,12461,12773,11450,12062
12925,12925,12770,11391,12092
