highest,rank0,rank1,rank2,rank3
1605171,1604473,1602879,1605047,1605171
8266,6764,7634,8264,8266
6984,5678,6735,6794,6984
7387,6168,6890,7290,7387
7176,5876,6960,6974,7176
6932,5564,6548,6767,6932
7536,6209,6932,7450,7536
7240,5840,6188,7240,6846
7204,5690,6284,6783,7204
7425,5952,6623,7425,6874
6791,5495,6146,6665,6791
6609,5427,6292,6516,6609
7059,5978,6663,7059,7003
6770,5746,6460,6724,6770
6516,5539,6294,6170,6516
7077,5889,7077,6923,6988
6857,5616,6247,6819,6857
6474,5292,6251,6474,6458
7011,5762,6640,6937,7011
6420,5348,6158,6360,6420
6944,5802,6631,6753,6944
6656,5358,6216,6571,6656
6753,5535,6308,6753,6560
7109,6039,6593,7049,7109
6766,5732,6492,6634,6766
6388,5318,6152,6305,6388
6832,5658,6544,6806,6832
6502,5279,6223,6464,6502
6600,5526,6306,6511,6600
6950,5732,6491,6950,6928
6776,5510,6370,6700,6776
6596,5648,6352,6504,6596
7477,5861,6760,7332,7477
6616,5416,6303,6592,6616
6738,5580,6445,6718,6738
7249,6041,6775,7249,7247
6442,5296,5921,6393,6442
6566,5342,6211,6559,6566
7178,6039,6879,6965,7178
7065,5824,6656,7065,7024
6773,5455,6221,6773,6675
7301,6063,6958,7211,7301
6893,5462,6261,6433,6893
6608,5555,6111,6442,6608
6947,5773,6724,6901,6947
7056,5537,6439,6659,7056
6793,5597,6495,6743,6793
7267,5924,6764,7267,7110
6536,5394,6252,6319,6536
6731,5564,5953,6665,6731
7292,5900,6781,7292,7151
6537,5344,6217,6537,6518
6509,5369,6311,6433,6509
7162,6004,6616,7116,7162
6566,5484,6290,6444,6566
7291,5332,6186,6871,7291
6935,5818,6642,6935,6911
6698,5420,6076,6698,6487
7421,6205,6818,7414,7421
7117,5929,6780,7000,7117
6593,5430,6079,6591,6593
6656,5227,6112,6384,6656
7305,5940,6809,7305,7220
6850,5830,6602,6835,6850
6544,5353,6245,6531,6544
7210,5986,6877,7153,7210
6746,5630,6512,6672,6746
6997,5708,6559,6876,6997
7235,6055,7149,7235,7181
6703,5533,6411,6695,6703
6563,5404,6288,6523,6563
7180,6001,6860,7026,7180
6712,5467,6371,6697,6712
6481,5288,6106,6426,6481
7435,6358,7165,7364,7435
6908,5409,6319,6584,6908
6568,5383,6275,6540,6568
7198,5991,6887,7198,7198
6847,5676,6285,6847,6811
6926,5822,6652,6926,6912
7209,6045,6897,7034,7209
6535,5408,6449,6521,6535
6500,5344,6226,6463,6500
7311,6001,6808,7112,7311
7086,5937,6799,7086,7052
6581,5328,6227,6581,6560
6555,5484,6228,6435,6555
7533,6174,6976,7533,7262
6511,5376,6274,6508,6511
6401,5230,6069,6347,6401
7077,5950,6823,7014,7077
6755,5534,6171,6733,6755
6706,5462,6373,6555,6706
7431,6228,6013,7206,7431
8896,8138,6365,6942,8896
6675,5649,6373,6560,6675
7302,6411,7154,7258,7302
6538,5369,6228,6509,6538
6879,5603,6328,6799,6879
7302,6280,7052,7051,7302
6439,5493,6255,6373,6439
6800,5774,6578,6693,6800
7260,6098,6925,7194,7260
6729,5551,6456,6498,6729
6511,5539,6222,6367,6511
6997,5935,6775,6971,6997
6665,5416,6221,6665,6510
6879,5402,6260,6879,6549
7179,6008,6869,7080,7179
6453,5429,6244,6350,6453
6702,5521,6377,6577,6702
7316,6397,7197,7254,7316
6439,5465,6256,6384,6439
6521,5429,6239,6373,6521
7048,5994,6808,6863,7048
6629,5625,6395,6540,6629
6607,5355,6197,6500,6607
7416,6233,7101,7317,7416
6594,5559,6398,6445,6594
6691,5428,6240,6691,6589
7219,6084,6915,7176,7219
6748,5505,6253,6367,6748
6541,5454,6262,6394,6541
7504,6322,7280,7454,7504
6867,5452,6261,6395,6867
6432,5407,6158,6322,6432
7496,6227,7058,7496,7312
6687,6068,6687,6626,6640
6920,5437,6456,6523,6920
7431,6158,6820,7393,7431
6588,5374,6266,6530,6588
6602,5430,6329,6515,6602
7196,5969,6929,7137,7196
6559,5343,6226,6546,6559
7034,5528,6416,7034,6742
7011,5812,6652,7011,6999
6549,5390,6261,6467,6549
6818,5562,6475,6756,6818
7035,5887,6779,6956,7035
6519,5413,6461,6519,6461
6451,5341,6247,6439,6451
8542,7350,8281,8542,6634
7597,6430,5596,7568,7597
6775,5666,6496,6775,6743
7064,5883,6585,7064,7061
6931,5710,6542,6883,6931
6863,5596,6363,6863,6808
7005,5874,6706,6846,7005
6949,5872,6540,6850,6949
6635,5360,6233,6477,6635
6531,5421,6382,6460,6531
6817,5877,6604,6761,6817
6956,5907,6688,6902,6956
6518,5313,6064,6406,6518
6755,5576,6457,6755,6747
6584,5362,6200,6528,6584
6601,5410,6297,6586,6601
7345,5844,6790,6960,7345
6677,5427,6330,6677,6677
7165,5649,6462,6525,7165
6850,5705,6557,6817,6850
6446,5316,6179,6393,6446
6645,5476,6356,6616,6645
7469,6178,6798,7469,7462
6561,5408,6242,6484,6561
6836,5451,6331,6836,6680
7147,5886,6753,7009,7147
6648,5493,6063,6620,6648
6867,5638,6503,6836,6867
7096,5961,6780,7054,7096
7082,5933,6828,7082,7044
6471,5208,6069,6418,6471
7268,6038,6684,7195,7268
6924,5648,6413,6924,6659
6897,5582,6474,6897,6846
7215,6052,6592,7118,7215
6593,5382,6280,6534,6593
6471,5373,6237,6432,6471
7061,5765,6634,7030,7061
6515,5327,5972,6490,6515
6522,5250,6156,6522,6518
7064,5904,6763,6856,7064
6713,5442,6282,6713,6531
6476,5446,6217,6476,6453
7128,6004,6818,6762,7128
6439,5413,5983,6330,6439
6549,5376,5985,6549,6545
7413,6230,7098,7379,7413
7042,5406,7042,6500,6578
6446,5292,6153,6446,6422
7223,6029,7223,7094,7141
6762,5648,6435,6762,6706
6411,5323,6189,6365,6411
6928,5827,6636,6832,6928
6605,5316,6209,6472,6605
6504,5344,6180,6473,6504
7136,6007,6729,7042,7136
6568,5397,6283,6530,6568
6909,5676,6535,6843,6909
7199,6074,6822,6996,7199
6846,5661,6301,6792,6846
6525,5285,6205,6492,6525
7220,5850,6691,7220,6949
6477,5434,6448,6453,6477
6872,5301,6199,6872,6515
6790,5718,6570,6706,6790
6504,5369,6231,6464,6504
6616,5514,6378,6499,6616
7152,5942,6785,7098,7152
6489,5334,6186,6436,6489
6687,5381,6371,6687,6453
7028,5780,6608,7028,6891
6982,6008,6921,6895,6982
6662,5386,6607,6662,6539
6640,5500,6373,6577,6640
7002,5839,6671,6923,7002
6468,5404,6271,6378,6468
6665,5501,6376,6665,6663
6850,5901,6640,6772,6850
6869,5406,6259,6376,6869
6759,5570,6383,6745,6759
6918,5703,6614,6833,6918
6483,5363,6202,6482,6483
6642,5569,6233,6441,6642
6927,5812,6612,6846,6927
6398,5348,6165,6235,6398
6449,5392,6219,6390,6449
6981,5872,6706,6909,6981
7176,5912,6806,7129,7176
6759,5213,6131,6759,6430
7113,6016,6863,7113,7104
6571,5430,6273,6570,6571
6729,5286,6199,6416,6729
7029,5868,6749,7029,7020
6712,5447,6335,6712,6625
6469,5191,6095,6429,6469
7306,6148,7040,7219,7306
6655,5456,6436,6611,6655
6836,5692,6558,6836,6824
7069,5965,6794,7024,7069
6454,5310,6197,6454,6451
6586,5437,6306,6520,6586
6922,5704,6565,6864,6922
6528,5306,6179,6420,6528
6540,5369,6232,6485,6540
6913,5719,6605,6888,6913
6925,5780,6637,6871,6925
7998,6922,7865,7998,6443
6916,5848,6703,6863,6916
6405,5466,6197,6296,6405
6520,5414,6227,6390,6520
7512,6046,6670,7247,7512
6577,5423,6316,6507,6577
6759,5622,6438,6759,6734
7296,6075,6894,7120,7296
7489,5858,6691,7041,7489
6694,5441,6694,6573,6619
6817,5665,6518,6787,6817
6548,5412,6294,6457,6548
6918,5703,6589,6732,6918
6987,5856,6721,6978,6987
6482,5332,6185,6411,6482
6902,5475,6362,6733,6902
7151,6008,7151,7082,7150
6756,5487,6406,6718,6756
6466,5274,6123,6449,6466
7191,6019,6894,7191,7148
6455,5307,6156,6421,6455
6515,5306,6193,6515,6487
6828,5732,6553,6712,6828
6701,5489,6358,6652,6701
6527,5391,6217,6468,6527
7313,6054,6949,7260,7313
6629,5465,6296,6614,6629
6490,5287,6138,6470,6490
7289,6077,6971,7279,7289
6924,5724,6635,6923,6924
6510,5342,6200,6480,6510
6578,5295,6176,6578,6467
7014,5759,6619,7014,7011
6502,5449,6204,6339,6502
6490,5423,6264,6397,6490
6804,5573,6434,6738,6804
6666,5415,6666,6632,6633
6545,5358,6072,6545,6545
7291,6011,6393,7291,7192
8362,7607,6347,6548,8362
6733,5540,6256,6488,6733
7365,6189,6919,7365,7227
6589,5370,6256,6520,6589
7269,6094,6959,7269,7257
7164,6131,6717,7100,7164
6565,5357,6202,6517,6565
6595,5503,6325,6504,6595
7377,5858,6902,7377,7062
6494,5452,6494,6422,6449
6833,5615,6833,6759,6819
7331,5905,6813,7128,7331
6495,5426,6232,6408,6495
6542,5344,6273,6538,6542
7125,5854,6736,7001,7125
7056,5787,6630,6835,7056
6708,5439,6046,6619,6708
8817,5901,6754,8817,7079
6646,5423,6299,6646,6568
6972,5845,6972,6846,6961
6883,5791,6640,6833,6883
6691,5283,6174,6691,6457
6617,5531,6370,6617,6601
7296,5950,6672,6874,7296
6713,5548,6354,6700,6713
6558,5373,6222,6502,6558
6924,5718,6573,6924,6904
6537,5420,6256,6405,6537
6851,5803,6634,6850,6851
6998,5991,6774,6855,6998
6703,5533,6060,6703,6578
6521,5457,6242,6438,6521
7057,5904,6794,7033,7057
6782,5521,6340,6782,6729
6870,5626,6476,6870,6825
7144,5831,6651,6902,7144
7200,5446,6261,7200,6472
6777,5587,6478,6764,6777
7002,5808,6698,7002,6983
6512,5440,6225,6367,6512
6678,5375,6342,6678,6590
6932,5818,6660,6866,6932
6524,5418,6255,6373,6524
6605,5316,6605,6389,6558
6983,5827,6710,6939,6983
6630,5390,6199,6530,6630
6637,5330,6072,6484,6637
6781,5723,6474,6632,6781
6537,5463,6164,6440,6537
6645,5541,6305,6645,6628
6996,5821,6677,6932,6996
6722,5489,6458,6704,6722
6652,5401,6652,6464,6601
6930,5744,6568,6906,6930
7008,5900,6929,6696,7008
6558,5437,6273,6454,6558
6621,5441,6527,6556,6621
8931,7985,8801,8931,6440
6637,5391,6271,6586,6637
6473,5480,6242,6473,6373
7033,6072,6812,7032,7033
6659,5363,6204,6574,6659
6517,5341,6237,6499,6517
6776,5703,6624,6716,6776
6655,5444,6342,6655,6637
6828,5397,6157,6383,6828
7090,5991,6772,6983,7090
6498,5292,6176,6466,6498
6484,5314,6182,6476,6484
7005,5782,6631,6907,7005
6411,5347,6133,6331,6411
6705,5437,6296,6642,6705
7050,5963,6741,6896,7050
6607,5390,6507,6501,6607
6634,5452,6271,6626,6634
7036,5957,6790,6967,7036
6625,5526,6329,6461,6625
6621,5466,6324,6541,6621
6886,5654,6530,6819,6886
6780,5368,6236,6537,6780
6721,5606,6500,6632,6721
7336,6134,6697,7268,7336
6713,5534,6390,6618,6713
6681,5413,6296,6555,6681
