highest,rank0,rank1,rank2,rank3
1740569,1668220,1740569,1679710,1669310
23116,23116,19714,20660,19146
20351,20351,18884,16467,19810
20756,20756,18882,17768,17288
20459,20459,18170,17692,18444
21257,21257,19151,17585,17337
19706,19706,18461,17905,17335
19769,19769,17892,17557,17510
20279,20279,18288,18063,17487
19631,19631,18141,17750,17868
19850,19850,17330,17782,17313
19605,19605,18204,17815,17307
20840,20840,18245,17938,17131
20076,20076,18053,17793,17471
19819,19819,17705,17840,17351
20210,20210,18069,18574,17754
19312,19312,17979,18062,16992
19515,19515,17089,17506,17300
20102,20102,17745,17478,17581
19677,19677,17849,17715,17560
19570,19570,17326,18576,17502
19537,19537,17179,17365,16617
19772,19772,17088,17343,17875
19721,19721,17575,17175,16944
19798,19798,17661,17319,16787
21179,19524,19332,21179,19111
19378,19378,17450,17599,17180
19986,19986,17714,17352,17005
19612,19612,17204,17405,16725
19661,19661,17486,17258,17089
19653,19653,17268,17516,16758
20242,20242,17344,17239,16804
19386,19386,17101,17690,16964
19249,19249,17274,17476,16663
19604,19604,17057,17747,17117
19642,19642,17412,17174,16686
19308,19308,17286,17287,16596
19331,19331,17232,17220,17020
19690,19690,17124,17598,16663
19747,19747,17852,17248,17264
20211,19723,18369,20211,17250
19361,19361,17595,17525,17426
19331,19331,17239,17823,16631
22012,22012,17609,17305,17223
19813,19813,17248,17763,16765
19853,19853,16935,17145,16645
19414,19414,17318,17379,16641
20302,20302,17841,17224,16766
19500,19500,17314,17246,16815
19741,19741,17019,18133,16874
19621,19621,17141,17182,16972
20145,20145,17637,17611,17195
20171,20171,17334,17268,18681
19327,19327,17289,17308,17495
19771,19771,17168,17358,16883
20023,20023,17460,17568,17052
19911,19911,17174,17458,17506
19549,19549,17291,17445,16804
19611,19611,17542,17566,17308
19916,19916,17706,17615,17351
19625,19625,17524,17385,16855
19413,19413,17581,17609,17215
19944,19944,17160,17845,16855
21455,21455,17673,17494,17101
19995,19995,17183,17271,16649
19427,19427,17843,17120,17295
19588,19588,17482,17545,17036
19941,19941,17326,17248,17211
19300,19300,17052,17440,16724
19910,19910,17198,17131,16963
19667,19667,17294,17356,16730
19831,19831,17862,17444,16903
19339,19339,17272,19149,17036
19162,19162,17520,17422,16654
19361,19361,17459,17597,17029
19995,19995,17471,17341,16841
19524,19524,17539,17283,16537
19987,19987,16752,17405,16898
20056,20056,16818,17404,16776
19876,19876,17656,17310,16756
19312,19312,17288,17546,17114
19364,19364,17062,17365,16950
19277,19277,17193,17690,16836
19722,19722,17526,17422,16917
19517,19517,17577,17632,17334
19402,19402,17482,17942,16879
19541,19541,17040,17904,16768
21902,21902,17281,17242,16860
19250,19250,16934,17725,16801
19513,19513,17187,16921,17189
25750,25750,20833,17461,16763
19519,19519,17427,17473,16774
19400,19400,17006,17453,16642
19809,19809,17475,17262,17438
19948,19948,17150,17649,17588
21982,21982,16993,17263,17300
20195,20195,17559,17481,16655
19393,19393,17380,17188,16991
19582,19582,17356,17354,17197
20274,20274,17641,17824,16811
19307,19307,17345,17110,16808
