highest,rank0,rank1,rank2,rank3
4155711,4099054,4155230,4155711,4103936
16498,16498,14478,14112,15377
16997,16997,14187,11996,13331
15386,15386,13322,12548,13211
16242,16242,15203,12413,12478
15761,15761,13000,12255,12559
16046,16046,13220,12451,12976
15625,15625,13014,12201,12489
16051,16051,13856,12497,12695
15712,15712,13264,12301,12152
16017,16017,13823,13247,12524
15709,15709,13355,12363,12745
15908,15908,13398,11944,12266
15585,15585,12799,12299,12567
15435,15435,12922,12078,12931
15789,15789,13426,12070,12411
15601,15601,12967,12378,12184
15559,15559,13037,12340,12686
16101,16101,12854,12471,13179
15435,15435,12838,12052,12729
16153,16153,13677,12424,12718
15533,15533,13256,12172,12408
15784,15784,13456,12338,12556
15387,15387,13446,12380,12248
16429,16429,15153,12180,13520
15568,15568,13278,12943,12438
16101,16101,13654,12225,12317
21015,21015,13935,16417,18172
15634,15634,13298,12167,12290
15460,15460,13372,12271,12887
15765,15765,13365,12462,12189
15778,15778,13342,12726,12311
15570,15570,13646,12060,12286
15684,15684,13123,12170,12485
15876,15876,12838,12955,12163
15726,15726,13453,12464,12505
16328,16328,13748,12400,13018
15723,15723,13981,12322,12843
15396,15396,13969,12355,12658
16256,16256,13502,10846,14035
15737,15737,13287,12097,12446
15550,15550,12897,12442,12459
16346,16346,14145,13215,13110
15668,15668,13886,12678,12615
16167,16167,13332,12414,13070
15377,15377,12968,12394,13411
15601,15601,13222,11862,12834
15890,15890,13685,12241,12210
16040,16040,13298,12474,13088
15313,15313,12871,12396,12792
15568,15568,13095,12329,12278
15532,15532,13670,12865,12297
15270,15270,13664,12233,12560
15370,15370,12960,12605,12589
15643,15643,13100,12307,12395
15303,15303,12915,12393,12901
16294,16294,13451,12144,12658
15775,15775,13524,12566,12564
16094,16094,13661,12505,12438
15860,15860,13362,12592,12531
16061,16061,13436,12485,12834
15722,15722,13102,12495,12261
16242,16242,13931,12867,12711
18016,18016,13214,14208,13858
15684,15684,12907,14328,12813
15576,15576,12752,11970,12772
16177,16177,13214,12272,12676
15361,15361,13177,12366,12525
15821,15821,13644,12245,12366
15687,15687,13543,12059,12275
15381,15381,13067,12279,12673
15582,15582,12948,12095,12938
15722,15722,13278,12256,12113
15642,15642,13140,11963,12589
15962,15962,12848,12131,12603
15450,15450,13586,12010,12516
15578,15578,12731,12599,12304
16241,16241,13224,12337,12672
15342,15342,12991,12620,12477
15593,15593,13451,12435,12616
15659,15659,13416,12144,12377
15158,15158,12774,12350,12800
16137,16137,13339,12266,12355
15120,15120,13041,12723,12873
16442,16442,13678,12390,12454
15499,15499,13456,12058,12650
15774,15774,12447,12276,12952
15751,15751,15499,12493,12919
15597,15597,13046,12204,12543
16239,16239,13732,12187,12335
15547,15547,12869,13210,12561
15710,15710,13127,12397,12276
15320,15320,12859,12216,12607
15715,15715,13209,11976,12210
15338,15338,12726,12357,12540
15317,15317,13685,12199,12487
15878,15878,12714,12281,12611
15969,15969,13512,12782,12461
15583,15583,12838,12100,12637
15358,15358,13067,12340,12741
15615,15615,12680,12602,13303
15152,15152,12817,12764,12740
15956,15956,13225,12101,12714
15486,15486,13326,12271,12604
16149,16149,13333,12123,12544
15512,15512,13148,12858,12719
16292,16292,13731,13141,13098
16352,16352,13576,12836,12472
15541,15541,13486,12569,12819
15804,15804,12897,12132,12691
15634,15634,13705,12192,12302
15308,15308,13590,12179,12475
15503,15503,12892,12567,12386
15597,15597,13402,12411,12823
15222,15222,13103,11981,12509
15450,15450,13209,12507,12924
15798,15798,13144,12583,12160
15206,15206,12903,12499,12746
16082,16082,13304,12336,12512
15683,15683,13137,11977,12247
15478,15478,13613,12920,12578
15557,15557,13255,12624,12341
15948,15948,12994,12383,12744
15952,15952,13298,12171,12798
15906,15906,12991,12522,12260
15475,15475,13576,11850,12957
15956,15956,12864,12390,12749
15774,15774,13153,13368,13487
16014,16014,13166,12500,13192
16074,16074,13334,12157,12452
15550,15550,13566,12225,12669
15549,15549,12991,12577,12215
15994,15994,13540,12808,12200
15738,15738,12925,12473,12606
15631,15631,13222,12247,12759
15679,15679,13100,12246,12171
16218,16218,13904,12531,12500
15613,15613,13041,12601,12076
16166,16166,13670,12851,12640
15157,15157,12800,12171,12574
16307,16307,13664,12680,12380
15750,15750,12999,12065,12345
15681,15681,12861,12180,12639
15910,15910,13654,12258,12294
15209,15209,13912,12563,13057
16022,16022,13233,12527,12187
15547,15547,13662,12100,12241
15705,15705,12843,12495,12738
15934,15934,13519,11991,12451
15944,15944,13037,12503,12446
16134,16134,13494,12582,12201
15569,15569,12914,12139,12532
15801,15801,13311,11913,12731
15356,15356,12892,12563,12538
15934,15934,13391,12138,12599
15498,15498,13126,12689,12472
15522,15522,13135,12403,12587
15821,15821,13059,12113,12299
15437,15437,12892,12447,12779
15260,15260,12782,12723,12834
18556,18556,14469,11324,17127
15954,15954,13299,12093,12479
15264,15264,13065,12377,12817
15542,15542,13056,12337,12238
15923,15923,13372,12177,12609
15519,15519,13469,12260,12878
15794,15794,12573,12154,13125
15196,15196,12938,12082,12668
15802,15802,13385,12161,12312
15444,15444,12995,12668,12484
16748,16748,14044,11808,12971
15486,15486,13003,12881,12406
15540,15540,13436,12077,12904
15382,15382,13079,12235,12874
15995,15995,13598,12037,12272
15956,15956,13265,12540,12211
16353,16353,13867,12438,12462
15732,15732,13037,12148,12557
15251,15251,12907,12462,12930
15959,15959,13216,12250,12736
15709,15709,13248,11991,12568
15529,15529,13332,12111,12503
15597,15597,12988,12100,12624
15583,15583,12920,12634,12319
15170,15170,13500,12047,13054
16050,16050,13184,12297,12587
15934,15934,12925,12474,12858
15493,15493,12532,12349,13341
15906,15906,13210,12191,12609
15751,15751,13451,12419,12848
15867,15867,12573,12408,12521
15549,15549,12835,12578,12436
15756,15756,13889,12579,12403
15745,15745,13175,12297,12134
15385,15385,12881,12899,12508
15625,15625,13408,12317,12335
15531,15531,12813,12354,12522
15690,15690,13663,12035,12297
15320,15320,12929,12591,12634
15583,15583,13133,12169,12286
16097,16097,13263,12110,12738
15456,15456,13634,11985,12613
16491,16491,13291,12576,12451
15847,15847,13407,12096,12578
15971,15971,12942,12133,12403
15423,15423,14351,12550,13291
15666,15666,13131,12091,12289
15714,15714,13685,12167,12386
16188,16188,13395,12599,12099
15569,15569,13166,12316,12153
15441,15441,12889,12764,12383
15392,15392,13052,12169,12632
16471,16471,13667,12134,12393
15585,15585,12938,12301,12802
15604,15604,12942,12822,12360
15740,15740,13454,12075,12505
16070,16070,13362,12835,12073
15382,15382,13534,12375,13169
15697,15697,12733,12637,12711
15478,15478,12581,12144,12731
15672,15672,14016,12606,12910
15857,15857,13301,12039,12289
16308,16308,14023,12510,12251
15987,15987,13462,12447,12344
15751,15751,13889,12597,12336
15433,15433,13944,12013,12456
16055,16055,13140,12413,12573
15903,15903,13555,12487,12621
15994,15994,13147,12603,12373
15592,15592,13217,12174,12280
15938,15938,13407,12389,13054
15664,15664,12896,12602,12814
15788,15788,13314,12753,12906
15326,15326,13031,12064,12382
16315,16315,13002,12148,12840
15530,15530,13189,12652,12668
16912,16912,13674,12172,12820
15189,15189,12839,13538,13184
16118,16118,13625,12686,12556
15522,15522,13229,12310,12501
15832,15832,13332,12500,12673
15922,15922,13552,12457,12239
15681,15681,13051,12213,12480
15680,15680,13094,13215,13535
15804,15804,13444,12619,12199
17170,17170,13503,12455,13398
15482,15482,12698,12385,12799
15173,15173,12861,12479,12744
15740,15740,12896,12846,12661
15492,15492,14033,11843,12948
15706,15706,13147,12993,12246
15834,15834,13650,12153,12355
15690,15690,13133,12368,12355
15582,15582,13120,12237,12154
15771,15771,13356,12598,12560
15308,15308,12978,12240,12850
15744,15744,12932,12639,12622
15638,15638,13285,13357,12790
15566,15566,12979,12313,12638
15701,15701,13057,12648,12163
16093,16093,13689,12505,12144
15592,15592,13433,12711,12606
15797,15797,13316,12551,12532
15717,15717,13219,12698,12579
16188,16188,14214,12799,12677
15156,15156,13555,12544,13741
15924,15924,13302,12180,12465
15595,15595,13107,12405,12156
15979,15979,13803,14692,12570
15611,15611,13199,12283,12163
15748,15748,13116,12637,12772
15542,15542,13338,12547,12152
15130,15130,12818,12510,12757
15614,15614,12989,12391,12675
15521,15521,12921,12266,12469
15444,15444,13122,12225,12569
16215,16215,13613,12138,12279
15657,15657,13189,12740,12978
15710,15710,13103,12064,13094
15773,15773,13408,12903,12513
15554,15554,13376,13202,15204
15498,15498,12994,12438,12311
16322,16322,13499,12441,12353
15497,15497,13209,12234,12265
15470,15470,12869,12061,12902
15222,15222,12826,12356,12804
15709,15709,12784,12338,12141
15400,15400,13019,12401,13099
15252,15252,12910,11975,12575
15852,15852,13052,12158,12388
15428,15428,12876,12424,12414
15512,15512,13009,12471,12211
15730,15730,13418,12359,12095
15806,15806,13536,12226,12251
15559,15559,12887,12219,12751
15397,15397,13093,12348,13677
15717,15717,12843,12044,12242
15684,15684,13024,12296,12111
15956,15956,13347,12083,12471
15240,15240,12850,12754,12697
16067,16067,13515,12098,12483
15741,15741,13442,12167,12269
15840,15840,12840,12531,12184
15233,15233,13054,12202,12583
15236,15236,13002,12382,12892
15677,15677,13504,12223,12682
15209,15209,13495,14563,14842
15512,15512,13611,12263,12882
15710,15710,12972,12857,12637
16135,16135,13287,12953,12287
16115,16115,13517,12512,12382
15468,15468,13656,12134,12129
16119,16119,13427,12445,13072
15203,15203,13503,12240,12993
15801,15801,13120,12431,12546
15226,15226,13124,12418,13008
16119,16119,13060,12590,12309
15262,15262,13135,12324,12936
15900,15900,13268,12438,12605
15578,15578,13027,12378,12432
16328,16328,13664,12446,12480
15406,15406,13027,12167,12949
16280,16280,13733,12500,12985
15345,15345,12890,12372,12333
16238,16238,13347,12395,12918
17470,17470,13184,12330,12963
16046,16046,13413,12445,12558
15534,15534,13505,12250,12378
16626,16626,13670,12366,13106
15552,14316,11875,15152,15552
15760,15760,13090,12865,12533
15328,15328,12788,12049,12536
16593,16593,14598,11618,12744
15616,15616,13208,12527,12641
15746,15746,13133,12042,12486
15348,15348,13315,12103,12579
16203,16203,13636,12134,12349
15813,15813,13139,11857,12679
15603,15603,12846,12326,13463
15534,15534,12890,12103,12735
15799,15799,12957,12457,12200
15680,15680,13364,12101,12802
16322,16322,13093,12117,12681
15380,15380,13145,12403,12699
15687,15687,13023,12313,12624
15743,15743,13347,13096,12322
15150,15150,12929,12212,12473
15322,15322,12863,12233,12658
15625,15625,12999,12150,12441
15476,15476,13187,12843,12236
15905,15905,13078,12536,12399
15857,15857,13240,12371,12593
15714,15714,13528,12488,12621
15437,15437,13006,12139,12842
15789,15789,12979,12766,12527
15503,15503,13489,12683,12589
15526,15526,12864,12408,12487
15590,15590,12807,12549,11969
15604,15604,13275,12480,13538
15417,15417,13231,12770,13963
16088,16088,13545,12615,12149
15433,15433,13314,12154,12283
16152,16152,13779,12213,12713
