highest,rank0,rank1,rank2,rank3
3504883,3436717,3486060,3504883,3453534
174032,161693,174032,170270,164746
155203,151273,155203,153106,150285
145388,143458,142790,145388,144432
145273,145273,144115,144916,144375
146112,144937,141257,139804,146112
154236,147001,142546,154236,150267
146641,143281,146641,140457,137725
141065,141065,139141,139430,139302
143259,143259,140993,142566,141198
145225,143975,145225,144007,141999
141254,141254,139087,140411,140424
150153,149342,145283,145110,150153
141648,141584,141127,141648,138034
146125,141367,146125,144696,141428
141114,141114,140287,140503,140083
145590,144749,145387,145590,144329
141953,141341,141419,141953,139000
141890,141890,140323,139451,138847
143064,143064,141673,141299,139316
141691,140565,141223,141691,140259
147251,145885,147251,145690,145112
143574,141414,140969,143574,138800
144611,142177,144611,143710,140876
141766,141540,140979,141766,139720
146050,146050,138983,139683,142981
141658,141658,138875,139268,139321
141036,140068,139308,141036,139061
144284,144284,142729,142759,142018
146605,141604,139494,146605,144560
139989,139113,139989,139901,138357
141818,141818,140906,140829,140892
147513,147513,146607,144911,144593
141689,140842,141689,141259,138531
140859,139933,140334,140859,139112
145186,144339,145186,144715,142611
147668,146624,144933,147668,146066
141544,141543,141402,141544,140015
144917,144917,143134,142488,142489
144883,144883,143340,141995,142074
142727,142362,142727,141021,140871
144699,144343,144699,142066,141394
146843,146843,142418,145598,144398
147121,146897,145671,147121,145633
138285,138285,137494,137308,136897
139493,138736,138157,139493,139204
139532,139223,138862,139532,137735
138189,137804,138189,137649,136294
141192,139010,141192,138817,135932
139003,139003,137822,138298,138435
145449,143578,141270,145449,143190
139343,139343,138265,138594,138486
141160,140104,141160,140358,137431
139097,138557,138529,139097,138239
137866,137866,136836,136938,135246
143279,139959,143279,143194,136594
138805,137632,138559,138805,136317
139916,139908,139795,139916,138907
140025,140025,138509,138990,139400
138656,138656,136808,137510,137743
139570,137149,137880,139570,136969
138090,138090,137461,136638,136887
141253,138846,141205,141253,136601
138098,137703,137395,138098,137808
144201,140691,144201,143120,141185
140653,140653,138766,139525,139461
141650,141650,140374,140731,139796
141057,141057,138370,140298,139450
139982,139189,138430,139982,137738
144153,138740,143441,144153,139722
139816,139538,139635,139816,138517
144227,143945,143424,144227,141748
138188,138179,138188,137930,137833
139158,139158,138094,138843,138338
139297,139297,136950,138733,138532
143813,140457,143813,142423,141238
144415,143577,142906,144415,144045
139957,139957,138555,139448,138164
141547,141021,141112,141547,139666
139720,139720,138464,138891,137968
141592,139918,138754,138652,141592
139313,139313,139241,139078,138006
140185,140092,138842,140185,137446
143189,143189,142460,143168,142213
142911,139692,138740,142911,136869
139554,138218,138553,139554,135781
136814,135877,136814,135362,134304
139274,137757,137922,138275,139274
144273,138301,137352,144273,140920
139277,139277,137902,137919,136385
145866,141961,145866,142612,141591
142120,139815,137884,142120,139870
142566,141182,142566,141037,140019
138975,137963,137834,138975,136279
141135,141135,137670,138450,138301
138836,138836,138032,137273,137422
138210,138210,138034,138062,137078
147163,147163,143580,142267,142606
153013,153013,150078,146530,143891
151217,151217,148850,146423,142135
143838,139796,139281,143838,141834
144264,144264,143924,143681,141192
138613,138613,138065,137828,137658
138810,138697,138047,138810,136337
145901,144805,145466,145901,143529
145980,145980,144735,144793,144614
138512,137901,138069,138512,136165
139165,139165,137559,138853,136950
141059,140465,141059,140449,138776
138976,138976,138041,138800,137715
141780,141780,140222,138126,137879
149300,144021,149300,146475,143488
143261,141488,140905,143261,141997
141156,141156,140456,141079,138899
138857,138473,138762,138857,137230
143502,143164,141751,143410,143502
138216,137866,136895,138216,137406
145411,140824,145411,140848,141098
