highest,rank0,rank1,rank2,rank3
58817,58817,56067,56476,57318
23088,23088,19444,20322,20607
23032,23032,19842,20243,20968
21700,21700,18293,18610,19278
22536,22536,19391,20013,20288
21602,21602,18220,18670,19076
22245,22245,18820,19501,19808
21710,21710,18406,18744,19234
21954,21954,18632,19094,19573
21947,21947,18501,19036,19519
21923,21923,18525,19021,19492
23014,23014,19281,20121,20569
21616,21616,18088,18876,19205
22580,22580,19396,19736,20131
21849,21849,18749,19214,19427
22233,22233,18703,19192,19708
21994,21994,18525,18989,19512
22099,22099,18988,19237,19877
22136,22136,18730,19172,19751
22390,22390,18693,19375,19947
21533,21533,18473,18587,19083
21404,21404,18414,18377,18914
22225,22225,18593,19374,19847
21642,21642,18358,18749,19220
22123,22123,18829,19275,19785
21475,21475,17867,18515,19005
21334,21334,17763,18544,18848
21397,21397,17844,18223,18904
21795,21795,18141,18781,19251
22355,22355,18831,19389,19862
22280,22280,18992,19527,19844
21818,21818,18613,19229,19250
22239,22239,18934,19270,19757
21748,21748,18224,19041,19412
21810,21810,18704,18971,19661
21776,21776,18336,18358,19183
22088,22088,18648,19130,19601
21721,21721,18327,18808,19206
21522,21522,18252,18603,19072
21629,21629,18347,18790,19249
21631,21631,18300,18732,18966
22121,22121,18507,18892,19634
21538,21538,18290,19290,18383
21418,21418,18110,18493,18968
21453,21453,18163,18507,19053
21473,21473,17986,18745,18954
21586,21586,18310,18485,19124
22052,22052,18736,19094,19916
22011,22011,18580,18955,19336
21816,21816,18563,18837,19338
21825,21825,18566,18898,19444
22016,22016,18664,19048,19537
21618,21618,18507,18741,19218
21673,21673,18479,18664,19191
21606,21606,18503,18762,19144
21977,21977,18362,18954,19981
22091,22091,19193,19208,19818
22436,22436,19020,19441,19946
22873,22873,19326,19790,20371
21761,21761,18531,18774,19270
22621,22621,19300,19708,20187
23292,23292,19939,20391,20959
22083,22083,18606,19124,19879
23798,23798,20800,19942,21437
22188,22188,18541,19097,19602
21463,21463,18168,18577,19104
22149,22149,18942,19032,19547
22884,22884,19485,19912,20449
22272,22272,19097,19386,19829
22929,22929,19860,19940,20454
22512,22512,19308,19644,20087
23076,23076,19777,20048,20707
23126,23126,19656,19905,20523
22710,22710,19398,19949,20311
22885,22885,19518,19750,20260
22742,22742,19532,19724,20249
22651,22651,19315,19714,20195
23081,23081,19647,20032,20645
21587,21587,18836,18739,19205
22836,22836,19527,19811,20263
22384,22384,19152,19381,19864
22960,22960,19544,19936,20453
21923,21923,18638,19192,19670
22345,22345,19040,19453,19955
22513,22513,19223,19748,20243
22725,22725,19360,19673,20322
22564,22564,19260,19684,20197
22253,22253,18953,19544,19913
22362,22362,19192,19469,19975
22932,22932,19616,19980,20524
22591,22591,19315,19507,20139
22605,22605,19188,19418,19845
22866,22866,19033,19416,19963
23102,23102,19813,20145,20639
21975,21975,18498,19056,19574
22520,22520,19320,19639,20187
22067,22067,18740,19345,20820
22850,22850,19324,19895,20391
22611,22611,19294,19677,20192
22342,22342,18938,19229,19953
22858,22858,19600,20010,20494
22724,22724,19071,19513,20272
22301,22301,18817,19419,19963
22287,22287,19319,19335,19872
21611,21611,18259,18685,19149
21806,21806,18568,18834,19293
22379,22379,18919,19449,19873
22310,22310,18981,19453,20054
21699,21699,18314,18682,19317
21827,21827,18643,18844,19332
22713,22713,19363,19785,20365
22809,22809,19424,19811,20337
22229,22229,18852,19379,19862
22516,22516,19350,19499,20019
22314,22314,18870,19284,19869
22798,22798,19249,19775,20254
22638,22638,19431,19506,20479
22981,22981,19617,20221,20566
22097,22097,18817,19307,19709
22090,22090,18923,18989,19587
22518,22518,19169,19598,20074
22726,22726,19192,21646,20197
22659,22659,19387,19621,20108
22818,22818,19472,19900,20323
22101,22101,18747,19164,19655
22840,22840,19574,19982,20430
22340,22340,18975,19293,19986
22574,22574,19241,20079,20198
22239,22239,18995,19641,19864
22350,22350,19054,19453,19956
22826,22826,19750,19780,20393
22435,22435,19299,19496,19927
21931,21931,18689,19210,19597
22536,22536,19155,19819,20107
21989,21989,18740,19196,19705
22316,22316,19017,19414,19969
21837,21837,18446,19186,19337
22930,22930,19434,19869,20360
22066,22066,18639,19036,19560
22604,22604,19296,19735,20246
22446,22446,19266,19493,19990
22550,22550,18926,19345,19873
22041,22041,18872,19294,19798
22438,22438,19153,19537,20032
22129,22129,18858,19074,19610
22522,22522,19224,19765,20098
22055,22055,18682,19102,19639
22313,22313,19057,19683,19916
22718,22718,19415,19768,20294
22784,22784,19159,19816,20355
22405,22405,19031,19447,19974
22969,22969,19688,19945,20486
22590,22590,19311,19607,20136
22784,22784,19467,19820,20564
22905,22905,19392,19791,20292
23071,23071,19410,20103,20616
27091,27091,23682,24057,24507
22951,22951,20269,19366,20749
22560,22560,19504,19766,20042
22347,22347,18921,19641,19857
22665,22665,19313,19965,20094
22414,22414,19097,19610,19915
22399,22399,19080,19420,19964
22974,22974,19600,19853,20597
21918,21918,18685,18610,19542
21734,21734,18420,19076,19191
22229,22229,19240,19444,19902
22038,22038,18767,19128,19606
22241,22241,19039,19342,19843
21886,21886,18699,18887,19495
22288,22288,18920,19359,19821
22789,22789,19403,19774,20303
22161,22161,18835,19230,19721
22284,22284,19072,19382,19861
22288,22288,19069,19446,19944
22496,22496,19113,19515,19990
22612,22612,19158,19538,20021
22666,22666,19365,19668,20166
22051,22051,18800,19131,19852
22568,22568,19287,19662,20174
22756,22756,19443,19873,20273
22750,22750,19385,19825,20328
22305,22305,19378,19369,19870
23356,23356,20096,20501,21207
22486,22486,19037,19454,19965
22433,22433,19354,19560,20291
22657,22657,19533,19687,20196
22460,22460,19195,19537,20072
22939,22939,19718,20185,20604
22710,22710,19454,19795,20315
22025,22025,18775,19268,19701
22471,22471,19930,18963,20087
22794,22794,19477,19827,20314
22832,22832,19125,19790,20322
22211,22211,18976,19298,19846
22499,22499,19117,19621,20090
23070,23070,19774,20435,20682
22490,22490,18945,19492,20026
23005,23005,18639,18951,20563
22785,22785,19405,19701,20298
22457,22457,19511,19464,19993
22694,22694,19397,19748,20205
22471,22471,19253,19579,20117
23042,23042,19586,20148,20504
22340,22340,18957,19342,19833
22719,22719,19462,19859,20357
22756,22756,19489,19828,20651
22923,22923,19591,20021,20557
21713,21713,18317,18836,19399
22936,22936,19823,19988,20412
22300,22300,19036,19428,19974
22415,22415,18971,19476,19993
22231,22231,19008,19352,19846
22478,22478,19067,19494,20232
22201,22201,18965,19270,19731
22210,22210,18913,19339,20229
22021,22021,18741,19050,19531
23332,23332,19972,20688,20878
22363,22363,18948,19323,19866
22775,22775,19401,19834,20313
22759,22759,19436,19820,20341
23254,23254,20088,20264,20739
22226,22226,18942,19522,19871
22623,22623,19286,19647,20165
23196,23196,19777,20170,20813
22632,22632,19278,20003,20156
