highest,rank0,rank1,rank2,rank3
14330576,12705865,14330576,14269690,12651684
6927170,6926712,6927170,6922494,6922970
4117050,4117050,4114528,4114799,4112472
4062592,4062592,4055942,4054538,4052461
4008565,4008565,4005617,4004396,4002670
4005123,4004911,4005123,3998742,4000123
3989382,3988885,3989382,3984164,3985457
3983831,3983831,3981245,3979808,3977899
3791869,3791869,3789952,3788438,3787148
3788878,3788506,3788878,3785546,3785945
3970118,3969277,3970118,3966285,3967226
3963189,3963189,3960879,3957975,3956292
3972972,3972972,3972962,3969461,3970156
3960277,3960277,3957233,3954804,3952309
3976232,3976232,3973328,3973139,3971082
3969947,3969947,3967518,3965942,3964530
3951194,3951194,3949035,3945749,3944269
3964032,3964032,3960957,3958538,3957428
3770765,3770765,3767882,3763767,3762861
3986961,3986961,3983873,3983311,3981270
3970956,3970956,3968775,3964835,3963947
3987756,3987756,3984949,3983080,3981663
3973048,3973048,3970115,3966003,3964995
3980741,3980741,3977395,3973825,3972442
3969875,3969875,3966909,3963458,3962690
3971297,3971297,3968275,3967588,3965574
3970731,3970731,3968163,3966100,3964739
3964001,3964001,3961290,3960686,3958666
3964493,3964493,3962085,3962415,3960896
3953897,3953897,3950351,3947948,3946291
3968822,3968822,3965457,3963064,3960413
3964267,3964267,3961748,3960020,3957880
3976897,3976897,3973900,3972329,3969992
3965440,3965440,3962653,3961554,3958878
3951021,3951021,3948265,3945944,3943139
3764557,3764557,3762165,3760080,3758181
3964395,3964395,3961473,3958520,3956047
3961823,3961823,3959005,3956136,3954699
3972923,3972923,3969913,3967244,3965787
4000327,4000327,3993929,3971648,3970255
3960332,3960332,3957674,3955276,3953836
3958684,3958684,3956023,3953943,3953028
3977100,3977100,3974324,3974098,3972696
3974705,3974705,3971377,3969826,3968736
3976301,3976301,3973921,3971588,3970489
3980432,3980432,3977208,3976235,3974068
3970922,3970922,3968249,3967568,3966465
3979631,3979631,3976871,3974178,3973168
3981524,3981524,3979056,3977299,3974991
3968544,3968544,3965963,3964182,3962934
3974084,3974084,3970953,3968895,3967304
3958238,3958238,3955116,3953699,3952805
3973240,3973240,3970652,3969744,3967456
3967194,3967194,3964803,3962893,3961775
3960159,3960159,3957559,3955973,3954255
3973391,3973391,3971015,3969883,3967986
3969850,3969850,3967208,3965119,3963387
3773390,3773390,3771581,3766303,3765056
3953721,3953721,3951252,3948031,3946702
3957268,3957268,3955046,3952654,3951142
3959464,3959464,3956552,3954724,3952946
3950115,3950115,3947535,3946446,3944596
3953150,3953150,3949935,3947216,3945783
3972090,3972090,3968902,3966850,3964776
3952858,3952858,3950449,3948413,3947085
3953598,3953598,3953507,3949301,3949792
3960302,3960302,3957411,3951631,3950404
3976460,3976460,3973492,3972076,3969671
3978093,3978093,3974961,3973797,3972040
3980986,3980986,3978348,3976818,3975874
3980030,3980030,3977277,3975493,3974232
3972295,3972295,3969698,3966409,3964621
5531950,5531950,5529192,5527074,5525133
3953833,3953833,3951096,3949276,3946111
3964685,3964685,3962204,3959190,3957553
3965054,3965054,3962974,3960910,3958773
3971286,3971286,3968508,3967253,3965298
3959406,3959406,3956789,3955899,3952267
3960916,3960916,3957690,3956577,3954309
3959409,3959409,3956749,3955490,3953269
3957635,3957635,3954977,3951966,3949943
3965637,3965637,3962954,3960798,3959303
3955702,3955702,3952883,3950444,3948736
3973393,3973393,3970122,3969472,3967308
3961276,3961276,3958327,3956857,3956059
3978172,3978172,3973475,3973330,3972118
3977722,3977722,3974823,3973072,3971318
3970765,3970765,3967893,3966232,3964969
3989585,3989585,3986543,3984708,3982492
