highest,rank0,rank1,rank2,rank3
1617074,10087,1617074,13695,8438
4902,4902,3722,2077,3480
5079,5079,3195,1901,3295
5050,5050,3355,2358,3469
4682,4682,3523,2251,3280
4630,4630,3495,2023,3361
4613,4613,3292,2205,3628
4642,4642,3164,1954,3277
5054,5054,3167,2025,3274
4877,4877,3213,1943,3134
6108,4614,3338,6108,3422
4676,4676,3536,2127,3376
4642,4642,3181,1896,3193
4676,4676,3142,1889,3248
4613,4613,3741,2110,3193
4634,4634,3423,2055,3418
4631,4631,3543,2047,3276
4616,4616,3551,2066,3317
4668,4668,3529,2026,3195
4599,4599,3161,1951,3180
4615,4615,3261,1910,3208
4668,4668,3512,2014,3280
4629,4629,3593,2056,3455
4645,4645,3533,2013,3122
4654,4654,3619,2110,3151
4784,4784,3535,2168,3178
4602,4602,3558,2207,3221
4686,4686,3457,2015,3233
4936,4936,3118,2215,3378
4591,4591,3484,2016,3198
4607,4607,3626,2073,3272
4977,4977,3542,2059,3201
4628,4628,3165,1873,3676
4617,4617,3156,1920,3199
4970,4970,3116,2087,3262
4985,4985,3144,2074,3266
4670,4670,3144,1987,3189
4626,4626,3181,1882,3300
4642,4642,3118,1932,3203
5011,5011,3183,1886,3251
4653,4653,3182,1911,3204
4761,4761,3154,1925,3178
4620,4620,3142,2067,3179
4573,4573,3347,2026,3588
4693,4693,3365,1984,3161
4587,4587,3188,1918,3249
5003,5003,3434,1938,3939
4624,4624,3165,1901,3315
4628,4628,3192,2043,3135
4666,4666,3210,1922,3246
4990,4990,3116,2188,3330
5065,5065,2957,2160,3489
4628,4628,3167,1922,3237
4650,4650,3116,1946,3351
4660,4660,3165,1956,3282
4997,4997,3160,2298,3183
4676,4676,2963,2067,3483
4728,4728,3148,2064,3227
4594,4594,3186,2009,3194
4970,4970,3161,2020,3266
4602,4602,3167,2041,3213
4645,4645,3189,2008,3159
4588,4588,3345,2467,3271
4700,4700,3232,2419,3193
4660,4660,3061,2059,3335
4594,4594,3124,1994,3207
4598,4598,3223,2432,3230
4718,4718,3138,2037,3237
4549,4549,2928,2177,3428
4614,4614,3154,2005,3231
4566,4566,3239,2044,3458
4646,4646,3198,2039,3251
4690,4690,3215,2390,3155
4722,4722,3242,2030,3281
4600,4600,3172,2057,3183
4603,4603,3241,2004,3199
4639,4639,3405,2002,3151
4685,4685,3144,2039,3203
4637,4637,3283,1984,3396
4608,4608,3208,1958,3180
4596,4596,3170,2069,3212
4610,4610,2924,2128,3424
4589,4589,2920,2199,3390
4588,4588,3179,1932,3163
4629,4629,3190,1942,3186
4602,4602,3159,2043,3258
4659,4659,2942,2567,3445
4604,4604,3200,1946,3226
4698,4698,3163,2424,3290
4763,4763,2855,2256,3483
4614,4614,3035,2080,3388
4600,4600,2910,2292,3428
4570,4570,3237,2391,3121
4602,4602,2728,2702,3633
4657,4657,3046,2492,3606
4636,4636,3144,1902,3242
4617,4617,3169,1896,3203
4586,4586,3355,1871,3173
4616,4616,3195,1888,3183
4603,4603,3134,2009,3309
4612,4612,3168,1896,3151
4586,4586,3111,1994,3244
4617,4617,3198,2060,3207
4701,4701,3196,2193,3120
4678,4678,3218,2510,3320
4714,4714,3123,1958,3238
4614,4614,3148,2163,3169
4622,4622,3229,1885,3211
4615,4615,3163,1885,3166
4598,4598,3132,1862,3158
4584,4584,3298,1937,3297
4593,4593,2986,2075,3433
4626,4626,3152,1937,3211
4643,4643,3233,1860,3197
4594,4594,3124,1927,3218
4630,4630,3168,1939,3207
4630,4630,3174,1967,3131
4642,4642,3130,1903,3306
4591,4591,3226,1887,3219
4642,4642,3133,1967,3184
4686,4686,3159,2064,3116
4724,4724,3190,1930,3205
4629,4629,3179,2042,3150
4615,4615,2896,2046,3576
4594,4594,3248,1993,3603
4608,4608,2994,2034,3674
4646,4646,3720,2176,3255
4680,4680,3037,2629,3896
4706,4706,3599,2322,3313
5091,5091,1861,3220,4807
4740,4740,3218,2028,3285
4996,4996,3144,2464,3342
4704,4704,3216,1937,3279
4965,4965,3155,2398,3328
4625,4625,3191,1890,3283
4655,4655,3134,2445,3336
5012,5012,3162,1960,3259
5103,5103,3129,2358,3345
4945,4945,3140,2383,3287
4975,4975,3443,1882,3279
4609,4609,3117,2344,3480
