highest,rank0,rank1,rank2,rank3
12685680,12605291,12685680,12598226,12566599
6972907,6972579,6972907,6969979,6968519
4165373,4164798,4165373,4162605,4161197
4111885,4111885,4109250,4108751,4110820
4069455,4069455,4066429,4066609,4067714
4061339,4061322,4061339,4058845,4057103
4043989,4043989,4043871,4042490,4040657
4030239,4030239,4029921,4027945,4026481
4021498,4021445,4021498,4017642,4015670
4030232,4029421,4030232,4025946,4024617
4021389,4021194,4021389,3832297,3830391
4023979,4023903,4023979,4022102,4019744
4019728,4019682,4019728,4016195,4014538
4013901,4012688,4013901,4009663,4007196
4015457,4015423,4015457,3825034,3824386
4011215,3827907,3824867,4010079,4011215
4020816,4020444,4020816,4019523,4017824
4013984,4013984,4013249,4011125,4009037
4022268,4022268,4022258,4018579,4017128
4022184,4022184,4022097,4017609,4016504
4016673,4016673,4016671,4014331,4013333
4014491,4014491,4014418,4011963,4010384
4009764,4009764,4009762,4006918,4004690
4013657,4013239,4013657,4010834,4009455
4018797,4018797,4018590,4015148,4013862
4017602,4016853,4017602,4014634,4013843
4021512,4021018,4021512,4020205,4019232
4014271,4014240,4014271,4012023,4010558
4017970,4017798,4017970,4014564,4012722
4005797,4005350,4005797,4003582,4002233
4012681,4012553,4012681,4011604,4009550
4011207,4011207,4011114,4008811,4007537
4009700,4009588,4009700,4006787,4005221
4013000,4013000,4012833,4012356,4010099
4003600,4003600,4003150,4001483,3999940
4008885,4008885,4008663,4006632,4005336
4020613,4020613,4020294,4016669,4015252
4014848,4014848,4014679,4012156,4011333
4017856,4017802,4017856,4014768,4013653
4009214,4009214,4009094,4006886,4005958
4017641,4017641,4017288,4015685,4014328
4010059,4009614,4010059,4005095,4003841
4022931,4022403,4022931,4019887,4018237
4001189,4001189,4000619,3998963,3997995
4003994,4003994,4003622,4001953,4000608
4005509,4005280,4005509,4002039,4001251
3997946,3997536,3997946,3994863,3993681
4002786,4002786,4002261,3997602,3996405
4020651,4020651,4020208,3994593,3993516
4011950,4011862,4011950,4007829,4006054
4005759,4005656,4005759,4001777,4000283
3994534,3994067,3994534,3990865,3989935
3999593,3999355,3999593,3994268,3992919
3985271,3985271,3982580,3979500,3980570
3996017,3995476,3996017,3991915,3990044
4000107,4000107,4000034,3995251,3994069
4006584,4006584,4006292,4003488,4002461
3996524,3996088,3996524,3991457,3990039
3994841,3994841,3994788,3803549,3802812
3996525,3996525,3996508,3992541,3990534
4001970,4001381,4001970,3996586,3995941
4000313,3999338,4000313,3994932,3993713
3985302,3798110,3795984,3984612,3985302
3998122,3998000,3998122,3994665,3993756
3998416,3998416,3998092,3993904,3993302
3988631,3988563,3988631,3984404,3983347
5398129,5398129,5395484,5394750,5396276
4012450,4012291,4012450,4006516,4005987
4001588,4001588,4001034,3810181,3808963
4010791,4010665,4010791,4006861,4005866
3998160,3998160,3997980,3813114,3814219
3999635,3998473,3999635,3997144,3995284
4007627,4007395,4007627,4003230,4002143
4003553,4002928,4003553,3998602,3997063
4000159,3813414,3810957,4000159,4000079
3814467,3811090,3810998,3813684,3814467
4000655,4000655,4000506,3811622,3810183
4002661,4002661,4002532,3999670,3997730
3990545,3990545,3990412,3799700,3799618
4005100,4004998,4005100,4002484,4001806
4010522,4010522,4010220,4006382,4005301
3989098,3989098,3988771,3986937,3985126
4001336,4001336,4000581,3997499,3996164
3992622,3992622,3992119,3988254,3986566
3809239,3808814,3809239,3805704,3806453
3996553,3996553,3996412,3995342,3992975
3992296,3992029,3992296,3990244,3988676
3986930,3986672,3986930,3984099,3981800
3999020,3999020,3998636,3996192,3994694
3795789,3795789,3795266,3791932,3792636
4007052,4007052,4007021,4003744,4002024
3989654,3989654,3989254,3987558,3986165
4006476,4005747,4006476,4002632,4001835
4000251,4000251,4000113,3995256,3994384
3991462,3990875,3991462,3986118,3985179
4004129,4003825,4004129,4001252,4000977
4000100,4000100,3999601,3995609,3995532
4002465,4002451,4002465,4000520,3999109
3998352,3998352,3997869,3995780,3994425
3998420,3998394,3998420,3994785,3994362
4004108,4004108,4004059,4000415,3999207
3989209,3988918,3989209,3800750,3799245
3993075,3993075,3992757,3989779,3989232
3994151,3993937,3994151,3991218,3990445
4002018,4001666,4002018,3998228,3996874
3792460,3792352,3790913,3792460,3791619
4022134,4022134,4021833,4017460,4016055
4010335,4010335,4010091,4006443,4004147
4009653,4009358,4009653,4007455,4006526
4011806,4011615,4011806,4007543,4006278
4004355,4004355,4004074,3999644,3998249
3998382,3998268,3998382,3995554,3994445
4001935,4001935,4001729,3999849,3998494
4010195,4010195,4009645,4008416,4006522
4007868,4007686,4007868,4003070,4001978
3992751,3992751,3992448,3990622,3989579
4006893,4006419,4006893,4003351,4002406
4006576,4003091,4006576,3809482,3810462
3997868,3997868,3997228,3995848,3994383
3998631,3998631,3998387,3997042,3995904
3993432,3993259,3993432,3990225,3989071
3989312,3988983,3989312,3987091,3986382
4002233,4002233,4000773,4000354,3999196
3998129,3998129,3997818,3996623,3995270
4002202,4002137,4002202,3999507,3998539
3996192,3996192,3995791,3994103,3992798
4002469,4002469,4001903,3998805,3997366
4004747,4004240,4004747,4000099,3998377
3995939,3995939,3995586,3991958,3991386
3997676,3997676,3997574,3995481,3993594
3994668,3994668,3994531,3991736,3990013
3997135,3997135,3996766,3993566,3992863
3994101,3994101,3993994,3992282,3990657
3999289,3999289,3999262,3996977,3995643
4012854,4012854,4012616,4007800,4006976
4007478,4007192,4007478,4002877,4001750
3996274,3995862,3996274,3992275,3990988
3993994,3993519,3993994,3990546,3989848
4000304,4000304,4000116,3997610,3996706
4007164,4007164,4006636,4001517,4000507
3995646,3995509,3995646,3991320,3991464
4001580,4001580,4001517,3999610,3998457
3998993,3998993,3998963,3994971,3993649
3986367,3985821,3986367,3983055,3982275
3999024,3998948,3999024,3996712,3995661
3985382,3985382,3985016,3982090,3980860
3996388,3996388,3995694,3992185,3990989
3993334,3993059,3993334,3991736,3990047
3995073,3995073,3994987,3991837,3990702
3997825,3997264,3997825,3993139,3991396
3996928,3996928,3996767,3993733,3992600
3992290,3991905,3992290,3989594,3988450
3998243,3997778,3998243,3996100,3995012
3998748,3997961,3998748,3994183,3992541
3997709,3997216,3997709,3992569,3991183
4000054,4000054,3999768,3996286,3995511
4000329,4000329,4000297,3996980,3996248
3998906,3998213,3998906,3995691,3994533
4001816,4001692,4001816,3999871,3998586
3986751,3986040,3986751,3982883,3981886
3993432,3993432,3993275,3991756,3990331
3991613,3991509,3991613,3988649,3987094
3991641,3991403,3991641,3987772,3985762
3995661,3995661,3995597,3992665,3992002
3988558,3988558,3988390,3986555,3985149
4002695,4002345,4002695,4000845,3999818
4001333,4000761,4001333,3998876,3997233
3998614,3997725,3998614,3994971,3994060
3982423,3982229,3982423,3980166,3978334
3992254,3991970,3992254,3990195,3988262
4011124,4011124,4010265,4006988,4005798
3994990,3994990,3994567,3990932,3989397
3999010,3999010,3998670,3996620,3995670
3993837,3993150,3993837,3988642,3987866
4002058,4002058,4002029,3997269,3996753
3989774,3989688,3989774,3985841,3984693
4001114,4001058,4001114,3998302,3997485
3991097,3991062,3991097,3986888,3985402
3994535,3994416,3994535,3990531,3988985
3989379,3989059,3989379,3986213,3985110
3989420,3989420,3989326,3985222,3983783
4004675,4004195,4004675,4001986,4000968
3991138,3991105,3991138,3987219,3986511
4000801,4000414,4000801,3997833,3996471
3999689,3998640,3999689,3995371,3994555
4002681,4001213,4002681,3998512,3997303
3997269,3996938,3997269,3993976,3993012
3991333,3991130,3991333,3986500,3985158
4000632,3999859,4000632,3996565,3995470
3990615,3990578,3990615,3987955,3986278
3988617,3988617,3988570,3984504,3983327
3994529,3994529,3994162,3989697,3988745
4002720,4002634,4002720,3999343,3997715
3988413,3988413,3988386,3985840,3984448
3990129,3990129,3989988,3985748,3984020
3999498,3999498,3998993,3995456,3995030
3999033,3999002,3999033,3995894,3995152
4002308,4002308,4002087,3998192,3997266
3998186,3998186,3997859,3994763,3993585
3985674,3985338,3985674,3982929,3981864
