highest,rank0,rank1,rank2,rank3
3555214,1845120,1838860,3555214,3551045
18050,18050,15266,14805,12684
15873,15873,13738,14502,11627
15506,15506,13458,13816,10973
15767,15767,13440,13687,11664
15475,15475,13674,13796,11533
15860,15860,13576,14092,11221
16941,16941,14183,13948,11562
15848,15848,14105,15312,12382
16773,16773,14202,14525,11906
15747,15747,14044,13641,11716
15709,15709,13605,13791,11751
15534,15534,13561,13926,11697
15657,15657,13813,13606,12574
15820,15820,13654,13857,11677
15411,15411,13821,14453,11946
15657,15657,13768,14053,11745
16186,15944,13711,16186,12213
16380,16380,14477,14068,12101
16337,16337,14357,14365,11923
16057,16057,14636,13865,12296
15845,15845,13870,14282,11617
15911,15911,13718,14245,11694
15641,15641,13732,14349,11640
15598,15598,13827,13940,11627
16602,15980,16602,14713,11684
15913,15913,13538,14204,11736
18838,18838,13497,14702,11849
16065,16065,13833,14552,11808
16310,16310,14214,14394,11988
15999,15999,13377,14438,11598
15450,15450,13528,14020,11684
15758,15758,14127,14252,11717
15498,15498,13749,13631,11296
15817,15817,13675,13860,11508
15147,15147,14061,13690,11531
15452,15452,13774,13349,12052
15194,15194,13820,13494,12272
15002,15002,13660,13070,11511
15723,15723,13632,13624,11984
15158,15158,14192,13746,12174
15310,15310,14375,13403,11998
15275,15275,14223,13729,11892
15313,15313,13246,13875,11376
15218,15218,13699,13929,11830
15529,15529,13701,13924,11510
15448,15448,13721,13046,11600
15282,15282,13520,13637,11870
15694,15694,13487,13620,11882
15275,15275,13443,13441,12221
15379,15379,13731,13693,11737
15476,15476,13566,13442,11713
16466,16466,13794,13683,11747
15166,15166,13532,13469,11945
15470,15470,13477,14212,11543
15707,15707,13769,13735,11862
15844,15844,13672,14410,11974
15498,15498,13568,14029,12080
15770,15770,13510,13757,12456
15576,15576,13698,13441,11754
15712,15712,13693,14297,11738
15877,15877,13596,14423,12107
15402,15402,14708,13431,11745
15650,15650,13978,13979,12108
15956,15956,13426,14125,11813
15316,15316,13471,13499,11833
15331,15331,13367,13885,11613
15372,15372,13434,13576,11335
15219,15219,13693,13608,12316
15260,15260,13982,14191,11965
15023,15023,13395,13525,11476
15440,15440,13954,13346,11775
15182,15182,13512,13344,12456
15348,15348,13576,13853,11775
15927,15927,13601,13762,12027
18636,15664,9997,18636,14267
15193,15193,13431,13884,12790
15494,15494,13894,13560,11688
15668,15668,13563,13882,11851
15893,15893,13494,13892,11744
16200,16200,13891,13617,11826
15325,15325,14052,13436,11368
15296,15296,13533,13409,11656
15753,15753,15456,13527,11780
15742,15742,14048,14082,11930
22342,22342,16757,16455,5454
15472,15472,13804,13874,11457
15527,15527,13624,13537,11917
15234,15234,13437,13545,11723
15422,15422,13929,13601,11724
15165,15165,13645,13688,12363
15514,15514,13372,13622,11570
15493,15493,14102,13677,11516
15764,15764,14087,13874,11897
15503,15503,13767,13734,11571
15466,15466,13754,14452,11779
15957,15957,13819,13873,11579
15460,15460,13433,14254,11432
15049,15049,13667,13917,11657
15341,15341,13942,13701,11426
15559,15559,13502,13561,12016
15208,15208,13786,13737,14794
15796,15796,14005,14142,11897
15555,15555,13741,14001,12070
15348,15348,13603,13676,11871
15419,15419,13888,13919,11886
15444,15444,13662,14209,11381
15646,15646,13566,13331,11534
15674,15674,13671,13629,11937
15414,15414,13601,13391,11901
15383,15383,13326,13667,11722
15424,15424,13718,14371,12017
15859,15859,13481,13486,11453
15564,15564,13388,13515,11422
15759,15759,13870,13505,11645
15532,15532,13387,13422,11851
15727,15727,13836,13888,11914
15870,15870,13567,13855,11910
15349,15349,13444,13683,11483
15351,15351,13409,13471,11891
15564,15564,13924,13471,11907
15586,15586,13544,13777,12149
15656,15656,14248,13627,11843
15509,15509,13649,13584,11480
15435,15435,13397,13977,11436
15681,15681,13861,13411,11378
16684,16684,14029,14080,12242
15690,15690,13965,14280,11858
15595,15595,14023,13698,11795
15881,15881,13722,13867,11496
15371,15371,13464,13339,12144
15424,15424,13723,13546,11503
15840,15840,14801,13758,11914
15802,15802,14110,13914,11688
15480,15480,13380,13540,11541
15324,15324,13744,13505,11815
15427,15427,13430,13476,12037
15694,15694,13573,13256,11729
15316,15316,14097,13823,11706
15310,15310,13495,13215,11388
15452,15452,13889,13635,12047
16685,16685,15000,14135,12212
15721,15721,14211,14110,12461
18782,18782,13795,14015,11973
15824,15824,13761,13621,12046
15506,15506,13429,13682,11777
15307,15307,14245,13958,11576
15328,15328,13602,13237,11913
15865,15865,13654,14092,11848
15394,15394,13751,13621,11660
15644,15644,13955,13451,11711
15232,15232,13624,13385,11683
15292,15292,13972,13831,11548
15358,15358,13693,13471,11550
15842,15842,13649,13980,11652
15522,15522,13573,13576,11525
15532,15532,13921,13641,11597
15687,15687,13713,13691,12454
15669,15669,13572,13802,11747
17418,15232,13781,17418,11707
15542,15542,14389,13754,12059
15336,15336,13685,13570,12027
15882,15882,13333,14151,12238
15486,15486,13921,13889,11569
15311,15311,13876,13378,12061
15709,15709,13705,13785,11918
15575,15575,13642,13647,11914
15298,15298,13411,13749,12186
15363,15363,13340,13742,11699
15450,15450,13907,13855,11914
15919,15919,13626,13753,11756
15330,15330,13577,13177,11628
15895,15895,13778,13935,11439
15975,15975,13545,13763,11606
15109,15109,13281,14178,11648
15407,15407,13825,13933,11706
15302,15302,13573,13449,11644
15657,15657,13372,13309,11749
15812,15812,13660,13947,11684
15387,15387,13710,13568,11620
15442,15442,13856,13597,11707
15371,15371,13751,14044,11816
15455,15455,14085,13418,11837
15475,15475,13743,13324,11386
15649,15649,14113,13546,11571
15424,15424,13389,14474,11706
15547,15547,13281,14128,11455
15944,15944,13955,13762,11836
15610,15610,13716,13743,11950
15621,15621,13727,14369,11806
15384,15384,14254,13738,12108
15218,15218,13903,14664,12137
15903,15903,13987,13726,12232
15677,15677,14024,13512,11533
15981,15981,13495,13824,11633
15377,15377,13525,14066,11527
15979,15979,13636,14118,11608
15306,15306,13496,13854,11633
15275,15275,13365,13811,11963
15972,15972,13655,13407,11844
15450,15450,13481,13451,11769
19126,19126,13863,13581,11872
15878,15878,13866,13720,11929
15352,15352,13688,13387,11637
15455,15455,13742,14065,11633
15156,15156,13641,14194,11788
15619,15619,13454,14295,11882
15232,15232,13466,13749,11680
15589,15589,13746,13583,12265
15578,15578,13672,13695,11539
15405,15405,13446,14189,11479
15213,15213,13312,13519,11521
15837,15837,13987,13865,12237
15458,15458,13749,13507,11855
15322,15322,14020,13818,11989
15387,15387,13660,13764,11683
15218,15218,13513,13471,11890
15752,15752,13517,15010,11647
15530,15530,13772,13774,11788
15382,15382,13484,13568,11317
15516,15516,13507,13528,11978
15332,15332,13694,13293,12007
15384,15384,13744,14115,11605
15440,15440,13851,14052,11874
15596,15596,14662,14014,12050
15468,15468,13921,13645,11574
15698,15698,14260,13972,11871
15542,15542,13859,13942,11543
15428,15428,13682,13855,12077
15629,15629,13665,13696,11627
15954,15954,13464,13561,11554
15196,15196,13687,13691,11737
15613,15613,13825,13235,11607
15449,15449,13838,13420,11408
15677,15677,13570,13734,12129
15218,15218,13816,13181,11525
15204,15204,14379,13881,11829
15066,15066,13975,13514,11668
15481,15481,13749,14194,11689
15337,15337,13556,13357,11744
15900,15900,13670,13594,11583
15799,15799,13748,13733,11678
15653,15653,13707,13570,12007
15433,15433,13467,13252,12293
15404,15404,14182,14212,11904
15695,15695,13952,13991,11597
15234,15234,13786,13481,11727
15764,15764,13457,13486,11644
15431,15431,13548,13238,12080
15389,15389,13185,14560,11819
15448,15448,13502,14356,11888
15884,15884,13856,13637,11346
15720,15720,13195,13554,12441
15625,15625,14254,13617,11659
15544,15544,14396,13888,11492
15638,15638,13758,14458,11782
15755,15755,14042,13588,11970
16717,15403,16717,14102,11670
15911,15911,13505,13769,12020
18843,18843,14072,14359,11691
15584,15584,13893,14191,12040
15565,15565,13910,13858,12020
15320,15320,13433,13153,11428
15354,15354,13472,14258,11609
15437,15437,13519,13973,11614
15750,15750,13495,13705,11570
15499,15499,13660,13647,12001
15641,15641,13803,13686,11521
15730,15730,13672,13584,11788
15291,15291,13606,13560,11343
15325,15325,13512,13646,11787
15455,15455,14454,13599,11350
15096,15096,13481,13515,11696
15312,15312,14240,13573,11907
15539,15539,13419,13575,11752
16117,15210,13981,16117,12290
15330,15330,13983,13593,11953
15444,15444,13722,13416,11801
15226,15226,13710,13318,12055
15602,15602,13875,13344,12303
15403,15403,13855,13774,11567
15300,15300,13581,14021,11630
16000,16000,13742,14044,11950
15688,15688,13612,13396,11386
15619,15619,13545,13556,11736
16066,16066,13731,13743,11623
15770,15770,13352,13648,11591
15756,15756,13476,13875,11643
15391,15391,13848,13755,12002
15827,15827,13532,13621,11433
15387,15387,13866,13938,12399
15539,15539,13984,13163,11362
15475,15475,13499,14204,11976
15191,15191,13598,13651,11566
15455,15455,13331,13647,11396
15570,15570,13466,13304,11732
15305,15305,14540,13542,11445
15496,15496,14063,13456,11688
15392,15392,13753,13894,11688
15250,15250,13301,13140,11515
15481,15481,14336,13586,12045
15109,15109,13575,13726,12060
15193,15193,13809,13525,11784
15449,15449,13641,13653,11923
15470,15470,14125,14029,11838
15301,15301,13697,14185,11614
15549,15549,13621,13867,11736
15532,15532,13555,14201,12015
16063,16063,13951,13636,11680
15759,15759,13723,13480,11860
15447,15447,13259,14059,11907
15625,15625,13571,14045,12045
15618,15618,13951,14371,11781
15259,15259,13185,14105,11725
16104,16104,13581,13965,12022
16943,15803,16943,13407,11390
15676,15676,13591,14152,11663
22965,22965,17429,16460,12618
15674,15674,13607,13881,12051
16176,16176,13811,13828,12443
15640,15640,13501,13928,11739
15638,15638,13769,13931,12148
15557,15557,14145,13685,12232
15318,15318,14059,13706,11655
15958,15958,13599,14310,12180
15109,15109,13347,13633,11690
15373,15373,13634,13561,11597
15156,15156,13887,13970,11644
15506,15506,13591,13568,12332
16282,16282,13381,13621,11633
15501,15501,13884,14295,12414
15325,15325,13617,13631,11727
15623,15623,13532,13421,11720
15404,15404,14197,13641,12128
16042,16042,13655,13776,11914
15358,15358,13591,14088,11929
16389,16389,13792,14152,11607
16102,16102,13797,13631,12411
15402,15402,13425,13904,11973
15821,15821,14000,13245,12012
15819,15819,13745,13825,11979
15777,15777,14155,13792,11815
15747,15747,13436,13511,11305
15797,15797,13769,13509,11930
