highest,rank0,rank1,rank2,rank3
3607089,3578893,3602714,3607089,3604241
213312,212565,210111,212158,213312
191396,186403,191396,188033,185870
193819,191995,193819,189260,190408
187005,183278,182447,184755,187005
191317,187328,186909,188998,191317
183446,181475,182660,183446,183387
193127,189636,187534,189125,193127
188749,184490,184698,188749,188182
189240,184903,185632,189240,188525
184629,182818,183993,184629,183652
190651,188706,190651,190446,188993
187068,185602,187068,186796,185004
191109,189357,190567,191109,191048
184774,180730,183227,184774,184756
192178,188288,187162,189907,192178
186908,184368,185734,186908,185475
191480,188856,188339,189392,191480
196154,191957,184336,192099,196154
192953,190000,191287,192953,191659
184244,180002,183451,184244,183772
189166,185471,185217,189166,188995
184583,180770,182627,184583,182925
193642,186891,187301,191056,193642
185480,180767,179634,185480,184527
191916,188058,191916,189577,189389
185704,181299,182427,185704,185123
190412,186742,186023,189807,190412
185316,181436,182550,183088,185316
192681,188901,185599,190450,192681
186106,181197,183786,186106,184539
192087,188717,187087,189947,192087
186235,182667,184275,186235,186149
194381,193373,194381,188865,191153
187764,186441,187764,187355,187335
192427,187767,190344,192427,191248
184218,180662,180157,183393,184218
192251,188392,186082,189507,192251
186527,185756,184584,186527,184847
196485,193746,195400,196485,196138
189987,182639,184369,189987,184376
191737,187213,187698,191737,190888
185763,180713,181683,185763,184225
185973,181895,183287,185973,185657
195574,191627,180886,191567,195574
188835,186144,187921,187961,188835
184288,182687,184288,183489,183571
190182,186567,188419,190182,188442
185104,181670,183281,185104,184737
193801,190603,192416,193471,193801
186895,183152,183795,185869,186895
190170,187660,189437,190170,189810
184230,180496,182047,182397,184230
190488,186719,188311,190488,188981
185612,181896,184361,185087,185612
189956,187479,189956,188933,189766
190954,186934,187398,190363,190954
188617,185324,186765,188617,186755
185555,181297,184445,185555,185071
189117,187348,188429,189117,188885
189939,186900,188082,189939,188332
190334,185787,187022,190334,187955
186873,181950,183721,186873,185199
192848,188575,188569,192848,192778
189728,187666,189048,189665,189728
188983,185212,187301,188983,187548
188647,183132,182733,188647,186999
188607,184108,185872,188607,187119
189028,186599,188344,189028,188426
191083,186646,191083,187294,189174
185377,181436,182671,184546,185377
185948,181746,184233,185948,185592
184656,180879,181827,184584,184656
184070,182319,183830,184070,183670
186319,180678,182553,186319,184834
193760,187392,189629,190465,193760
186428,183997,181734,184600,186428
192366,188517,189969,192366,190401
184111,181131,182894,184032,184111
190044,185261,188375,190044,189043
184109,181094,184109,180635,183895
189219,186711,189219,188565,188788
184514,182886,184514,183084,182287
186640,184320,185713,186640,186625
182656,180222,182656,182040,182233
190964,187251,184257,188570,190964
