highest,rank0,rank1,rank2,rank3
10542878,10391755,10485303,10542878,10488576
7445233,7429412,7442371,7441470,7445233
1833740,1814110,1819000,1820209,1833740
1896875,1874462,1854736,1880355,1896875
1902385,1877712,1866665,1883373,1902385
1907195,1889013,1890150,1880340,1907195
1899193,1877445,1870750,1892386,1899193
1919179,1893294,1885457,1908333,1919179
1899368,1877308,1885375,1892522,1899368
1918567,1893161,1885005,1903625,1918567
1927436,1901293,1885024,1900333,1927436
1913986,1888626,1888530,1891618,1913986
1914664,1892907,1897419,1899812,1914664
1907348,1881896,1895951,1892501,1907348
1910515,1889449,1893521,1900780,1910515
1914758,1893208,1892135,1904542,1914758
1927102,1905081,1903673,1916541,1927102
1895492,1881299,1891149,1885035,1895492
1906536,1884677,1885780,1899843,1906536
1903357,1881532,1890551,1896780,1903357
1918999,1897249,1894355,1912094,1918999
1910737,1885402,1882395,1898192,1910737
1922825,1901102,1893189,1903315,1922825
1919034,1897146,1893246,1900185,1919034
1910585,1889359,1889324,1892267,1910585
1915180,1885956,1889873,1895341,1915180
1907448,1889723,1889398,1896474,1907448
1907341,1889651,1896754,1902418,1907341
1926558,1905130,1900322,1919286,1926558
1915030,1897248,1893156,1903592,1915030
1926141,1900682,1900381,1909174,1926141
1907160,1885700,1893049,1896510,1907160
1922369,1901397,1900855,1915878,1922369
1911181,1897501,1888155,1900495,1911181
1922708,1901278,1891956,1901417,1922708
1919031,1893796,1888332,1902346,1919031
1918873,1893821,1896649,1900514,1918873
1918793,1893724,1893151,1904587,1918793
1915503,1886193,1885570,1894279,1915503
1924702,1901297,1900211,1909670,1924702
1922984,1897696,1892660,1908680,1922984
1924986,1901544,1897154,1913545,1924986
1912939,1887766,1886334,1902121,1912939
1910823,1885906,1889309,1901290,1910823
1919518,1897902,1897825,1912999,1919518
1926794,1897563,1899958,1915937,1926794
1910848,1893446,1886807,1898872,1910848
1903441,1885688,1890491,1888017,1903441
1926572,1905057,1898152,1904743,1926572
1918503,1897292,1894519,1896201,1918503
1918679,1893637,1893274,1900273,1918679
1907073,1886070,1881390,1890101,1907073
1923267,1901703,1899997,1908553,1923267
1922628,1901333,1898025,1905954,1922628
1910853,1886063,1885537,1893587,1910853
1903788,1882533,1897506,1886155,1903788
1914899,1889722,1889399,1901636,1914899
1919284,1893943,1890249,1909625,1919284
1922799,1893606,1892773,1909410,1922799
1926844,1900987,1897159,1908806,1926844
1914606,1889530,1881434,1892285,1914606
1907106,1881966,1896480,1889274,1907106
1927946,1905421,1895683,1908832,1927946
1925321,1896214,1895556,1903293,1925321
1922909,1897387,1900807,1905786,1922909
1926454,1901339,1907904,1913749,1926454
1919022,1893812,1892438,1905106,1919022
1915271,1886189,1888733,1896548,1915271
1907289,1882051,1900545,1893487,1907289
1930873,1901566,1900258,1917603,1930873
1914939,1885848,1892498,1899651,1914939
1914882,1890041,1884465,1901308,1914882
1915038,1886231,1881308,1896600,1915038
1926901,1901965,1896934,1905069,1926901
1911001,1882150,1893154,1893323,1911001
1910937,1882020,1900640,1889359,1910937
1918481,1886084,1892604,1897467,1918481
1923002,1894390,1900889,1909543,1923002
1927334,1898438,1904448,1910528,1927334
1918660,1891451,1892926,1904053,1918660
1910759,1882345,1882967,1893874,1910759
1911594,1886676,1897689,1897515,1911594
1922824,1894171,1898151,1905557,1922824
1922761,1894233,1896296,1912305,1922761
1918926,1890225,1893132,1909010,1918926
1919059,1886377,1887712,1900680,1919059
1923077,1898201,1896403,1909858,1923077
1918855,1890068,1893943,1900762,1918855
1926961,1894178,1898213,1908087,1926961
1930047,1897681,1896751,1908389,1930047
1907655,1878643,1886052,1897853,1907655
1922454,1894143,1901364,1904797,1922454
1919030,1886530,1893156,1905652,1919030
1919097,1890543,1893476,1904805,1919097
1903472,1874902,1892836,1888528,1903472
1911072,1878607,1888739,1896695,1911072
1926858,1894548,1892532,1915372,1926858
1915078,1890391,1893187,1909202,1915078
1911659,1882841,1886147,1890738,1911659
1914928,1887544,1884964,1894078,1914928
1910965,1878510,1886448,1888514,1910965
1926831,1898117,1899523,1907365,1926831
1903214,1870720,1880820,1887670,1903214
1919416,1890564,1894394,1907125,1919416
1918740,1889927,1892581,1902906,1918740
1912326,1886460,1895571,1900612,1912326
1897817,1873330,1889003,1878413,1897817
1919518,1894252,1892688,1912333,1919518
1918478,1886110,1897521,1907772,1918478
1918561,1890540,1892604,1912058,1918561
1911747,1887178,1887171,1905110,1911747
1922505,1889433,1892591,1900118,1922505
1918779,1883053,1892955,1899735,1918779
1914990,1882916,1890834,1896946,1914990
1922717,1890740,1897168,1907690,1922717
1927007,1894846,1894501,1910856,1927007
1915279,1886841,1897071,1908298,1915279
1930686,1897798,1896570,1911985,1930686
1914407,1882851,1892769,1902633,1914407
1900334,1875852,1890293,1891391,1900334
1918897,1886577,1894673,1906660,1918897
1926394,1894570,1894589,1914992,1926394
1912259,1883284,1889318,1902807,1912259
1925834,1897635,1897397,1911938,1925834
1922959,1894840,1890201,1901908,1922959
1926949,1894517,1893539,1910218,1926949
1922705,1894343,1897141,1900949,1922705
1914635,1878593,1888681,1897186,1914635
1891797,1863253,1883528,1881836,1891797
1914882,1890366,1894398,1898494,1914882
1930678,1898425,1900913,1912860,1930678
1918396,1886410,1892361,1904970,1918396
1915231,1883100,1892997,1901409,1915231
1930513,1898438,1900166,1917695,1930513
1908210,1887119,1898408,1895613,1908210
1914788,1890100,1896341,1904832,1914788
1915374,1886741,1882630,1899755,1915374
1914709,1890319,1888570,1894679,1914709
1934127,1902213,1901935,1912916,1934127
1915505,1887499,1889417,1901441,1915505
1899393,1871257,1880981,1881569,1899393
1921402,1890889,1904043,1908880,1921402
1922858,1894593,1898023,1904850,1922858
1930466,1902195,1901950,1918527,1930466
1910892,1882732,1889009,1898500,1910892
1907333,1883058,1889439,1898584,1907333
1904024,1871406,1886860,1892706,1904024
1922031,1893929,1900267,1910676,1922031
1899547,1879092,1885038,1893236,1899547
1903013,1875336,1888977,1881063,1903013
1919709,1887458,1893058,1897260,1919709
1930536,1894453,1898426,1913447,1930536
1903014,1867225,1869136,1883818,1903014
1911490,1879378,1890105,1890253,1911490
1922365,1890766,1890481,1902640,1922365
1918837,1887175,1893914,1898940,1918837
1918835,1887301,1889177,1903172,1918835
1903950,1871727,1893488,1892762,1903950
1911400,1883035,1890547,1899132,1911400
1918810,1886663,1886312,1906261,1918810
1915191,1882983,1885114,1902094,1915191
1934733,1902425,1890388,1902375,1934733
1918631,1882605,1888846,1900247,1918631
1922780,1890714,1897961,1901841,1922780
1912110,1886952,1890426,1894977,1912110
1918188,1885834,1891754,1901254,1918188
1912188,1882894,1888728,1896208,1912188
1921368,1889472,1892910,1904757,1921368
1911362,1883228,1890414,1897314,1911362
1895589,1867498,1881978,1882457,1895589
1922512,1894736,1889902,1909680,1922512
1919180,1887496,1894628,1905827,1919180
1911275,1879422,1879415,1901702,1911275
1922580,1891164,1890469,1909947,1922580
1915670,1887591,1889781,1898523,1915670
1929972,1898383,1893560,1911361,1929972
1931087,1899368,1894361,1908206,1931087
1891398,1859896,1870119,1871862,1891398
1901593,1869869,1881067,1890235,1901593
1930231,1895018,1904769,1916898,1930231
1923540,1895709,1895943,1907451,1923540
1910826,1883025,1886786,1891831,1910826
1923147,1891194,1895262,1900231,1923147
1922510,1890746,1897883,1911467,1922510
1922750,1887266,1888793,1909645,1922750
1915219,1883732,1883091,1902143,1915219
1919114,1895172,1890810,1904874,1919114
1924061,1891304,1890607,1906795,1924061
1925300,1893955,1885208,1906775,1925300
1918893,1891515,1896562,1894192,1918893
1903692,1868095,1876006,1885458,1903692
1910701,1883195,1900516,1892839,1910701
1926479,1898986,1903058,1914854,1926479
1923132,1891332,1894312,1908107,1923132
1911276,1879538,1884818,1896840,1911276
1907171,1879496,1896633,1886743,1907171
1922324,1891005,1892878,1902124,1922324
1927294,1895567,1900965,1912227,1927294
1911011,1879548,1880765,1901661,1911011
1919077,1883491,1888885,1899466,1919077
