highest,rank0,rank1,rank2,rank3
691632178,691632178,618716389,650255250,682426996
649268659,649268659,629621475,635071729,640522975
647833495,647833495,627583703,633030526,638477318
647703264,647703264,628208533,633656526,639102983
646694694,646694694,626490872,631938078,637383260
646856263,646856263,627355869,632803673,638249505
647602048,647602048,627425820,632874554,638321991
643210638,643210638,623939684,629387990,634832550
642178737,642178737,622274812,627722555,633167484
642575067,642575067,623136272,628584032,634030147
644303585,644303585,624145447,629591972,635039541
638881617,638881617,619563234,625013554,630460266
636624752,636624752,616676516,622123786,627568374
636852186,636852186,617534232,622983543,628430490
642131419,642131419,622228886,627676435,633123105
644100166,644100166,624810733,630258882,635704708
643474779,643474779,623540296,628986091,634435039
642448933,642448933,623162607,628609238,634055071
643320844,643320844,623384182,628830830,634277414
637986046,637986046,618653632,624102042,629547789
