highest,rank0,rank1,rank2,rank3
68153887,65572013,68066871,68153887,65304059
58413684,58264184,57772026,57847657,58413684
58497826,58378066,57892803,57958811,58497826
58452113,58294297,57728763,57815538,58452113
58595314,58373013,57895993,57983194,58595314
58545880,58385367,57855101,57914295,58545880
58620754,58392395,57961682,58021511,58620754
58481476,58326512,57826123,57888580,58481476
58649379,58466668,57975182,58066576,58649379
58474962,58267650,57764800,57848396,58474962
58454667,58356310,57798720,57855732,58454667
58524794,58385901,57831879,57872290,58524794
58380086,58235754,57744306,57795847,58380086
58561128,58367542,57916641,57958477,58561128
58435844,58239018,57817287,57877074,58435844
58412398,58219425,57695266,57762894,58412398
58469660,58314745,57791056,57829960,58469660
58655809,58440451,57975407,58027689,58655809
58362875,58196786,57680604,57766538,58362875
58466993,58263919,57727102,57809454,58466993
58567933,58359671,57874129,57944989,58567933
58620627,58456392,57924027,57998172,58620627
58440970,58303641,57738405,57832104,58440970
58413479,58217079,57765379,57801930,58413479
58498994,58287442,57823436,57890076,58498994
58458858,58253896,57796906,57830929,58458858
58434368,58268502,57783796,57833196,58434368
58461023,58324955,57787757,57843529,58461023
58381138,58233398,57707514,57807554,58381138
58457173,58235205,57761621,57828040,58457173
58492476,58286410,57787787,57876235,58492476
58532092,58326558,57849236,57888340,58532092
58484034,58268028,57795375,57871717,58484034
58531834,58355111,57873759,57937930,58531834
58386956,58241391,57729527,57786220,58386956
58469871,58277920,57773654,57812857,58469871
58420001,58279885,57743909,57821177,58420001
58572084,58345409,57854428,57919357,58572084
58403478,58235189,57750886,57801716,58403478
58435822,58295654,57758186,57830226,58435822
58442638,58294923,57785541,57855437,58442638
58507128,58358396,57832481,57891108,58507128
58781250,58601641,58063906,58147480,58781250
58495599,58344902,57824576,57876241,58495599
58310306,58134388,57644071,57718705,58310306
58435713,58327015,57733402,57784848,58435713
58467435,58292633,57807683,57875005,58467435
58436218,58322980,57753496,57803663,58436218
58625173,58464312,57919723,57967359,58625173
58468586,58282598,57782758,57811889,58468586
58457871,58315297,57810090,57880455,58457871
58500557,58365428,57822482,57884436,58500557
58624700,58465243,57937432,58024021,58624700
58489293,58288371,57838010,57890023,58489293
58493153,58337547,57857465,57900555,58493153
58447224,58257133,57794100,57847395,58447224
58511967,58332931,57854701,57918252,58511967
58438893,58302364,57757399,57817705,58438893
58695601,58551170,58033235,58072136,58695601
58474420,58310226,57769547,57834493,58474420
58419527,58241419,57743481,57805890,58419527
58471415,58341237,57801620,57852444,58471415
58649250,58450912,57961748,58016053,58649250
58699712,58517498,58029465,58091598,58699712
58461492,58336119,57808862,57886230,58461492
58559287,58393913,57862725,57936240,58559287
58492424,58289793,57831551,57862801,58492424
58602693,58410594,57898493,57963351,58602693
58668325,58508200,58018209,58083651,58668325
58461196,58299568,57762714,57805978,58461196
58528002,58377184,57873260,57947109,58528002
58465628,58271869,57786124,57831354,58465628
58467896,58280322,57793375,57831720,58467896
58465683,58245903,57817303,57858601,58465683
58504092,58323152,57812066,57896120,58504092
58665560,58452212,57953724,58036645,58665560
58547431,58334838,57869111,57943335,58547431
58423080,58251717,57756537,57833405,58423080
58733088,58525390,58059883,58125957,58733088
58566115,58384829,57899472,57968735,58566115
58470310,58320919,57806943,57875444,58470310
58464233,58269103,57773961,57847500,58464233
58389308,58193199,57712709,57783731,58389308
58416549,58238766,57733787,57740577,58416549
58481432,58301275,57864718,57927978,58481432
58381708,58216511,57719488,57786392,58381708
58455168,58226999,57805265,57854864,58455168
58319249,58148071,57626559,57680699,58319249
58449905,58235439,57789702,57884657,58449905
58499104,58311229,57804298,57845297,58499104
58516609,58354372,57853314,57928465,58516609
58422136,58268481,57788268,57787821,58422136
58529737,58300056,57840192,57905759,58529737
58507825,58324358,57779645,57853374,58507825
58504112,58289123,57804849,57888826,58504112
58514229,58320436,57806170,57829336,58514229
58557903,58349484,57894687,57962933,58557903
58426507,58250571,57761401,57808675,58426507
58427054,58219584,57727416,57796628,58427054
58494453,58338117,57816827,57851159,58494453
58553185,58395495,57904565,57985696,58553185
58593997,58426541,57923474,57964861,58593997
58399593,58232658,57733666,57789919,58399593
58629710,58457403,57958952,57991332,58629710
58520127,58362481,57848450,57909146,58520127
58425349,58235035,57752720,57796575,58425349
58375376,58205044,57707651,57762105,58375376
58434313,58276774,57752955,57786432,58434313
58458790,58294157,57781194,57854507,58458790
58443315,58301471,57779669,57846969,58443315
58464905,58289703,57815095,57862785,58464905
58428708,58292446,57786493,57809914,58428708
58392804,58242609,57704295,57766148,58392804
58456600,58298302,57770016,57852543,58456600
58423384,58261346,57793011,57836927,58423384
58523339,58340832,57840150,57869296,58523339
58440752,58287284,57757762,57839897,58440752
58462483,58261267,57793962,57834439,58462483
58428175,58244425,57774235,57833332,58428175
58462159,58298027,57773944,57808225,58462159
58469831,58272448,57789843,57853896,58469831
58623410,58425824,57924232,57979479,58623410
58374502,58245507,57705063,57776950,58374502
58527921,58312492,57838682,57882054,58527921
58473165,58283927,57788575,57870751,58473165
58616762,58432415,57900766,57961970,58616762
58538384,58331579,57885922,57943608,58538384
58573120,58383402,57910656,57964710,58573120
58431826,58217049,57772536,57827746,58431826
58459928,58267021,57784921,57833338,58459928
58512884,58303092,57844214,57912430,58512884
58653123,58471925,57971118,58020808,58653123
58470359,58299059,57831434,57907506,58470359
58678891,58513722,58014244,58074039,58678891
58413690,58196297,57777262,57827506,58413690
58539817,58404834,57876379,57916818,58539817
58591973,58354242,57907595,57977445,58591973
58467223,58305651,57796987,57846400,58467223
58384820,58201882,57699985,57788963,58384820
58470783,58297764,57805767,57841411,58470783
58492954,58242426,57803899,57898004,58492954
58418087,58246141,57745342,57823493,58418087
58477116,58290782,57802224,57895659,58477116
58624651,58457836,57930493,57985756,58624651
58474614,58222618,57776080,57860611,58474614
58373818,58244214,57720282,57784866,58373818
58522598,58308832,57846300,57894697,58522598
58504140,58343468,57852784,57886476,58504140
58463562,58286091,57793422,57890453,58463562
58513989,58327107,57822889,57908291,58513989
58383799,58249112,57731122,57792680,58383799
58525189,58292355,57888312,57933016,58525189
58484855,58288271,57805056,57886062,58484855
58476157,58278937,57774851,57835888,58476157
58425021,58242955,57766155,57833816,58425021
58523578,58374404,57878029,57905395,58523578
58495392,58297706,57826863,57880100,58495392
58448368,58323474,57783947,57827611,58448368
58435636,58281910,57771455,57831682,58435636
58585134,58421943,57923634,57975127,58585134
58430782,58244741,57763592,57836195,58430782
58492820,58323164,57828928,57878209,58492820
58379160,58228941,57721739,57796502,58379160
58404181,58223426,57725254,57773672,58404181
58430889,58253476,57741608,57809848,58430889
58475376,58268988,57800099,57876408,58475376
58491963,58305492,57815998,57888005,58491963
58546351,58351368,57872633,57934677,58546351
58584053,58395586,57938737,57991259,58584053
58552994,58382230,57889190,57952205,58552994
58466872,58294002,57826800,57881787,58466872
58472437,58298424,57840128,57876670,58472437
58533012,58336000,57856058,57935703,58533012
58538047,58352934,57846147,57909428,58538047
58431598,58280805,57823116,57887266,58431598
58477068,58269507,57834190,57876784,58477068
58442642,58254423,57781944,57853364,58442642
58430225,58332356,57778122,57828169,58430225
58390629,58270708,57736478,57823650,58390629
58803608,58625170,58129549,58176702,58803608
58474047,58236751,57779882,57848806,58474047
58487054,58275229,57789463,57858045,58487054
58477630,58211136,57764404,57842963,58477630
58518290,58312669,57815259,57851755,58518290
58617933,58387718,57940713,58013298,58617933
58435385,58230008,57771058,57814666,58435385
58487218,58276280,57814777,57890236,58487218
58466527,58225883,57762912,57816440,58466527
58393201,58170017,57691302,57751545,58393201
58538213,58318490,57869699,57895454,58538213
58567369,58291863,57852923,57934814,58567369
58396885,58219362,57750099,57782000,58396885
58359104,58201492,57733078,57818985,58359104
58669415,58403939,57969608,58030585,58669415
58446160,58264293,57848793,57884074,58446160
58474550,58261913,57820645,57867096,58474550
58592800,58378916,57948097,58023027,58592800
58672531,58502151,57973383,58036619,58672531
58478162,58261091,57828369,57897303,58478162
58498632,58276441,57793390,57862797,58498632
