highest,rank0,rank1,rank2,rank3
3692011,1947093,1940932,3691768,3692011
55518,52977,50157,55518,53328
47890,44584,44831,47890,46849
49088,49088,45519,48077,47508
48737,48737,45055,47012,42765
47031,47031,44755,46411,44151
47132,47132,45146,47086,45501
48363,46370,45653,48083,48363
46982,46428,44020,46982,46024
48511,45953,44891,47807,48511
47872,47872,45069,46345,44169
46547,45554,44680,46547,44879
47025,46674,47025,46195,45350
46640,46640,44886,45505,45049
47361,47361,45462,45924,44988
46980,46980,45367,46515,44525
47296,47296,45756,46692,46423
46165,45973,44431,46165,45393
46227,45721,44318,46227,44763
46677,46677,46543,45334,45932
49427,49427,48193,47203,45441
46067,45775,44053,46067,44665
46992,45665,45305,46992,44925
46556,46083,44632,46556,44166
50890,50890,46996,47285,44114
46265,45452,44139,46265,45415
46789,46789,44774,45408,44525
46224,46224,46155,46085,44877
47832,47832,44927,46878,45645
53184,45339,44516,50800,53184
47026,46069,47026,45600,44742
45864,45645,44709,45864,45167
47280,47280,44690,47066,45161
47646,45436,45393,47646,45568
47797,47797,44818,46363,45454
46046,45904,43963,46046,44523
47069,47069,44586,45725,45401
45797,45451,44408,45355,45797
46581,46581,45347,46264,45725
47406,46080,44551,47406,45407
50678,50678,47465,48041,44619
46023,45817,46023,45372,44846
46674,46674,44620,45980,44732
52011,48481,52011,45601,50301
47413,47413,44321,47390,45889
46667,46667,45248,45973,45159
46672,45650,44937,46672,44291
46455,46455,45250,46145,45065
47694,47694,45667,47306,45306
49582,46984,47611,46766,49582
46296,45983,45936,46296,44657
46667,46667,44973,45635,45479
46903,46903,44566,46202,44872
46833,46833,43719,46245,46214
46530,46530,44815,45485,44704
45597,45597,44787,45532,44663
47577,45767,45362,47577,44753
47148,47148,44932,45739,45823
45453,45245,45453,45281,45212
46304,46304,45815,45833,44138
50617,50617,49063,47653,44663
46856,46283,44744,46856,45876
46161,46084,45420,46161,45438
48271,47055,48271,46725,47972
47191,47191,45621,45869,45017
46426,45726,44905,46426,44169
45769,45365,45194,45769,45337
46957,46957,44825,46414,45548
48158,48158,44385,45325,43951
47146,46765,45161,47146,46776
46327,46327,45878,46179,44968
46550,46232,46377,46550,46036
46558,46558,45566,46486,45629
47364,47364,45972,46810,44741
46943,46943,44701,45633,45056
46260,46260,45235,45383,44535
45706,45706,45047,45189,45415
46942,46942,44877,46340,45563
45764,45031,45275,45764,45159
47259,47259,45115,46733,44971
49727,49727,46794,46909,45313
46458,46458,45520,45884,45696
46667,46667,44942,45996,44335
47497,47001,45186,46574,47497
47076,47076,45229,46265,45018
46883,46883,45462,46409,45454
46743,45508,45665,46743,44906
46226,46226,45158,45487,44229
47837,46721,45523,47837,44837
48516,45882,44029,48516,48007
46889,46019,45507,46889,45057
45538,45538,45128,45332,45484
46645,46437,44941,46645,44362
47916,47916,45669,46669,45108
45998,45643,45266,45998,45339
46431,46431,46150,44618,45174
46894,46093,43974,46894,45818
46865,46195,44838,46865,46641
46225,46225,45693,45708,44918
45993,45490,45368,45993,45249
49604,49604,48394,46807,44510
47196,47196,44915,46428,44794
46486,46214,45441,46486,44976
48958,47813,45387,46321,48958
46250,45862,44881,46250,45220
47008,45931,46423,47008,44770
46624,46084,44726,46624,44795
47649,47649,44775,46557,44663
45860,45860,44600,45520,44762
51489,46921,44986,49408,51489
46964,46964,45055,46207,44569
45919,45919,45850,45919,45229
46090,46090,45145,45892,44825
48071,45588,45816,48071,44632
47085,47085,44538,46276,44815
47198,47198,45928,46189,44309
46725,45523,45840,46725,44898
46692,46154,45158,46692,45406
46127,45575,44331,46127,45695
45622,45374,44557,45576,45622
51934,51934,49140,46981,44676
46670,45148,45479,46670,45534
46658,46465,46658,45546,45288
50104,47094,50104,45512,48787
46878,46878,44640,45936,45339
46571,46102,45474,46571,45742
46145,45274,45338,44849,46145
45897,45897,44531,45640,45041
45842,45265,45197,45842,44494
50175,47349,46650,47625,50175
45810,45738,45657,45810,44383
46230,45626,44780,46230,45965
47025,47025,44861,45589,45295
46265,45353,45643,46265,44357
46756,46223,45342,46756,44227
47229,47229,45303,46176,46261
46578,46034,45818,46578,45521
46956,46956,45281,45925,44340
46607,45935,46288,46607,45913
46160,46160,44887,45581,44570
54117,54117,51663,47577,45275
46875,46359,45499,46875,45523
47026,46789,44762,47026,44676
50043,46674,50043,47069,48267
46529,46529,44798,45344,45141
46961,46961,45167,45979,44856
47623,46805,45302,47623,46519
46197,46197,44659,46050,44832
46738,46197,45487,46738,44869
48177,46815,48177,48067,48101
47458,47458,45435,46277,46148
46902,46682,46902,45968,44605
46695,46695,46280,46126,45408
47734,47734,45783,46385,44519
47290,46538,45929,47290,46496
46336,46014,45401,46336,45055
46476,45974,46476,45988,45479
46605,46605,45009,46262,45329
47391,47391,44967,47211,45776
46194,46194,45876,45678,44586
49404,49404,46505,45556,45295
46159,45388,44726,46159,44731
47293,47293,45738,47231,47109
49403,47438,48464,49403,48346
47223,46102,45600,47223,46997
46153,46153,45110,45545,44782
47019,46504,45329,47019,44441
46002,46002,45039,45878,45161
45840,45604,44831,45674,45840
49310,46788,49310,46433,47196
47312,46171,45656,47312,44599
46123,45800,44567,46123,44820
45747,45747,44703,45467,44195
46248,45722,46248,46153,44894
45929,45738,45707,45929,44987
46190,45365,44975,46190,44624
46739,45101,44959,46739,45311
47195,46634,45438,47195,45813
47764,47764,45384,47495,44905
46111,45933,44894,45993,46111
49630,49630,45764,46248,44662
47172,46377,44929,47172,44701
46914,46914,43949,45379,44931
49293,46562,49293,48812,47366
46952,46952,45691,45945,44706
46710,46710,44518,45352,44845
47727,45862,45553,47727,45154
46662,46230,45564,46662,45262
46563,46563,45474,46046,44976
49675,46604,49675,46983,47699
46377,46377,45100,45820,44126
46123,45890,46123,45218,44637
46872,45266,44923,46872,45653
45824,45824,45117,45399,44959
49378,47389,44896,49378,46541
46350,46350,45117,46304,44331
46352,45843,45674,46352,44872
46669,46308,45217,46669,44742
46354,46354,44858,45298,44584
46265,45865,44596,46265,44022
48127,48127,46471,46334,44633
46650,45810,44734,46650,45869
46270,46270,45413,45469,44928
50478,48618,47914,50478,47672
46130,46030,45118,46130,44359
46655,46515,44525,46655,45154
46830,45996,44725,46830,44530
46496,46496,45622,45575,44874
45843,45843,45362,45678,44885
48153,46928,48153,47111,46830
46677,46034,44710,46677,45846
46136,46136,45151,45829,45095
45683,45606,44716,45683,45233
47036,47036,44800,45559,45021
47280,46320,44522,47280,45029
46234,46234,45005,45995,45199
46248,46248,45899,45846,44469
46014,46014,45583,45181,43578
46644,46644,44644,46158,44150
46872,45781,46062,46872,45490
51594,51594,48087,45540,44844
46664,46093,45567,46664,44638
46253,45723,45761,46253,44532
48378,47103,48378,47498,46678
46190,46190,44802,45588,44447
47194,47194,45018,45583,45492
46337,46337,44871,45832,45128
