# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
22908, 20051, 22808, 22908, 20009
23395, 20089, 22817, 23395, 20145
22986, 19924, 22949, 22986, 20166
22984, 20034, 22938, 22984, 19914
22951, 20501, 22821, 22951, 20558
23427, 19967, 23129, 23427, 19993
22942, 19858, 22938, 22942, 20120
23088, 19759, 22735, 23088, 19874
23107, 20423, 22906, 23107, 20388
22786, 20126, 22786, 22564, 19607
23297, 20320, 23174, 23297, 20435
23210, 20430, 22996, 23210, 20554
23382, 19929, 22899, 23382, 19821
22602, 20098, 22548, 22602, 20128
23040, 19975, 22970, 23040, 20085
22826, 20033, 22606, 22826, 20415
23243, 20232, 22864, 23243, 20029
23208, 20151, 23039, 23208, 19898
23531, 20113, 23085, 23531, 20115
43847, 41954, 43221, 43724, 43847
24928, 18980, 24418, 24928, 21074
24755, 18825, 24144, 24755, 21043
24869, 18778, 24499, 24869, 20909
24788, 18814, 24525, 24788, 20807
25005, 18777, 24393, 25005, 20888
24887, 18746, 24574, 24887, 20580
24914, 18591, 24272, 24914, 20871
25487, 18895, 24832, 25487, 20993
24948, 18513, 24235, 24948, 20601
24933, 18881, 24357, 24933, 21036
24666, 18690, 24220, 24666, 20810
25075, 18801, 24319, 25075, 20815
25367, 18889, 24536, 25367, 20847
25223, 18681, 24653, 25223, 21034
24911, 18846, 24304, 24911, 20838
24966, 18873, 24482, 24966, 20817
25530, 18813, 24727, 25530, 20731
24805, 18604, 24246, 24805, 20664
25470, 18696, 24725, 25470, 20911
25349, 18835, 24666, 25349, 21071
25263, 18752, 24525, 25263, 20805
25042, 18908, 24412, 25042, 21059
25203, 18704, 24458, 25203, 20789
25085, 18858, 24502, 25085, 20951
25438, 18948, 24643, 25438, 20945
25115, 18591, 24057, 25115, 20748
25258, 18803, 24457, 25258, 21071
24834, 18752, 24317, 24834, 20805
25620, 18785, 25062, 25620, 20870
24937, 18678, 24169, 24937, 20662
25085, 18747, 24335, 25085, 20889
24980, 18978, 24179, 24980, 21214
25093, 18851, 24470, 25093, 20886
25161, 18842, 24411, 25161, 20799
25189, 18940, 24648, 25189, 21043
25113, 18963, 24282, 25113, 21056
24946, 18742, 24126, 24946, 20848
24698, 18835, 24053, 24698, 20949
25347, 18828, 24688, 25347, 21000
24638, 18765, 24118, 24638, 20853
25105, 18783, 24584, 25105, 20922
25101, 18703, 24144, 25101, 20621
25506, 18836, 24539, 25506, 21059
24910, 18996, 24495, 24910, 21078
24632, 18698, 24137, 24632, 21003
24899, 18713, 24549, 24899, 21066
24960, 18872, 24397, 24960, 20784
25367, 18805, 24745, 25367, 20861
25115, 18701, 24444, 25115, 21018
24961, 18678, 24576, 24961, 20736
25078, 18836, 24470, 25078, 20838
25216, 18870, 24671, 25216, 20888
25088, 18963, 24413, 25088, 21243
25105, 18726, 24365, 25105, 20756
25278, 18718, 24359, 25278, 20897
25063, 18828, 24503, 25063, 20766
24843, 18694, 24525, 24843, 20914
24609, 18807, 24073, 24609, 20886
24604, 18607, 23984, 24604, 20739
25376, 18732, 24739, 25376, 20924
25650, 18648, 24847, 25650, 21034
24848, 18768, 24396, 24848, 20735
25475, 18942, 24831, 25475, 20906
25119, 18482, 24742, 25119, 20545
25289, 18963, 24754, 25289, 20875
25189, 18658, 24515, 25189, 20906
25504, 18654, 24606, 25504, 20774
25159, 18786, 24602, 25159, 21057
24909, 18988, 24351, 24909, 21062
25001, 18793, 24823, 25001, 20927
24981, 18657, 24428, 24981, 21006
24952, 18807, 24373, 24952, 20850
24633, 18612, 24353, 24633, 20957
24498, 18704, 24299, 24498, 20726
25107, 18591, 24563, 25107, 20632
24912, 18767, 24361, 24912, 20802
25454, 18790, 24632, 25454, 20983
24900, 18633, 24457, 24900, 20728
25951, 18688, 25040, 25951, 20619
24569, 18510, 23972, 24569, 20527
24811, 18809, 24192, 24811, 20814
25182, 18871, 24729, 25182, 21140
24554, 18762, 24144, 24554, 20768
24742, 18762, 24127, 24742, 20786
25293, 18512, 24560, 25293, 20698
25144, 18545, 24454, 25144, 20703
25223, 18882, 24586, 25223, 20848
24820, 18684, 24446, 24820, 20700
24945, 18674, 24368, 24945, 20739
24804, 18887, 24361, 24804, 21042
25022, 18969, 24403, 25022, 21048
24040, 18721, 23786, 24040, 20553
20821, 18787, 19500, 19723, 20821
25059, 18861, 24298, 25059, 20987
25424, 18828, 24567, 25424, 20860
21087, 19149, 19518, 20332, 21087
25115, 18744, 24304, 25115, 20869
25009, 18925, 24510, 25009, 21090
24922, 18825, 24045, 24922, 20970
25088, 18501, 24266, 25088, 20522
25473, 18604, 24881, 25473, 20713
24843, 18615, 24208, 24843, 20749
24998, 18610, 24455, 24998, 20761
24892, 18708, 24259, 24892, 20772
25330, 18680, 24533, 25330, 20797
25032, 18927, 24642, 25032, 21097
25078, 18836, 24350, 25078, 20800
25316, 18667, 24619, 25316, 20842
24871, 18649, 24615, 24871, 20693
25292, 18794, 24648, 25292, 20739
25600, 18716, 24760, 25600, 20803
24770, 18633, 24517, 24770, 20571
24968, 18937, 24556, 24968, 20917
24959, 18694, 24250, 24959, 20736
25405, 18811, 24581, 25405, 20901
25001, 18673, 24536, 25001, 20611
25380, 18813, 24721, 25380, 20957
25398, 18745, 24361, 25398, 20748
25344, 18548, 24547, 25344, 20622
25039, 18752, 24622, 25039, 20869
24992, 18617, 24158, 24992, 20466
24688, 18747, 24661, 24688, 20916
24876, 18713, 24135, 24876, 20967
24619, 18773, 23855, 24619, 20850
26341, 18638, 25410, 26341, 20672
25982, 18647, 25182, 25982, 20960
26267, 18865, 25229, 26267, 21082
25792, 18673, 25040, 25792, 20768
26161, 18746, 25251, 26161, 20822
28763, 22150, 27476, 28763, 22615
26929, 19576, 25800, 26929, 20802
25957, 18854, 25007, 25957, 20120
25914, 18766, 25197, 25914, 20070
26281, 18993, 25634, 26281, 20242
26172, 18881, 25103, 26172, 20162
26233, 18721, 25344, 26233, 20306
26411, 18925, 25457, 26411, 20501
26755, 18779, 25463, 26755, 19863
26224, 18932, 25151, 26224, 20063
26362, 18595, 25193, 26362, 19740
26269, 18850, 25234, 26269, 20193
26029, 18814, 25180, 26029, 19960
26509, 18744, 24704, 26509, 20093
21569, 19627, 20655, 21569, 20904
25914, 18933, 25146, 25914, 20234
24793, 18884, 24219, 24793, 20053
26282, 18935, 25531, 26282, 20378
26293, 18827, 25291, 26293, 20199
26229, 18821, 25314, 26229, 20064
25899, 18775, 25172, 25899, 20123
26083, 18953, 25317, 26083, 19922
26047, 18778, 25153, 26047, 20024
26794, 18956, 25562, 26794, 20299
26150, 18730, 25012, 26150, 19964
26224, 18729, 25291, 26224, 20324
26453, 18748, 25400, 26453, 19881
26357, 18772, 25345, 26357, 19868
26595, 18793, 25420, 26595, 20141
25782, 18572, 25162, 25782, 19767
26353, 18998, 25380, 26353, 20358
26085, 18739, 25116, 26085, 19929
26309, 18943, 25413, 26309, 20114
26080, 18940, 25216, 26080, 20302
26262, 18921, 25123, 26262, 20405
25789, 19567, 24724, 25789, 21191
26380, 18694, 25620, 26380, 19647
26283, 18704, 25104, 26283, 19850
25946, 18940, 25073, 25946, 20175
26229, 18684, 25255, 26229, 19981
26727, 18917, 25322, 26727, 19904
25314, 18643, 24948, 25314, 19972
25953, 18749, 25218, 25953, 20018
26237, 18713, 25399, 26237, 20090
26117, 18628, 25106, 26117, 19757
26417, 18884, 25390, 26417, 20215
26406, 18686, 25321, 26406, 20010
26655, 18601, 25471, 26655, 20120
26093, 18538, 25179, 26093, 19745
26020, 18653, 25067, 26020, 20006
25852, 18891, 25228, 25852, 20097
25966, 18798, 25014, 25966, 20138
26238, 18880, 25350, 26238, 20126
26527, 18485, 25352, 26527, 19873
26744, 18852, 25466, 26744, 19830
26406, 18703, 25017, 26406, 20000
25947, 18958, 25297, 25947, 20100
26126, 18887, 25410, 26126, 19961
25991, 18887, 24965, 25991, 20183
26034, 18805, 25248, 26034, 19835
26201, 18764, 25261, 26201, 19975
25963, 18862, 25320, 25963, 20308
26135, 18596, 25217, 26135, 19672
26230, 18640, 25091, 26230, 19851
25855, 18904, 25004, 25855, 20317
26077, 18749, 25219, 26077, 20118
26173, 18843, 25124, 26173, 19965
25935, 18601, 25116, 25935, 19790
26068, 18859, 25176, 26068, 19909
26224, 18506, 25209, 26224, 19882
26237, 18831, 25360, 26237, 20153
26547, 19004, 25347, 26547, 20225
26443, 18828, 25466, 26443, 20084
26705, 18947, 25449, 26705, 20206
26082, 18933, 25146, 26082, 20199
26206, 18686, 25243, 26206, 19812
26268, 18785, 25012, 26268, 19944
25998, 18690, 25139, 25998, 19886
25818, 18921, 25018, 25818, 20069
25934, 18719, 25205, 25934, 20076
26154, 18762, 25288, 26154, 19874
26146, 18594, 25071, 26146, 19829
26074, 18755, 24816, 26074, 20186
26102, 18903, 25343, 26102, 20200
26302, 18752, 25256, 26302, 19979
26573, 19009, 25447, 26573, 20339
26316, 18775, 25288, 26316, 20038
26061, 18826, 25337, 26061, 20208
26454, 18875, 25235, 26454, 20408
25992, 18834, 24894, 25992, 20183
26270, 19005, 25311, 26270, 20193
25805, 18762, 25152, 25805, 20051
26473, 19029, 25437, 26473, 20271
25757, 18815, 24995, 25757, 19953
26301, 18866, 25430, 26301, 20153
26016, 18660, 24965, 26016, 20065
26312, 18762, 25118, 26312, 19904
26045, 18875, 25218, 26045, 20255
26118, 19084, 25247, 26118, 20344
26465, 18706, 25143, 26465, 19820
25805, 18665, 25108, 25805, 19956
26081, 18772, 25235, 26081, 19916
26227, 18725, 25055, 26227, 19777
25723, 18761, 24920, 25723, 19899
26425, 18882, 25472, 26425, 19922
25871, 18614, 25173, 25871, 19925
25726, 18758, 24918, 25726, 20130
26339, 18913, 25144, 26339, 20347
26525, 18882, 25421, 26525, 20142
25791, 18670, 25152, 25791, 19786
26392, 18924, 25558, 26392, 20245
26180, 18734, 25229, 26180, 19609
26154, 18663, 25151, 26154, 20158
26218, 18748, 24874, 26218, 20293
26451, 18966, 25248, 26451, 20298
26280, 18587, 25164, 26280, 20051
26372, 18830, 25297, 26372, 20145
26210, 18855, 25170, 26210, 20135
26471, 18880, 25290, 26471, 19949
25937, 18872, 25281, 25937, 20051
26257, 18637, 25342, 26257, 20080
26132, 18790, 25101, 26132, 20189
25900, 18586, 24819, 25900, 19816
26596, 18983, 25501, 26596, 20161
26184, 18981, 25291, 26184, 20359
25778, 18577, 24903, 25778, 19972
29559, 22845, 28573, 29559, 22183
23583, 19830, 23583, 23579, 19751
23412, 20024, 23214, 23412, 19926
23035, 20009, 22956, 23035, 20036
23070, 20175, 23053, 23070, 20216
23111, 20121, 23111, 23060, 20103
23082, 19901, 22770, 23082, 19698
22974, 20077, 22934, 22974, 20005
22895, 20092, 22711, 22895, 20024
23268, 20381, 22906, 23268, 20331
22614, 20156, 22614, 22426, 20018
22988, 20063, 22988, 22955, 19881
22843, 19777, 22707, 22843, 19906
22406, 20103, 22406, 22387, 19930
22681, 20133, 22681, 22384, 20209
23172, 19991, 22938, 23172, 19882
23083, 20126, 23083, 22901, 19791
23333, 19883, 23027, 23333, 20117
22682, 20206, 22682, 22539, 20032
22977, 19999, 22977, 22941, 19872
23357, 19892, 23245, 23357, 19844
23070, 19961, 23070, 23057, 19431
23165, 20062, 22882, 23165, 19793
23237, 20277, 23129, 23237, 20286
23162, 19747, 22925, 23162, 19827
23228, 19695, 22964, 23228, 19677
22658, 19952, 22658, 22654, 19791
22976, 20133, 22976, 22865, 20077
22855, 20001, 22855, 22819, 19723
22971, 19837, 22971, 22885, 19870
22715, 20407, 22667, 22715, 20313
22934, 20110, 22934, 22881, 20057
22895, 20111, 22778, 22895, 19930
23635, 19997, 22638, 23635, 19877
21083, 21083, 18044, 19154, 20829
21923, 21923, 18616, 19695, 21448
21381, 21381, 19506, 20443, 21326
21801, 21801, 18838, 19637, 21713
21900, 21900, 19204, 19853, 21639
21404, 21404, 19471, 20851, 21260
22064, 22064, 19141, 20115, 21728
21406, 21100, 18749, 19522, 21406
20377, 19634, 19115, 19523, 20377
20960, 19125, 18927, 19006, 20960
23148, 18788, 22994, 23148, 20852
20780, 18845, 19005, 19481, 20780
23263, 18604, 23007, 23263, 20525
23917, 18737, 23581, 23917, 20883
23090, 18841, 23090, 23014, 20951
21384, 19184, 18854, 19879, 21384
21692, 19596, 18829, 19264, 21692
23231, 18876, 22893, 23231, 20812
23624, 18834, 23215, 23624, 20860
23191, 18765, 23180, 23191, 20822
23544, 18937, 22654, 23544, 20848
21391, 19285, 18854, 18904, 21391
23197, 18896, 22743, 23197, 20953
23613, 18946, 23388, 23613, 21161
23219, 18744, 22741, 23219, 20994
23096, 18805, 23033, 23096, 20864
20070, 19254, 18874, 18895, 20070
22998, 19263, 22935, 22998, 19854
23048, 19508, 23026, 23048, 20124
23312, 19341, 22951, 23312, 20055
23355, 19494, 22958, 23355, 20078
23445, 19548, 22425, 23445, 19967
20847, 18867, 18894, 19026, 20847
22987, 18810, 22807, 22987, 20918
22568, 18815, 22340, 22568, 20936
41232, 18782, 22683, 41232, 20894
46815, 44695, 42818, 43736, 46815
20370, 20133, 18844, 18691, 20370
23277, 19711, 22959, 23277, 20088
23187, 19721, 22882, 23187, 20229
21273, 20566, 19962, 20716, 21273
22760, 20716, 18478, 18765, 22760
21578, 19228, 18840, 18993, 21578
22754, 18716, 22585, 22754, 20950
20550, 19444, 18789, 18885, 20550
23551, 18897, 23193, 23551, 19657
22870, 19408, 22457, 22870, 20268
23690, 19387, 23440, 23690, 19874
22691, 19077, 22430, 22691, 19620
23452, 19392, 23452, 23426, 20189
23203, 19265, 22849, 23203, 20258
23367, 19293, 22966, 23367, 20049
22889, 19136, 22789, 22889, 20176
22865, 19605, 22689, 22865, 20516
23617, 19368, 23220, 23617, 20354
22803, 19182, 22664, 22803, 19909
23386, 19628, 23116, 23386, 20413
23106, 19306, 22888, 23106, 19930
23172, 19128, 22949, 23172, 19922
22872, 19125, 22872, 22842, 19726
22786, 19227, 22786, 22671, 20049
23211, 19411, 23123, 23211, 20283
23016, 18838, 22821, 23016, 19401
23151, 19596, 22876, 23151, 20235
22682, 19022, 22642, 22682, 19856
22855, 18832, 22855, 22829, 19690
23198, 19119, 23180, 23198, 19727
22967, 19527, 22793, 22967, 20211
23290, 19163, 23290, 23263, 19754
23333, 18940, 23278, 23333, 19303
23692, 19457, 23323, 23692, 19916
22836, 19004, 22576, 22836, 19766
23046, 19273, 23046, 22872, 19939
23665, 19606, 23478, 23665, 20186
23195, 19140, 23128, 23195, 19782
23117, 19251, 22895, 23117, 20159
23070, 19051, 22777, 23070, 19563
22872, 19204, 22714, 22872, 19964
23617, 19309, 23086, 23617, 19846
23037, 18638, 23037, 22958, 19207
23165, 19243, 23165, 23043, 19961
23180, 19278, 22899, 23180, 19812
23142, 19306, 23142, 22929, 20064
23210, 19191, 23176, 23210, 19724
22894, 19091, 22894, 22865, 19826
22969, 19555, 22819, 22969, 20006
23281, 19406, 23004, 23281, 20044
23584, 19300, 23149, 23584, 20146
23429, 19138, 23127, 23429, 19968
23297, 18793, 22931, 23297, 19331
23475, 19093, 23274, 23475, 19810
23378, 19339, 23043, 23378, 20422
23151, 19372, 22974, 23151, 20196
22932, 19236, 22921, 22932, 19843
23406, 19325, 23182, 23406, 19909
23231, 19049, 22962, 23231, 19710
22700, 19046, 22694, 22700, 19999
23234, 19115, 23123, 23234, 19864
23074, 19494, 23074, 22982, 20370
23828, 19395, 23279, 23828, 20110
23077, 19191, 23004, 23077, 20103
22753, 19365, 22710, 22753, 20145
22726, 19305, 22674, 22726, 20162
22916, 19061, 22898, 22916, 19991
23372, 19396, 23152, 23372, 20387
22806, 19301, 22597, 22806, 19927
23183, 19325, 22865, 23183, 20110
23423, 19154, 23389, 23423, 19759
26949, 22536, 26864, 26949, 24626
23342, 18848, 23132, 23342, 20996
23256, 18737, 22985, 23256, 20823
22754, 18652, 22643, 22754, 20716
23033, 18881, 22946, 23033, 20894
23217, 18900, 22849, 23217, 20941
23676, 18595, 23676, 23664, 20637
22850, 18927, 22850, 22848, 20967
23109, 18947, 22918, 23109, 20989
22720, 18755, 22720, 22692, 20787
23982, 18898, 23151, 23982, 21065
24388, 18879, 24132, 24388, 21054
24516, 18732, 24123, 24516, 20693
24071, 18619, 23821, 24071, 20698
24027, 18848, 23685, 24027, 20852
24145, 18837, 23788, 24145, 21035
24289, 18858, 23904, 24289, 20924
24635, 18954, 23821, 24635, 21016
23870, 18716, 23352, 23870, 20582
24569, 19021, 24277, 24569, 21061
23953, 18923, 23742, 23953, 20980
24083, 18723, 23831, 24083, 20872
23722, 18786, 23487, 23722, 20904
24688, 18666, 24105, 24688, 20966
24422, 18803, 23887, 24422, 20913
24325, 18638, 24115, 24325, 20614
23874, 18732, 23664, 23874, 20743
24748, 18697, 24243, 24748, 20781
24285, 18669, 23935, 24285, 20849
24147, 18759, 23483, 24147, 20848
24750, 18728, 24068, 24750, 21080
23995, 18689, 23523, 23995, 20714
23754, 18847, 23557, 23754, 20888
24094, 18826, 24092, 24094, 20757
20945, 18776, 19494, 20011, 20945
24183, 18764, 24005, 24183, 20735
24810, 19082, 24146, 24810, 21096
23929, 18941, 23445, 23929, 20919
23799, 18872, 23536, 23799, 20855
24290, 19066, 23892, 24290, 21015
24381, 18846, 23928, 24381, 20828
24684, 19068, 24390, 24684, 21129
24574, 18737, 24090, 24574, 20994
24170, 18834, 23716, 24170, 20833
24010, 18675, 23759, 24010, 20776
24153, 18902, 23775, 24153, 20888
24675, 18906, 24381, 24675, 21026
24134, 18833, 23947, 24134, 20942
23704, 18663, 23353, 23704, 20742
24315, 18790, 23867, 24315, 20983
24063, 18713, 23647, 24063, 20958
24045, 18660, 23614, 24045, 20517
24206, 18739, 23834, 24206, 20807
23885, 18976, 23845, 23885, 21128
24302, 18554, 23960, 24302, 20633
24601, 18617, 24302, 24601, 20484
24170, 18853, 23741, 24170, 21006
24272, 18707, 23871, 24272, 20682
24480, 18941, 24059, 24480, 21191
24277, 18502, 23867, 24277, 20641
24678, 18780, 23938, 24678, 20939
24061, 18697, 23744, 24061, 20935
24138, 18724, 23719, 24138, 20803
23943, 18703, 23808, 23943, 20707
24513, 18634, 24058, 24513, 20818
24078, 18685, 23626, 24078, 20751
24173, 18637, 23708, 24173, 20709
23752, 18841, 23593, 23752, 20929
24162, 18792, 23896, 24162, 20894
24401, 18707, 24048, 24401, 20758
23838, 18921, 23837, 23838, 20960
24195, 18870, 23887, 24195, 20851
24772, 18700, 24245, 24772, 20849
24655, 18498, 24081, 24655, 20627
24605, 18712, 23986, 24605, 20859
23752, 18837, 23726, 23752, 20957
24270, 18645, 24071, 24270, 20814
24009, 18785, 23825, 24009, 20846
24032, 18878, 23982, 24032, 21056
23947, 18906, 23668, 23947, 21313
24199, 18772, 23798, 24199, 20754
23862, 18669, 23379, 23862, 20723
24660, 18938, 23991, 24660, 21068
24099, 18816, 23877, 24099, 21048
23803, 18917, 23454, 23803, 21001
24321, 18809, 24052, 24321, 20927
24398, 18973, 23805, 24398, 20979
23892, 18664, 23657, 23892, 20891
23599, 18640, 23412, 23599, 20730
23825, 18907, 23461, 23825, 21232
23557, 18783, 23531, 23557, 20871
24822, 18828, 24236, 24822, 20967
23972, 18843, 23584, 23972, 20807
24987, 18838, 24622, 24987, 20879
24114, 18907, 23728, 24114, 21103
24168, 18607, 23689, 24168, 20852
24552, 18993, 24302, 24552, 20838
23891, 18651, 23578, 23891, 20666
24758, 18838, 24244, 24758, 20799
23953, 18653, 23705, 23953, 20756
24129, 18761, 24034, 24129, 20759
24334, 18782, 23769, 24334, 20927
24480, 18857, 24019, 24480, 20725
23887, 18727, 23735, 23887, 20974
23975, 18792, 23652, 23975, 20782
23997, 18904, 23893, 23997, 20925
23957, 18630, 23756, 23957, 20711
23874, 18635, 23802, 23874, 20806
24387, 18898, 23389, 24387, 21076
47600, 45392, 42369, 24257, 47600
21157, 18971, 19456, 19892, 21157
24091, 18891, 24048, 24091, 21028
24177, 18806, 23474, 24177, 20875
24158, 18870, 23804, 24158, 20875
23738, 18489, 23378, 23738, 20451
24085, 18917, 23931, 24085, 21080
24190, 18897, 23826, 24190, 21013
24711, 18828, 24004, 24711, 20875
24247, 18830, 23863, 24247, 20845
24107, 18823, 23741, 24107, 21019
20865, 18909, 19454, 19672, 20865
24160, 18678, 23734, 24160, 20763
24348, 18725, 24202, 24348, 20698
23888, 18940, 23228, 23888, 21102
23907, 18883, 23577, 23907, 21112
24082, 18783, 23902, 24082, 20776
24346, 18541, 24042, 24346, 20598
23930, 18838, 23522, 23930, 20981
