# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
97940, 97940, 94564, 89978, 92685
29268, 28062, 27847, 29268, 29177
28117, 28110, 28049, 27955, 28117
31849, 25205, 26981, 31696, 31849
26467, 23123, 23056, 26467, 26434
26717, 26717, 26645, 26635, 26393
21849, 21849, 21799, 21678, 21562
22352, 22352, 21916, 21624, 21460
21670, 21670, 21530, 21181, 21010
26826, 26826, 26736, 26774, 26619
21725, 21651, 21725, 21595, 21485
21601, 21601, 21360, 21216, 21058
21626, 21626, 21338, 21241, 21121
21688, 21688, 21386, 21235, 21134
21653, 21653, 21523, 21317, 21191
37140, 33971, 37140, 36817, 33354
21857, 21857, 21661, 21468, 21150
21770, 21770, 21645, 21555, 21499
21867, 21867, 21633, 21577, 21466
21528, 21528, 21403, 21245, 21157
21955, 21955, 21739, 21472, 21430
21716, 21716, 21540, 21367, 21262
26905, 26905, 26651, 26478, 26387
25620, 21155, 21019, 25620, 25547
21722, 21722, 21547, 21324, 21216
21507, 21467, 21415, 21507, 21495
21901, 21901, 21824, 21527, 21472
21853, 21853, 21668, 21364, 21312
22024, 22024, 21907, 21643, 21563
25934, 21193, 21087, 25934, 25838
26518, 26518, 26338, 26328, 26244
26261, 26261, 26096, 26121, 26034
25487, 21548, 21437, 25442, 25487
21474, 21474, 21308, 20987, 20957
26374, 26374, 26201, 26178, 26073
21698, 21698, 21584, 21238, 21240
25549, 20999, 20975, 25549, 25440
21626, 21626, 21387, 21278, 21214
26549, 26549, 26416, 26367, 26301
21231, 21231, 21079, 20748, 20709
25484, 21515, 21399, 25432, 25484
21451, 21451, 21353, 21065, 20994
21236, 21236, 21116, 20931, 20878
21352, 21352, 21166, 20943, 20984
21291, 21291, 21230, 21116, 21030
21467, 21467, 21367, 21026, 21022
21348, 21348, 21226, 21203, 21105
21283, 21283, 21152, 21020, 20915
25648, 21161, 21044, 25648, 25499
21570, 21570, 21383, 21250, 21120
21484, 21484, 21314, 21042, 20969
21359, 21359, 21195, 21039, 20973
21447, 21447, 21323, 21231, 21074
21276, 21276, 21207, 21011, 20962
21792, 21792, 21738, 21228, 21182
25398, 21385, 21292, 25368, 25398
25468, 21231, 21122, 25425, 25468
21523, 21523, 21369, 21134, 21090
21392, 21392, 21296, 21247, 21149
21458, 21458, 21314, 21152, 21103
21520, 21520, 21385, 21104, 21006
25234, 21308, 21238, 25159, 25234
21582, 21582, 21479, 21172, 21116
21360, 21360, 21135, 20927, 20925
21307, 21307, 21142, 20931, 20925
21248, 21248, 21088, 20997, 20938
25473, 21659, 21558, 25396, 25473
25662, 21687, 21622, 25600, 25662
21521, 21521, 21365, 21331, 21232
21285, 21285, 21158, 21118, 21046
21427, 21427, 21288, 21036, 20997
21338, 21338, 21151, 20880, 20823
21345, 21345, 21164, 20904, 20860
21476, 21476, 21301, 21101, 21040
25478, 21667, 21528, 25478, 25464
21360, 21360, 21244, 20880, 20796
25223, 20884, 20847, 25223, 25103
25569, 21204, 21106, 25569, 25445
21563, 21563, 21396, 21137, 21067
25648, 20996, 20864, 25648, 25566
25461, 20991, 20947, 25461, 25372
21346, 21346, 21254, 21278, 21198
25321, 21524, 21433, 25283, 25321
21257, 21257, 21072, 20880, 20786
21405, 21405, 21264, 20903, 20815
21388, 21388, 21236, 20999, 20949
21385, 21385, 21189, 20998, 20905
21465, 21465, 21227, 20973, 20899
21473, 21473, 21323, 21188, 21067
21368, 21368, 21221, 21115, 20997
21491, 21491, 21357, 21058, 21008
21558, 21558, 21416, 21029, 20960
21365, 21365, 21208, 20982, 20969
21524, 21524, 21388, 20985, 20995
21282, 21282, 21222, 21131, 21108
25592, 25559, 25592, 20896, 20848
21196, 21196, 21074, 21026, 20929
35210, 31464, 31320, 35187, 35210
25684, 21127, 21028, 25684, 25578
25653, 21772, 21621, 25529, 25653
21312, 21312, 21096, 21008, 20916
25377, 21298, 21194, 25364, 25377
21680, 21680, 21528, 21134, 21050
25335, 21444, 21351, 25283, 25335
21659, 21659, 21525, 21410, 21280
21147, 21147, 21070, 20969, 20912
21451, 21451, 21239, 21062, 20945
21465, 21465, 21323, 21047, 20936
25257, 21515, 21416, 25214, 25257
21639, 21639, 21320, 21072, 21015
21698, 21698, 21581, 21305, 21261
21279, 21279, 21153, 20838, 20747
21497, 21497, 21361, 21043, 20951
21433, 21433, 21352, 21240, 21178
26225, 26225, 26125, 26198, 26051
21250, 21250, 21151, 21142, 21083
21337, 21337, 21246, 21213, 21104
21140, 21140, 21068, 20990, 21000
21437, 21437, 21366, 21039, 20969
21512, 21512, 21395, 21032, 20990
21163, 21163, 21002, 20771, 20706
21497, 21497, 21331, 21058, 20984
21175, 21175, 21072, 21006, 20902
21402, 21402, 21207, 20959, 20959
21555, 21555, 21403, 21245, 21196
46108, 45848, 45705, 46108, 46042
21549, 21549, 21269, 21090, 21094
21240, 21240, 21127, 21080, 21029
21358, 21358, 21250, 20793, 20749
21551, 21551, 21413, 21232, 21147
21527, 21527, 21390, 21011, 21002
21544, 21544, 21314, 21106, 21069
26673, 26673, 26498, 26401, 26252
21578, 21578, 21421, 21164, 21074
21177, 21177, 21070, 21102, 21002
21323, 21323, 20984, 20790, 20737
21501, 21501, 21364, 21107, 21021
21518, 21518, 21409, 21102, 21056
21399, 21399, 21258, 21024, 20966
21373, 21373, 21185, 20935, 20842
21203, 21203, 21074, 21040, 20944
21258, 21258, 21170, 21122, 21091
25470, 21273, 21252, 25438, 25470
21404, 21404, 21290, 21062, 20861
26201, 26014, 25887, 26201, 26086
21606, 21606, 21382, 21114, 21039
21547, 21547, 21305, 21115, 21038
25436, 21481, 21393, 25358, 25436
25126, 21475, 21346, 25099, 25126
21316, 21316, 21203, 20829, 20753
21210, 21210, 21114, 20828, 20818
26579, 26579, 26378, 26303, 26210
21530, 21530, 21400, 21284, 21264
26511, 26511, 26383, 25540, 25591
21411, 21411, 21259, 21138, 21076
21340, 21340, 21242, 21281, 21227
26519, 26519, 26355, 26274, 26127
25358, 20787, 20703, 25358, 25260
21557, 21557, 21480, 21200, 21171
21418, 21418, 21301, 20895, 20903
21347, 21347, 21219, 21137, 21139
25420, 21663, 21593, 25368, 25420
21305, 21305, 21228, 21104, 21077
21424, 21424, 21252, 21085, 21095
26312, 26312, 26035, 26021, 25923
21501, 21501, 21410, 20920, 20872
21405, 21405, 21288, 21359, 21267
26154, 26154, 25978, 26031, 25940
21323, 21323, 21184, 20935, 20934
21454, 21454, 21347, 21016, 20916
21245, 21245, 21085, 20863, 20808
21394, 21394, 21283, 21247, 21129
21473, 21473, 21306, 20992, 20909
21183, 21183, 21011, 20766, 20685
21552, 21552, 21369, 21158, 21087
21265, 21265, 21151, 21171, 21072
21217, 21217, 21063, 20832, 20721
21440, 21440, 21262, 21026, 20947
25337, 21179, 21094, 25287, 25337
21590, 21590, 21475, 21117, 21054
21565, 21565, 21318, 21058, 21019
25576, 20754, 20665, 25576, 25429
21476, 21476, 21288, 21204, 21107
25546, 20903, 20809, 25546, 25385
20911, 20911, 20829, 20749, 20700
21402, 21394, 21402, 21288, 21234
21437, 21437, 21305, 20939, 20860
25310, 20763, 20606, 25310, 25182
21329, 21329, 21231, 20948, 20969
21212, 21212, 21043, 20903, 20794
21395, 21395, 21264, 20992, 20894
21593, 21593, 21415, 21175, 21076
21287, 21287, 21077, 20875, 20921
21306, 21306, 21089, 20832, 20812
21471, 21471, 21306, 21053, 21061
21143, 21143, 21113, 20875, 20828
21582, 21582, 21411, 21184, 21090
26164, 26164, 26062, 26153, 26014
25446, 20946, 20819, 25446, 25352
21490, 21490, 21256, 21095, 21145
21516, 21516, 21415, 21053, 20950
21106, 21106, 20901, 20698, 20646
25274, 21936, 21784, 25228, 25274
21343, 21343, 21064, 20839, 20748
25497, 20808, 20786, 25497, 25355
25712, 21272, 21257, 25712, 25639
21619, 21619, 21550, 21173, 21094
21488, 21488, 21341, 20986, 20939
25596, 21099, 20964, 25596, 25436
21364, 21364, 21295, 21181, 21076
21453, 21453, 21364, 21298, 21219
21616, 21616, 21437, 21287, 21162
21084, 21084, 21015, 21051, 20956
21488, 21488, 21376, 21313, 21247
21411, 21411, 21256, 21028, 20913
21232, 21232, 21094, 20880, 20785
25599, 21595, 21489, 25551, 25599
21583, 21583, 21394, 21112, 21048
21300, 21300, 21171, 21119, 20968
21432, 21432, 21291, 20997, 20929
21430, 21430, 21265, 20972, 20955
21498, 21498, 21427, 21010, 20998
25571, 21003, 20957, 25571, 25477
26060, 26060, 25906, 26030, 25990
21629, 21629, 21496, 21151, 21115
25566, 21950, 21806, 25530, 25566
21453, 21453, 21394, 21393, 21333
25678, 21636, 21552, 25678, 25673
21355, 21355, 21133, 21001, 20882
21432, 21432, 21277, 21053, 20939
21588, 21588, 21390, 21212, 21110
21285, 21285, 21104, 20902, 20903
21119, 21119, 21041, 21054, 20976
21418, 21418, 21247, 21006, 20950
21356, 21356, 21245, 20990, 20924
21227, 21227, 21076, 21026, 20945
21394, 21394, 21250, 20932, 20858
21390, 21390, 21268, 20964, 20881
26492, 26492, 26334, 26291, 26233
21234, 21234, 21094, 20839, 20800
21510, 21510, 21346, 21092, 20987
21440, 21440, 21385, 21062, 21023
39355, 38836, 38735, 39321, 39355
25553, 21362, 21178, 25384, 25553
26517, 26486, 26344, 26517, 26398
21038, 21038, 21031, 20870, 20804
21325, 21325, 21148, 20901, 20847
21564, 21564, 21387, 21311, 21189
21183, 21183, 21026, 20954, 20883
21531, 21531, 21374, 21179, 21152
21346, 21346, 21206, 21078, 21028
21418, 21418, 21344, 21076, 20994
21465, 21465, 21303, 21044, 21074
21262, 21262, 21194, 21194, 21108
21514, 21514, 21326, 21196, 21107
25490, 21110, 21031, 25490, 25431
21697, 21697, 21384, 21094, 21043
21570, 21570, 21400, 21395, 21247
25360, 20753, 20626, 25360, 25223
21328, 21328, 21198, 20891, 20832
21521, 21521, 21483, 20972, 20922
21652, 21652, 21513, 21253, 21160
21227, 21227, 21067, 21038, 20931
21354, 21354, 21216, 20992, 20919
25556, 21724, 21585, 25477, 25556
21114, 21114, 20992, 20829, 20748
21389, 21389, 21308, 21222, 21133
21586, 21586, 21443, 21217, 21122
25543, 21765, 21626, 25469, 25543
21733, 21733, 21631, 21265, 21193
26228, 26182, 26108, 26228, 26026
21326, 21326, 21227, 21203, 21130
21669, 21669, 21460, 21225, 21127
52799, 52627, 52479, 52799, 52660
25772, 21138, 21028, 25772, 25691
25553, 20928, 20853, 25553, 25424
21512, 21512, 21345, 21122, 21146
