# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
17871, 17859, 17709, 17832, 17871
17555, 17508, 17337, 17454, 17555
17765, 17632, 17470, 17707, 17765
17760, 17760, 17584, 17528, 17618
18008, 18008, 17816, 17834, 17941
17746, 17660, 17488, 17651, 17746
17806, 17698, 17493, 17703, 17806
17918, 17918, 17768, 17439, 17571
17833, 17833, 17660, 17699, 17772
17981, 17930, 17764, 17936, 17981
18349, 18349, 18114, 18192, 18238
18113, 18047, 17976, 18052, 18113
18709, 18709, 18545, 18098, 18138
18291, 18291, 18060, 18028, 18088
18573, 18573, 18327, 18327, 18413
18066, 18065, 17897, 18022, 18066
18122, 18084, 17876, 18015, 18122
18157, 18157, 17973, 17875, 17984
18292, 18292, 18105, 18113, 18195
17969, 17846, 17684, 17901, 17969
17876, 17876, 17740, 17747, 17840
17752, 17752, 17620, 16137, 16101
17726, 17610, 17421, 17712, 17726
17732, 17665, 17512, 17637, 17732
17685, 17623, 17457, 17590, 17685
18012, 18012, 17819, 17506, 17553
17811, 17811, 17702, 17637, 17711
17888, 17888, 17760, 16111, 16031
17950, 17897, 17750, 17880, 17950
18021, 18021, 17804, 17543, 17642
17755, 17755, 17577, 17556, 17614
17548, 17377, 17254, 17483, 17548
17821, 17821, 17679, 17584, 17663
17627, 17627, 17516, 17513, 17575
17639, 17639, 17427, 17554, 17629
17618, 17525, 17382, 17583, 17618
17587, 17566, 17422, 17511, 17587
17671, 17612, 17431, 17561, 17671
18021, 18021, 17864, 17510, 17588
17801, 17773, 17630, 17752, 17801
17616, 17616, 17465, 17480, 17584
17783, 17643, 17454, 17707, 17783
17798, 17645, 17523, 17690, 17798
17706, 17706, 17574, 17605, 17683
18149, 18149, 18010, 17960, 18011
17716, 17716, 17548, 17614, 17671
17673, 17673, 17484, 17505, 17613
18393, 18393, 18220, 17816, 17904
18001, 17869, 17658, 17917, 18001
17787, 17658, 17462, 17763, 17787
17892, 17828, 17658, 17818, 17892
17671, 17633, 17451, 17603, 17671
17634, 17543, 17398, 17566, 17634
17620, 17620, 17470, 17525, 17553
17572, 17572, 17417, 17429, 17502
17613, 17613, 17482, 17518, 17579
17737, 17716, 17602, 17639, 17737
17716, 17716, 17551, 16185, 16134
18070, 18070, 17922, 17803, 17861
17673, 17673, 17546, 17450, 17531
17931, 17931, 17755, 17699, 17747
18050, 18050, 17905, 16203, 16158
17726, 17595, 17389, 17655, 17726
17706, 17506, 17340, 17660, 17706
17671, 17671, 17479, 17440, 17501
17833, 17833, 17739, 17635, 17681
17770, 17770, 17599, 17375, 17470
18034, 18034, 17901, 16340, 16289
17832, 17832, 17648, 17564, 17636
17633, 17607, 17440, 17578, 17633
17396, 17393, 17236, 17371, 17396
18062, 18062, 17877, 17566, 17679
18021, 18021, 17874, 17452, 17449
17804, 17804, 17642, 17535, 17598
17738, 17616, 17478, 17673, 17738
17846, 17846, 17691, 17756, 17816
17728, 17674, 17534, 17691, 17728
17828, 17828, 17651, 17715, 17752
17768, 17768, 17597, 17627, 17701
17424, 17416, 17238, 17371, 17424
17821, 17764, 17579, 17767, 17821
17810, 17810, 17646, 16236, 16228
17994, 17994, 17866, 17726, 17813
17740, 17740, 17546, 17607, 17659
17686, 17686, 17521, 17500, 17593
17787, 17787, 17603, 17569, 17644
17798, 17798, 17679, 17708, 17780
17691, 17659, 17516, 17605, 17691
17640, 17597, 17412, 17575, 17640
18019, 18019, 17872, 16339, 16384
17871, 17819, 17663, 17790, 17871
18294, 18294, 18131, 17704, 17794
17440, 17389, 17206, 17370, 17440
17729, 17729, 17557, 17551, 17637
17768, 17688, 17503, 17687, 17768
17363, 17359, 17205, 17323, 17363
17843, 17843, 17694, 17686, 17754
18040, 17783, 17646, 17929, 18040
17777, 17777, 17653, 17649, 17763
17974, 17974, 17798, 17771, 17842
17717, 17717, 17542, 17533, 17607
18029, 18029, 17887, 17593, 17660
17768, 17768, 17579, 17610, 17682
17888, 17888, 17750, 16188, 16166
17984, 17984, 17818, 17848, 17907
17828, 17645, 17478, 17711, 17828
17994, 17994, 17905, 17473, 17530
17922, 17922, 17749, 17593, 17698
17841, 17841, 17688, 17734, 17790
17740, 17740, 17609, 17551, 17602
17702, 17702, 17559, 16118, 16077
18086, 18086, 17900, 17867, 17938
17920, 17920, 17732, 16178, 16163
17789, 17632, 17492, 17703, 17789
17732, 17732, 17528, 17596, 17640
17763, 17763, 17597, 17408, 17445
18030, 18030, 17846, 17679, 17735
17549, 17539, 17350, 17479, 17549
17916, 17916, 17745, 17418, 17531
17576, 17576, 17394, 17363, 17437
17696, 17627, 17454, 17598, 17696
17778, 17778, 17623, 17644, 17716
17694, 17575, 17414, 17589, 17694
18044, 18044, 17946, 17809, 17892
18212, 18212, 18027, 17707, 17789
18141, 18141, 17938, 17513, 17554
17748, 17612, 17467, 17686, 17748
17760, 17681, 17502, 17698, 17760
17775, 17775, 17585, 17569, 17639
17651, 17651, 17480, 17470, 17589
17595, 17568, 17412, 17510, 17595
18193, 18193, 18040, 17951, 18050
17811, 17648, 17434, 17712, 17811
17589, 17434, 17268, 17504, 17589
17946, 17946, 17793, 17806, 17894
17569, 17434, 17286, 17505, 17569
17958, 17958, 17804, 17833, 17908
17432, 17427, 17280, 17432, 17423
17810, 17698, 17566, 17747, 17810
17770, 17770, 17586, 17617, 17707
17506, 17506, 17286, 17353, 17438
17541, 17490, 17301, 17472, 17541
17714, 17568, 17396, 17678, 17714
17533, 17292, 17133, 17427, 17533
18103, 17997, 17815, 18006, 18103
18144, 18144, 17974, 17604, 17669
17739, 17739, 17599, 17522, 17535
17651, 17592, 17440, 17559, 17651
17643, 17643, 17489, 17623, 17589
17642, 17532, 17398, 17591, 17642
17859, 17771, 17596, 17755, 17859
17460, 17413, 17235, 17398, 17460
17542, 17537, 17388, 17469, 17542
17685, 17565, 17418, 17605, 17685
17553, 17553, 17396, 17457, 17493
17722, 17722, 17546, 17642, 17701
17828, 17828, 17593, 17539, 17576
17929, 17929, 17754, 16112, 16135
17895, 17738, 17592, 17856, 17895
17674, 17579, 17424, 17583, 17674
17657, 17648, 17495, 17571, 17657
17605, 17499, 17371, 17533, 17605
17615, 17588, 17454, 17503, 17615
17981, 17981, 17872, 17651, 17729
17765, 17765, 17615, 17672, 17752
17732, 17732, 17555, 17642, 17705
17746, 17746, 17616, 17476, 17595
17619, 17533, 17364, 17525, 17619
18058, 18058, 17905, 17503, 17601
17582, 17487, 17310, 17511, 17582
18073, 18073, 17957, 17730, 17844
17810, 17777, 17565, 17754, 17810
17652, 17652, 17497, 17473, 17536
17650, 17556, 17375, 17586, 17650
20402, 20400, 20402, 20043, 19968
21567, 19807, 19729, 21476, 21567
17971, 17971, 17787, 17632, 17721
17838, 17838, 17681, 17698, 17732
18029, 18029, 17889, 17852, 17988
17821, 17821, 17664, 17688, 17755
18037, 18037, 17854, 17540, 17589
17694, 17694, 17536, 17494, 17592
17838, 17838, 17700, 17614, 17700
18285, 18285, 18152, 17765, 17834
17918, 17918, 17744, 17717, 17874
17765, 17754, 17609, 17720, 17765
17828, 17806, 17648, 17730, 17828
17907, 17907, 17727, 17698, 17757
18031, 18031, 17862, 17599, 17665
17694, 17694, 17513, 17576, 17684
17798, 17793, 17660, 17707, 17798
17885, 17885, 17754, 17652, 17763
17903, 17903, 17737, 17630, 17722
18164, 18164, 17984, 17538, 17645
18095, 18095, 17974, 18001, 18089
17699, 17671, 17526, 17643, 17699
17493, 17361, 17201, 17460, 17493
17790, 17767, 17598, 17688, 17790
17916, 17916, 17740, 17662, 17744
17641, 17599, 17425, 17560, 17641
17827, 17827, 17662, 17636, 17726
17705, 17705, 17541, 17562, 17649
18279, 18279, 18136, 17635, 17727
17661, 17635, 17460, 17554, 17661
17806, 17806, 17645, 17700, 17767
17694, 17582, 17477, 17592, 17694
17757, 17681, 17523, 17707, 17757
17902, 17900, 17718, 17820, 17902
17851, 17851, 17658, 17793, 17833
17748, 17748, 17595, 17547, 17677
17903, 17723, 17562, 17773, 17903
18030, 18030, 17931, 17882, 18012
17892, 17747, 17578, 17743, 17892
17702, 17614, 17453, 17606, 17702
17767, 17749, 17609, 17642, 17767
17823, 17693, 17540, 17698, 17823
17592, 17536, 17398, 17444, 17592
17831, 17711, 17553, 17734, 17831
17636, 17636, 17375, 17528, 17553
17882, 17882, 17758, 17638, 17759
17806, 17806, 17638, 17554, 17626
17440, 17361, 17140, 17358, 17440
17951, 17951, 17740, 17719, 17801
18304, 18304, 18140, 16465, 16452
17942, 17942, 17743, 17669, 17704
17667, 17421, 17289, 17580, 17667
17665, 17665, 17493, 17417, 17522
17890, 17801, 17637, 17777, 17890
17747, 17747, 17576, 17535, 17638
17724, 17629, 17449, 17611, 17724
17693, 17561, 17435, 17599, 17693
18027, 18027, 17858, 17859, 17958
19029, 19029, 18871, 17556, 17642
17645, 17645, 17634, 17566, 17599
17761, 17761, 17602, 17589, 17651
17648, 17637, 17468, 17594, 17648
17894, 17834, 17691, 17876, 17894
17885, 17885, 17645, 17660, 17741
17743, 17553, 17371, 17698, 17743
17803, 17803, 17658, 17671, 17740
17784, 17775, 17608, 17719, 17784
17751, 17721, 17514, 17681, 17751
17928, 17928, 17756, 17704, 17762
17904, 17803, 17702, 17854, 17904
18084, 18084, 17974, 17467, 17549
18004, 17934, 17819, 17916, 18004
17866, 17465, 17345, 17770, 17866
18162, 18162, 17955, 17733, 17810
17767, 17602, 17436, 17701, 17767
17908, 17855, 17708, 17812, 17908
17734, 17617, 17444, 17668, 17734
17810, 17810, 17639, 17576, 17679
17887, 17887, 17658, 17834, 17847
18106, 18106, 17945, 17501, 17609
17970, 17970, 17770, 17688, 17746
17905, 17892, 17763, 17856, 17905
17760, 17760, 17620, 17628, 17744
17790, 17665, 17471, 17737, 17790
17923, 17923, 17753, 17607, 17690
18422, 18422, 18268, 16613, 16584
18106, 18106, 17928, 16102, 16064
18027, 18027, 17848, 17859, 17956
17723, 17681, 17529, 17687, 17723
17727, 17727, 17545, 17604, 17643
17711, 17711, 17547, 17670, 17691
18203, 18203, 17994, 17717, 17806
17702, 17585, 17414, 17664, 17702
18014, 18014, 17826, 17503, 17618
17605, 17605, 17457, 17516, 17558
17719, 17719, 17579, 17543, 17581
17721, 17721, 17549, 17520, 17578
17935, 17935, 17770, 17716, 17787
17755, 17755, 17562, 17503, 17540
17989, 17837, 17716, 17905, 17989
17747, 17747, 17566, 17570, 17640
17847, 17847, 17671, 16116, 16046
17842, 17842, 17664, 15899, 15878
18111, 18111, 17959, 17814, 17859
17808, 17808, 17645, 17483, 17522
17712, 17665, 17498, 17635, 17712
17742, 17481, 17320, 17667, 17742
17869, 17869, 17709, 17694, 17762
17807, 17796, 17618, 17754, 17807
17958, 17958, 17774, 17362, 17440
18029, 18029, 17862, 16300, 16277
17679, 17679, 17480, 17524, 17572
17876, 17876, 17716, 17720, 17795
17818, 17818, 17667, 17556, 17634
17737, 17724, 17564, 17658, 17737
17941, 17871, 17707, 17896, 17941
18008, 18008, 17856, 17727, 17823
17756, 17756, 17556, 17551, 17653
17961, 17722, 17584, 17882, 17961
17684, 17684, 17529, 17582, 17668
17897, 17838, 17653, 17811, 17897
17737, 17737, 17629, 17622, 17642
18217, 18217, 18039, 17982, 18081
17761, 17635, 17470, 17681, 17761
18040, 18040, 17845, 17773, 17757
17585, 17585, 17411, 17490, 17520
17985, 17985, 17859, 17748, 17799
18176, 18176, 17935, 17793, 17682
25232, 25232, 25050, 23393, 23394
17846, 17846, 17648, 17809, 17803
18149, 17945, 17778, 18110, 18149
18165, 18165, 17958, 17901, 18030
18058, 17991, 17811, 18009, 18058
17993, 17993, 17846, 17822, 17837
17930, 17930, 17808, 17737, 17793
17740, 17740, 17541, 17587, 17691
18251, 18251, 18087, 17764, 17855
18196, 18196, 17996, 17629, 17645
17936, 17936, 17808, 17724, 17809
17678, 17671, 17516, 17598, 17678
17621, 17621, 17496, 17572, 17575
18140, 18140, 17956, 17970, 18037
17915, 17915, 17777, 17802, 17876
17981, 17981, 17799, 17607, 17675
17840, 17825, 17636, 17754, 17840
18157, 18157, 17964, 17652, 17721
18008, 18008, 17830, 17864, 17930
18013, 17879, 17710, 17889, 18013
17866, 17775, 17612, 17837, 17866
17950, 17950, 17829, 17668, 17687
18035, 18035, 17879, 17705, 17765
18106, 18106, 17899, 17806, 17956
17917, 17866, 17693, 17795, 17917
18180, 18180, 18080, 17792, 17829
18057, 18057, 17932, 16282, 16268
18073, 17962, 17851, 17959, 18073
18005, 18005, 17854, 17709, 17791
18145, 18145, 17958, 17415, 17445
17819, 17790, 17602, 17694, 17819
17972, 17972, 17805, 17730, 17813
17870, 17870, 17665, 17621, 17750
17849, 17724, 17561, 17803, 17849
17824, 17687, 17529, 17772, 17824
17935, 17934, 17778, 17876, 17935
18018, 18018, 17803, 17861, 17889
17727, 17727, 17584, 16234, 16141
18081, 18081, 17967, 16036, 16020
17816, 17816, 17648, 17599, 17693
17904, 17763, 17608, 17810, 17904
17838, 17838, 17708, 17717, 17815
17735, 17735, 17539, 17595, 17686
17900, 17900, 17649, 17687, 17744
17938, 17938, 17763, 17806, 17906
17693, 17693, 17583, 17608, 17628
17806, 17549, 17394, 17747, 17806
17750, 17664, 17487, 17657, 17750
17622, 17616, 17457, 17564, 17622
17761, 17748, 17579, 17684, 17761
17978, 17783, 17656, 17889, 17978
17839, 17839, 17658, 17680, 17752
17922, 17595, 17383, 17861, 17922
17897, 17831, 17622, 17862, 17897
17948, 17820, 17651, 17876, 17948
133758, 133758, 133599, 133590, 133650
18360, 18360, 18150, 17833, 17927
17900, 17900, 17715, 17670, 17680
17955, 17955, 17932, 17771, 17816
18062, 18062, 17905, 17469, 17553
18489, 18489, 18323, 17875, 17953
18029, 18029, 17884, 17525, 17600
17730, 17709, 17539, 17623, 17730
18084, 18084, 17902, 17839, 17932
18029, 18029, 17866, 17769, 17882
17846, 17846, 17656, 17725, 17773
18146, 18146, 18018, 17941, 18050
18020, 18020, 17923, 17905, 17994
18447, 18447, 18320, 17992, 18040
18040, 18040, 17945, 17908, 17946
17974, 17974, 17839, 17678, 17809
17713, 17701, 17567, 17625, 17713
17756, 17756, 17612, 17618, 17706
18047, 18007, 17822, 17945, 18047
18218, 18218, 18038, 17746, 17822
18057, 18057, 17921, 17932, 17991
18141, 18141, 17932, 17931, 18022
18215, 18215, 18040, 17917, 17991
18097, 18097, 17912, 17873, 17973
18082, 18082, 17903, 17753, 17829
17869, 17869, 17717, 17721, 17823
18124, 18124, 17977, 17633, 17684
18148, 18148, 17944, 17869, 17922
18060, 18060, 17947, 17856, 17932
17870, 16364, 16274, 17767, 17870
17754, 17626, 17463, 17689, 17754
18135, 18118, 17994, 18028, 18135
18297, 18297, 18177, 17482, 17566
17744, 17744, 17628, 17635, 17699
18034, 18034, 17892, 17948, 17992
18126, 18126, 17927, 17885, 17961
18157, 18157, 17975, 17988, 18053
18001, 18001, 17838, 17700, 17763
17852, 17754, 17568, 17829, 17852
17981, 17981, 17833, 17792, 17839
17788, 17788, 17671, 17585, 17668
17993, 17993, 17866, 17902, 17962
17925, 17857, 17670, 17883, 17925
17882, 17882, 17729, 17691, 17773
18017, 18017, 17866, 17717, 17803
17832, 17832, 17688, 17632, 17730
18117, 18117, 17962, 17915, 18014
18027, 18000, 17839, 17957, 18027
17895, 17895, 17709, 17622, 17682
17898, 17734, 17607, 17840, 17898
18061, 17991, 17895, 17968, 18061
18248, 18248, 18095, 17673, 17770
18198, 18198, 18069, 18028, 18129
18313, 18313, 18156, 17751, 17819
18128, 18128, 17961, 17944, 18011
18080, 18080, 17931, 17873, 17964
17691, 17658, 17559, 17525, 17691
18271, 18073, 17929, 18179, 18271
18896, 18896, 18726, 18530, 18628
21020, 19300, 19149, 20863, 21020
26028, 24132, 24008, 25897, 26028
21874, 21874, 21733, 21433, 21557
21415, 21415, 21260, 21094, 21244
18988, 18988, 18798, 18906, 18968
18594, 18193, 18035, 18466, 18594
22190, 21995, 21824, 22036, 22190
22651, 22100, 21912, 22538, 22651
18855, 18591, 18478, 18730, 18855
21567, 21567, 21418, 21280, 21204
22279, 20932, 20761, 22279, 22248
18862, 18295, 18129, 18746, 18862
21606, 19981, 19824, 21560, 21606
22806, 21954, 21827, 22696, 22806
22153, 22055, 21893, 22043, 22153
22809, 22061, 21863, 22654, 22809
22341, 22341, 22137, 21872, 21957
18172, 18172, 17978, 17985, 18068
17846, 17814, 17668, 17794, 17846
17942, 17942, 17762, 17812, 17879
17893, 17893, 17744, 17734, 17816
18159, 17949, 17777, 18048, 18159
18080, 18027, 17895, 18006, 18080
18182, 18182, 18015, 17973, 18050
18037, 18037, 17867, 17722, 17794
