# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
20286, 20286, 20146, 18606, 18604
19914, 19914, 19833, 18099, 18076
19993, 19993, 19855, 18196, 18167
20041, 20041, 19897, 18314, 18222
20646, 20646, 20476, 20286, 20331
19719, 19708, 19606, 19653, 19719
19977, 19977, 19891, 18571, 18508
19957, 19957, 19802, 18137, 18105
20084, 20084, 19932, 18238, 18152
20016, 19911, 19812, 19935, 20016
19593, 19502, 19405, 19518, 19593
20290, 20290, 20150, 18852, 18767
20008, 20008, 19845, 18160, 18053
20473, 20473, 20307, 19736, 19779
20138, 20138, 20011, 18460, 18513
19886, 19886, 19823, 18215, 18100
19841, 19841, 19752, 18052, 17997
20143, 20143, 19945, 18169, 18129
20001, 20001, 19881, 18169, 18174
19787, 19787, 19622, 18057, 18060
19944, 19944, 19878, 18100, 18056
20002, 20002, 19846, 19739, 19808
20113, 20113, 19973, 18454, 18414
19953, 19953, 19846, 18315, 18248
20015, 20015, 19841, 18213, 18161
20224, 20224, 20102, 18513, 18357
19822, 19822, 19687, 19774, 19815
19858, 19858, 19691, 18256, 18249
19968, 19968, 19797, 18166, 18056
20113, 19953, 19859, 20021, 20113
20319, 20319, 20199, 18577, 18493
19921, 19921, 19761, 18081, 18010
19947, 19947, 19821, 18142, 18086
19701, 19701, 19538, 19645, 19679
20245, 20245, 20085, 18666, 18640
19876, 19818, 19712, 19804, 19876
19774, 19774, 19668, 19682, 19726
19677, 19673, 19502, 19627, 19677
20061, 20061, 19927, 18643, 18577
20076, 20076, 19957, 18424, 18406
19916, 19728, 19630, 19863, 19916
20097, 20097, 19960, 18472, 18436
19937, 19937, 19789, 18393, 18358
20028, 19889, 19804, 19964, 20028
20100, 20100, 19978, 19504, 19538
19874, 19874, 19765, 18456, 18416
19546, 19515, 19350, 19509, 19546
20200, 20200, 20133, 18518, 18469
19667, 19661, 19553, 19598, 19667
19782, 19738, 19604, 19685, 19782
19970, 19970, 19801, 18522, 18525
20163, 20163, 20034, 18128, 18075
19840, 19840, 19708, 17970, 17895
19956, 19956, 19782, 18108, 18034
19850, 19850, 19670, 18233, 18124
19708, 19677, 19538, 19656, 19708
20248, 20248, 20166, 18699, 18575
19884, 19884, 19680, 19838, 19858
19787, 19787, 19635, 19551, 19602
19582, 19538, 19385, 19536, 19582
20067, 20067, 19964, 18467, 18461
19845, 19845, 19713, 18042, 17993
20052, 20052, 19981, 19900, 19937
20038, 20038, 19888, 18442, 18408
20005, 20005, 19901, 18101, 18068
19785, 19724, 19617, 19775, 19785
19991, 19991, 19873, 19975, 19973
20039, 20039, 19835, 18344, 18294
20026, 20026, 19873, 18164, 18070
20019, 20019, 19898, 18195, 18062
19949, 19949, 19808, 18105, 18016
19924, 19924, 19761, 18147, 18085
19644, 19644, 19535, 19601, 19638
20199, 20199, 20044, 18492, 18445
19916, 19916, 19799, 18154, 18129
19916, 19916, 19759, 19747, 19819
19668, 19668, 19539, 19453, 19538
19900, 19855, 19687, 19855, 19900
20184, 20184, 20018, 18429, 18388
19810, 19810, 19754, 18086, 17996
20008, 20008, 19860, 18287, 18166
20034, 20034, 19886, 18261, 18084
19723, 19723, 19621, 19650, 19688
20311, 20311, 20098, 19706, 19752
20126, 20126, 19991, 18545, 18463
19935, 19841, 19699, 19872, 19935
20044, 20044, 19952, 18271, 18219
19877, 19877, 19695, 18027, 18004
19962, 19962, 19828, 18129, 18020
19561, 19444, 19323, 19485, 19561
19891, 19891, 19721, 19784, 19845
20131, 20131, 20006, 18465, 18363
19932, 19932, 19782, 18062, 18001
19667, 19579, 19418, 19607, 19667
20352, 20352, 20235, 18653, 18623
19937, 19937, 19848, 19769, 19829
19614, 19578, 19426, 19573, 19614
19886, 19886, 19775, 18551, 18483
20286, 20286, 20175, 18450, 18414
19870, 19743, 19613, 19807, 19870
20214, 20214, 20041, 18540, 18484
19906, 19906, 19799, 18210, 18202
19652, 19652, 19532, 18044, 17985
20013, 20013, 19889, 19808, 19815
19869, 19726, 19599, 19785, 19869
19940, 19940, 19787, 18404, 18329
19758, 19758, 19614, 17978, 17923
20085, 20085, 19922, 19823, 19952
19872, 19872, 19731, 19779, 19868
19679, 19679, 19573, 19589, 19639
20041, 20041, 19949, 18338, 18198
20080, 20080, 19949, 18100, 18009
19726, 19726, 19555, 17819, 17724
20035, 20035, 19911, 18219, 18145
19980, 19980, 19896, 18151, 18099
20056, 20056, 20036, 18206, 18132
20097, 20097, 19892, 18343, 18263
20005, 20005, 19888, 18129, 18056
19844, 19844, 19744, 19662, 19681
20179, 20179, 20117, 18627, 18575
19902, 19902, 19769, 18123, 18081
20107, 20107, 19898, 18244, 18156
19782, 19782, 19685, 18102, 18067
19845, 19845, 19700, 19725, 19749
20039, 20039, 19934, 18445, 18461
20014, 19885, 19731, 19958, 20014
19955, 19955, 19766, 18342, 18276
19822, 19813, 19687, 19786, 19822
19935, 19935, 19815, 19820, 19881
19721, 19689, 19542, 19672, 19721
20091, 20091, 19953, 18454, 18430
19908, 19908, 19763, 18108, 17955
20100, 20100, 19990, 18185, 18058
19830, 19830, 19711, 19698, 19769
20131, 20131, 19982, 18496, 18434
19900, 19900, 19749, 19698, 19727
19845, 19845, 19752, 19799, 19822
20260, 20260, 20117, 18637, 18522
20176, 20176, 20038, 18275, 18237
20085, 20085, 19940, 18236, 18248
20015, 20015, 19876, 18202, 18185
34811, 34811, 34710, 34717, 34700
19730, 19677, 19486, 19660, 19730
19879, 19879, 19749, 19774, 19766
19772, 19725, 19629, 19705, 19772
19818, 19713, 19525, 19730, 19818
19861, 19861, 19680, 19769, 19808
19502, 19502, 19352, 19426, 19490
19706, 18366, 18281, 19643, 19706
19789, 19789, 19637, 19721, 19766
20011, 20011, 19813, 19743, 19818
20053, 20053, 19979, 19485, 19616
19822, 19697, 19568, 19761, 19822
19680, 19680, 19521, 19524, 19589
19793, 19793, 19609, 19687, 19738
19966, 18263, 18306, 19878, 19966
19940, 19940, 19772, 19709, 19786
20400, 20400, 20344, 20168, 20198
20062, 19899, 19724, 20029, 20062
19965, 19734, 19602, 19897, 19965
20100, 19988, 19808, 20057, 20100
20677, 20677, 20532, 20071, 20176
20461, 20315, 20091, 20354, 20461
20357, 20357, 20192, 19749, 19861
20062, 19993, 19810, 19968, 20062
20183, 20106, 19949, 20094, 20183
20492, 20492, 20323, 20229, 20286
20056, 19888, 19754, 20000, 20056
20016, 20016, 19832, 20012, 20007
20037, 18393, 18352, 19960, 20037
20169, 20169, 20082, 19982, 20092
20239, 20122, 19972, 20165, 20239
20008, 20006, 19858, 19930, 20008
20211, 20211, 20082, 20022, 20068
20122, 18521, 18477, 19998, 20122
20655, 20655, 20496, 20074, 20196
20364, 20364, 20186, 20189, 20209
20065, 20036, 19864, 19960, 20065
20046, 19952, 19828, 19978, 20046
20283, 18772, 18675, 20224, 20283
20797, 20797, 20652, 20141, 20212
19691, 19691, 19563, 19550, 19654
19729, 19682, 19525, 19680, 19729
19741, 19741, 19596, 19655, 19694
19983, 19983, 19812, 19580, 19644
19836, 19836, 19701, 19664, 19715
19824, 19824, 19667, 19590, 19658
19769, 19769, 19629, 19501, 19587
20057, 20057, 19899, 19800, 19855
20347, 20347, 20189, 19805, 19909
19845, 19845, 19678, 19661, 19767
19809, 19809, 19632, 19518, 19580
20204, 20204, 20044, 19989, 20099
19948, 19948, 19801, 19808, 19804
20159, 20159, 19958, 19589, 19629
19804, 19804, 19626, 19690, 19764
19971, 18434, 18363, 19911, 19971
20029, 20029, 19896, 19709, 19807
19820, 19593, 19441, 19774, 19820
19876, 19876, 19719, 19668, 19719
21066, 20571, 20407, 20964, 21066
20108, 20108, 19927, 19534, 19607
19754, 19754, 19619, 19602, 19567
19962, 19962, 19758, 18331, 18301
19935, 19935, 19757, 19674, 19713
20034, 19975, 19842, 19998, 20034
19738, 19738, 19662, 19645, 19685
19859, 19704, 19582, 19799, 19859
19639, 19639, 19499, 19471, 19487
20059, 20059, 19884, 19949, 19986
19970, 19970, 19848, 19656, 19718
19981, 19981, 19794, 19474, 19530
19715, 19715, 19546, 19487, 19508
20153, 20153, 20005, 18623, 18617
19637, 19637, 19504, 17904, 17852
19986, 19986, 19840, 19677, 19709
19965, 19965, 19808, 18257, 18258
19869, 19869, 19795, 19796, 19794
19825, 19804, 19689, 19754, 19825
20169, 20169, 19985, 19586, 19594
20080, 20080, 19978, 19695, 19737
20301, 20301, 20126, 19729, 19806
19847, 19776, 19652, 19794, 19847
19820, 19808, 19675, 19804, 19820
19675, 19675, 19532, 19622, 19675
19756, 19756, 19602, 19543, 19577
20191, 20191, 20021, 19879, 19987
19508, 19471, 19295, 19467, 19508
19711, 19711, 19555, 19509, 19550
19933, 19933, 19817, 19853, 19874
20110, 20110, 19983, 18496, 18492
20311, 20311, 20113, 19714, 19762
19714, 19714, 19563, 19605, 19597
19785, 19785, 19646, 19572, 19665
20001, 20001, 19794, 19755, 19809
20025, 20025, 19861, 19755, 19770
19457, 19457, 19385, 19387, 19427
19930, 19930, 19712, 19685, 19728
19746, 19746, 19629, 19456, 19530
20007, 20007, 19813, 19843, 19874
19688, 19688, 19652, 19612, 19678
19799, 19799, 19668, 19708, 19739
19774, 19774, 19635, 19189, 19283
20065, 20065, 19884, 19820, 19837
20123, 20123, 19993, 19783, 19817
19655, 19651, 19560, 19611, 19655
19774, 19774, 19623, 18307, 18214
20054, 20054, 19889, 19894, 19966
20004, 20004, 19894, 18400, 18338
19842, 18353, 18292, 19803, 19842
19742, 17900, 17872, 19694, 19742
19818, 19818, 19663, 19726, 19816
19857, 19857, 19644, 19774, 19794
20223, 20223, 20077, 19665, 19705
19756, 19756, 19641, 19438, 19481
20311, 20311, 20072, 19565, 19619
19761, 19761, 19665, 19616, 19677
20163, 20163, 19990, 19599, 19650
19978, 19978, 19849, 19468, 19554
19957, 19957, 19822, 19729, 19716
19818, 18340, 18250, 19734, 19818
19889, 19844, 19701, 19862, 19889
19907, 19907, 19731, 19699, 19780
19698, 19698, 19511, 19672, 19690
20038, 20038, 19863, 19734, 19789
19922, 19922, 19751, 19724, 19771
20301, 20301, 20144, 19678, 19741
19839, 19839, 19715, 18431, 18367
19763, 19763, 19621, 19582, 19652
19756, 19756, 19622, 19616, 19672
19810, 19810, 19672, 19672, 19767
19841, 19841, 19658, 19448, 19494
20037, 20037, 19875, 19206, 19251
19860, 18284, 18257, 19797, 19860
19954, 19954, 19790, 19382, 19392
20062, 20062, 19903, 19468, 19540
19741, 19741, 19684, 19484, 19545
20163, 20163, 20015, 19859, 19892
19925, 19925, 19741, 19628, 19724
19780, 19780, 19626, 19543, 19598
20113, 20113, 19956, 19564, 19597
19641, 19641, 19513, 19579, 19638
19969, 19969, 19813, 19717, 19753
19945, 19945, 19846, 19708, 19751
19831, 19740, 19579, 19758, 19831
19822, 19822, 19645, 19520, 19565
19899, 19899, 19754, 19738, 19794
20228, 20228, 20083, 19665, 19712
20011, 20011, 19921, 19575, 19682
20380, 20380, 20187, 19773, 19846
19985, 19985, 19825, 19771, 19807
19966, 19966, 19774, 19782, 19797
19771, 19699, 19542, 19715, 19771
19856, 19856, 19718, 19620, 19658
20087, 20087, 19932, 19883, 19943
19734, 19734, 19563, 19450, 19500
19492, 19378, 19212, 19401, 19492
19814, 19757, 19557, 19738, 19814
19853, 19853, 19679, 19523, 19585
19988, 19988, 19800, 19787, 19777
19761, 19697, 19540, 19672, 19761
20069, 20069, 19886, 19405, 19497
19941, 19941, 19778, 19669, 19764
19912, 19912, 19817, 19639, 19710
24982, 23369, 23146, 24941, 24982
20243, 20243, 20103, 19965, 20005
19792, 19792, 19635, 19642, 19691
20236, 20236, 20050, 19780, 19812
20201, 20201, 20031, 19628, 19651
19933, 19933, 19768, 19642, 19685
19936, 19936, 19790, 19883, 19915
20182, 20182, 19984, 20038, 20066
19711, 19711, 19576, 19544, 19571
20021, 20021, 19888, 19678, 19738
19666, 18196, 18139, 19623, 19666
20054, 20054, 19886, 19794, 19882
20202, 20202, 20021, 19723, 19826
19665, 19665, 19494, 19572, 19642
19787, 19762, 19584, 19717, 19787
19650, 19650, 19550, 19513, 19611
19820, 19705, 19560, 19790, 19820
19764, 19764, 19595, 19642, 19717
19695, 18090, 18040, 19642, 19695
19927, 19927, 19788, 19738, 19840
20369, 20369, 20193, 19715, 19764
19679, 18221, 18143, 19614, 19679
19609, 19578, 19423, 19566, 19609
19717, 18105, 18164, 19717, 19694
19724, 19668, 19475, 19670, 19724
19684, 19684, 19519, 19509, 19602
20133, 20133, 19957, 19928, 19965
19672, 19649, 19490, 19619, 19672
19853, 19777, 19622, 19769, 19853
19932, 19932, 19864, 19679, 19747
19710, 19669, 19500, 19595, 19710
19664, 19600, 19433, 19576, 19664
19863, 19863, 19735, 19718, 19764
19948, 19948, 19747, 19879, 19923
20054, 20054, 19892, 19777, 19813
19863, 19863, 19725, 19530, 19650
19826, 19812, 19624, 19791, 19826
19734, 18245, 18143, 19653, 19734
19501, 19482, 19303, 19395, 19501
20005, 20005, 19811, 19965, 19995
19822, 19822, 19706, 19602, 19702
20158, 20158, 20013, 18660, 18587
20353, 20353, 20143, 19738, 19752
19711, 18080, 18011, 19710, 19711
19698, 19698, 19571, 19516, 19596
19688, 19688, 19501, 19598, 19659
20293, 20293, 20116, 19642, 19686
19761, 19761, 19577, 19710, 19754
19669, 19669, 19546, 19444, 19540
19775, 19744, 19624, 19645, 19775
20014, 20014, 19899, 19924, 19941
19651, 19651, 19507, 19394, 19441
20135, 20135, 20038, 19520, 19558
19879, 18396, 18321, 19771, 19879
19838, 19804, 19635, 19797, 19838
19985, 19985, 19807, 19751, 19757
19777, 19777, 19649, 19691, 19770
19793, 19793, 19673, 19568, 19625
19873, 19873, 19754, 19817, 19854
19741, 19635, 19586, 19655, 19741
19650, 19650, 19530, 19531, 19459
20344, 20344, 20144, 19871, 19871
19746, 19746, 19629, 19635, 19679
19826, 19826, 19636, 19744, 19823
19728, 18260, 18200, 19685, 19728
19649, 19649, 19513, 19560, 19615
19902, 19902, 19738, 19797, 19844
20102, 18680, 18645, 20054, 20102
19795, 19795, 19667, 19587, 19650
19800, 19800, 19680, 19662, 19675
20128, 20128, 19943, 19523, 19520
20120, 20120, 19964, 19675, 19670
19932, 18432, 18386, 19820, 19932
20120, 20120, 20033, 19790, 19877
19745, 18024, 17990, 19691, 19745
19830, 19830, 19639, 18368, 18376
20133, 20133, 19999, 19889, 19914
19990, 19990, 19833, 19731, 19754
19848, 19848, 19710, 18309, 18258
19780, 19780, 19637, 19736, 19768
19836, 19721, 19587, 19792, 19836
19903, 19903, 19754, 18105, 18118
19911, 19911, 19724, 19797, 19848
19698, 19698, 19546, 19530, 19642
19838, 18449, 18277, 19787, 19838
19896, 19856, 19695, 19747, 19896
19802, 18201, 18101, 19751, 19802
20029, 20029, 19922, 19734, 19800
19737, 19737, 19634, 18400, 18307
19828, 19793, 19632, 19774, 19828
19912, 19912, 19695, 19673, 19768
19900, 19900, 19810, 19797, 19840
19971, 19971, 19804, 19666, 19762
20298, 20188, 20049, 20201, 20298
19833, 18258, 18193, 19758, 19833
19725, 19725, 19546, 19660, 19694
20113, 20113, 19932, 19886, 19877
19949, 19949, 19799, 19859, 19909
19942, 19942, 19828, 18482, 18456
20038, 20038, 19909, 19850, 19909
19780, 19719, 19556, 19767, 19780
20047, 20026, 19847, 19991, 20047
20026, 20026, 19925, 19678, 19681
19988, 19988, 19832, 19814, 19846
19840, 19700, 19495, 19757, 19840
20190, 18634, 18624, 20120, 20190
19832, 19832, 19682, 19540, 19599
19994, 19994, 19831, 18471, 18423
20094, 20094, 19835, 19833, 19945
20141, 20141, 20005, 18652, 18574
19838, 19830, 19700, 19830, 19838
20127, 20127, 19950, 18716, 18621
19898, 19855, 19661, 19800, 19898
19916, 19821, 19685, 19848, 19916
20043, 20043, 19916, 18610, 18505
19788, 19788, 19606, 19738, 19768
19688, 19650, 19497, 19614, 19688
19784, 19784, 19612, 19698, 19754
20392, 20392, 20229, 20136, 20231
19955, 19955, 19774, 19898, 19955
19906, 19906, 19728, 19819, 19899
19966, 19966, 19790, 19786, 19846
19972, 19972, 19810, 19804, 19838
19625, 19617, 19460, 19557, 19625
19981, 19981, 19869, 19779, 19850
20027, 19965, 19827, 19968, 20027
20067, 20067, 19930, 18461, 18353
19983, 19983, 19784, 19892, 19935
20120, 20120, 19940, 19731, 19809
20281, 20281, 20084, 19678, 19706
19906, 19809, 19685, 19790, 19906
19853, 18388, 18290, 19841, 19853
19942, 19942, 19784, 19802, 19886
19892, 19823, 19693, 19833, 19892
19816, 18314, 18183, 19763, 19816
20025, 20025, 19856, 19991, 20024
20040, 20040, 19860, 19928, 19935
19975, 19959, 19787, 19896, 19975
19949, 19916, 19780, 19861, 19949
19810, 19810, 19702, 19627, 19702
19850, 18373, 18353, 19819, 19850
19840, 19840, 19701, 19765, 19759
19770, 18264, 18234, 19706, 19770
19894, 19894, 19767, 19685, 19721
20126, 20126, 19912, 19610, 19652
20014, 20014, 19835, 19886, 19946
19843, 18255, 18255, 19815, 19843
20427, 20427, 20291, 19876, 19967
20262, 20262, 20103, 19981, 19993
19690, 19690, 19573, 19429, 19494
20064, 20064, 19902, 19534, 19590
20130, 20130, 19978, 18595, 18500
20090, 20090, 19938, 20018, 20080
19925, 19925, 19775, 19692, 19701
19613, 18220, 18171, 19587, 19613
20364, 20364, 20230, 19726, 19807
19950, 19950, 19843, 19683, 19731
19800, 19800, 19675, 19672, 19754
19790, 19790, 19651, 19628, 19635
20129, 20129, 19955, 19995, 20012
20161, 20161, 19995, 19658, 19695
20051, 20051, 19882, 19740, 19780
19836, 19836, 19718, 19668, 19762
20169, 20169, 20044, 19553, 19658
23595, 23595, 23507, 22650, 22638
20274, 20274, 20131, 18650, 18591
19627, 19627, 19509, 17840, 17821
20373, 20373, 20291, 20142, 20220
19790, 19790, 19642, 19478, 19502
20372, 20372, 20225, 18591, 18586
19749, 19749, 19645, 19632, 19665
19758, 19758, 19602, 19607, 19622
20136, 20136, 20017, 18514, 18475
20034, 20034, 19895, 18205, 18146
19896, 19896, 19774, 18159, 18056
19891, 19891, 19780, 18193, 18136
19856, 19823, 19739, 19829, 19856
20192, 20192, 20085, 18596, 18500
19962, 19962, 19802, 18191, 18113
20031, 20031, 19898, 18194, 18089
19932, 19932, 19806, 18195, 18067
19721, 19659, 19537, 19721, 19688
20463, 20463, 20324, 18775, 18703
19838, 19838, 19729, 18128, 18073
19729, 19729, 19597, 19533, 19609
20224, 20224, 20107, 18581, 18434
19970, 19970, 19824, 19777, 19834
20229, 20229, 20071, 18495, 18505
19998, 19998, 19870, 19780, 19774
19819, 19756, 19629, 19783, 19819
19923, 19923, 19761, 18395, 18344
19958, 19958, 19773, 19876, 19958
19765, 19764, 19658, 19716, 19765
19682, 19675, 19527, 19609, 19682
19912, 19912, 19717, 19779, 19880
20219, 20219, 20095, 18571, 18549
20055, 20055, 20007, 18168, 18086
19957, 19784, 19667, 19890, 19957
19697, 19662, 19573, 19626, 19697
20496, 20496, 20417, 18840, 18758
19548, 19548, 19524, 19455, 19486
19970, 19970, 19863, 18324, 18334
19951, 19939, 19815, 19879, 19951
19981, 19981, 19876, 18304, 18250
19906, 19906, 19769, 18146, 18054
20097, 19895, 19791, 20003, 20097
19724, 19724, 19618, 18335, 18344
19817, 19817, 19678, 17991, 17885
19708, 19708, 19622, 19555, 19609
19805, 19805, 19612, 19645, 19718
20076, 20076, 19952, 18407, 18427
20022, 20022, 19891, 18278, 18186
20196, 20196, 20166, 18179, 18169
19887, 19784, 19681, 19827, 19887
19995, 19995, 19874, 18363, 18332
19890, 19890, 19755, 19826, 19888
19789, 19789, 19657, 19632, 19757
19856, 19655, 19497, 19777, 19856
20179, 20179, 20074, 18403, 18377
20155, 20155, 20034, 19883, 19945
20104, 20104, 19961, 18495, 18458
20137, 20137, 19979, 19916, 19945
20068, 20068, 19991, 18429, 18324
19937, 19937, 19866, 18194, 18094
19757, 19757, 19620, 17947, 17818
19967, 19967, 19820, 19764, 19771
19721, 19668, 19532, 19652, 19721
19953, 19953, 19803, 18439, 18368
19901, 19901, 19736, 18187, 18047
20162, 20162, 20073, 19920, 20019
19866, 19866, 19764, 19813, 19817
20107, 20107, 19953, 18613, 18481
19792, 19792, 19710, 19708, 19764
20370, 20370, 20227, 18732, 18663
19882, 19879, 19705, 19847, 19882
20255, 20255, 20077, 18520, 18525
19735, 19718, 19586, 19697, 19735
