# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
113758, 113758, 113441, 112073, 112152
28715, 28715, 28212, 28273, 28487
27942, 26058, 25515, 27942, 27850
28886, 27751, 28886, 28342, 27142
21973, 21973, 21667, 21611, 21777
21314, 21080, 20866, 20937, 21314
21150, 21150, 20806, 20772, 21033
21164, 21164, 20869, 20734, 20986
20992, 20963, 20631, 20673, 20992
20776, 20709, 20459, 20485, 20776
21178, 21178, 20978, 20927, 21123
21685, 21685, 21362, 20863, 21095
20963, 20958, 20668, 20690, 20963
21435, 21435, 21207, 20573, 20980
21117, 21117, 20852, 20577, 20914
22188, 21223, 22188, 20786, 21016
21314, 21314, 20991, 20849, 21255
21426, 21426, 21037, 20896, 21160
21272, 21272, 20956, 20848, 21006
21176, 21176, 20849, 20794, 21055
21196, 21196, 20893, 20944, 21183
21830, 21830, 21549, 21034, 21240
21148, 21123, 20722, 20943, 21148
21302, 21302, 20993, 20856, 21093
21210, 21210, 20821, 20813, 20990
21575, 21575, 21134, 21127, 21323
25453, 25453, 25102, 25048, 25224
21839, 21839, 21457, 20930, 21196
21402, 21267, 20866, 21238, 21402
21579, 21579, 21246, 21177, 21316
21272, 21272, 20979, 21003, 21190
21321, 21321, 20955, 20918, 21087
21405, 21405, 21068, 21178, 21269
21608, 21608, 21269, 21269, 21451
21137, 21137, 20743, 20837, 20954
21356, 21255, 20888, 21176, 21356
21413, 21413, 21062, 20945, 21143
21640, 21640, 21275, 20833, 21107
21436, 21436, 21140, 21149, 21317
21671, 21671, 21308, 20900, 21081
20868, 20868, 20520, 20611, 20796
21359, 21359, 21040, 21034, 21260
21158, 21128, 20847, 21020, 21158
21383, 21383, 20931, 20952, 21107
21256, 21256, 20859, 20873, 21083
21271, 21271, 20938, 20848, 21034
21484, 21484, 21172, 21020, 21310
21441, 21441, 21114, 21097, 21292
21226, 21226, 20922, 20918, 21067
21166, 21166, 20810, 20862, 21017
21345, 21345, 21051, 20955, 21125
22278, 22278, 21956, 21947, 22152
21261, 21261, 20922, 20914, 21093
23594, 23594, 23302, 23457, 23592
21343, 21343, 21000, 20929, 21075
21537, 21537, 21240, 21101, 21299
21151, 21151, 20813, 20798, 21023
21111, 21053, 20764, 20943, 21111
21432, 21432, 21140, 21006, 21144
21244, 21244, 20870, 21026, 21216
24042, 24042, 23668, 23807, 23968
21806, 21806, 21425, 20957, 21164
21390, 21390, 21039, 20959, 21140
21549, 21549, 21264, 21023, 21245
21230, 21230, 20940, 20939, 21138
21439, 21439, 21048, 20992, 21149
21535, 21535, 21211, 21210, 21447
21547, 21547, 21305, 20725, 20957
21396, 21396, 21040, 21089, 21267
21126, 21126, 20854, 20716, 20934
20910, 20885, 20603, 20724, 20910
21291, 21291, 21016, 20635, 20941
21102, 21102, 20816, 20821, 21027
21414, 21414, 21111, 20735, 21030
21126, 21126, 20798, 20769, 20975
20908, 20903, 20620, 20716, 20908
21031, 21031, 20700, 20818, 20985
20973, 20973, 20730, 20664, 20835
20959, 20959, 20669, 20548, 20753
21338, 21338, 21045, 20854, 21088
21100, 21000, 20688, 20917, 21100
21109, 21109, 20763, 20625, 20862
20812, 20812, 20510, 20601, 20805
21044, 21044, 20727, 20704, 20863
21236, 21236, 20932, 20942, 21080
20997, 20997, 20692, 20779, 20987
20945, 20945, 20625, 20737, 20916
21273, 21273, 20951, 20928, 21165
21025, 21025, 20781, 20711, 20925
21581, 21581, 21297, 20799, 21033
23134, 23134, 22825, 22836, 23028
21265, 21265, 21051, 20923, 21062
20851, 20851, 20580, 20600, 20753
21432, 21432, 21111, 21137, 21292
21195, 21195, 20889, 20764, 20996
21054, 21054, 20777, 20775, 20950
20969, 20969, 20715, 20565, 20751
21145, 21145, 20819, 20980, 21103
43328, 41352, 41005, 43236, 43328
21210, 21210, 20968, 20784, 21025
21248, 21248, 20867, 20893, 21125
21157, 21157, 20815, 20972, 21093
21184, 21184, 20823, 20953, 21115
20993, 20955, 20688, 20749, 20993
21424, 21424, 21114, 20660, 20983
20930, 20930, 20585, 20747, 20917
21336, 21336, 21002, 21049, 21267
21034, 21034, 20704, 20813, 20973
21194, 21194, 20888, 20946, 21100
21022, 21022, 20701, 20799, 21016
21368, 21368, 21079, 21078, 21212
21128, 21128, 20833, 20648, 20833
21338, 21338, 20987, 20940, 21162
21110, 21110, 20751, 20683, 20904
21365, 21365, 21109, 20927, 21163
21689, 21689, 21388, 21427, 21667
21394, 21394, 21112, 20983, 21221
23894, 23894, 23575, 23158, 23372
21284, 21284, 20891, 20935, 21065
21267, 21238, 20912, 21039, 21267
21276, 21276, 20913, 20926, 21112
20945, 20945, 20540, 20709, 20913
21411, 21411, 21083, 21018, 21264
21554, 21554, 21177, 20683, 20960
23500, 21662, 21281, 23304, 23500
21336, 21336, 20943, 20952, 21110
21226, 21226, 20867, 20932, 21194
21148, 21148, 20845, 20928, 21035
21127, 21127, 20759, 20780, 20955
21048, 20997, 20712, 20894, 21048
21502, 21502, 21235, 20938, 20991
21105, 21105, 20763, 20821, 21050
21402, 21402, 21161, 20954, 21206
21054, 21054, 20762, 20763, 20833
21287, 21287, 20969, 21045, 21143
21156, 21156, 20846, 20814, 21018
21254, 21192, 20905, 21033, 21254
21277, 21277, 21053, 20929, 21058
20955, 20955, 20647, 20632, 20822
20905, 20905, 20613, 20612, 20828
21106, 21106, 20849, 20842, 21067
21158, 21158, 20842, 20789, 20929
21137, 21137, 20771, 20820, 20996
21296, 21296, 20975, 20861, 21028
21288, 21288, 20964, 21062, 21248
21104, 21095, 20757, 20875, 21104
21035, 21035, 20683, 20758, 20945
21123, 21123, 20789, 20726, 20937
21483, 21483, 21163, 20657, 20950
37434, 37434, 37109, 26931, 27101
23954, 23954, 23610, 23511, 23636
20924, 20780, 20460, 20733, 20924
20986, 20986, 20639, 20632, 20807
21394, 21394, 21047, 20999, 21189
21521, 21521, 21187, 21324, 21507
21019, 20990, 20650, 20934, 21019
21052, 20992, 20642, 20842, 21052
21060, 20975, 20702, 20832, 21060
20838, 20717, 20449, 20616, 20838
21221, 21221, 20931, 20373, 20618
21643, 21643, 21385, 20744, 20959
21590, 21590, 21290, 21267, 21382
21044, 21044, 20781, 20699, 20956
20889, 20889, 20679, 20666, 20846
21146, 21137, 20888, 20862, 21146
21329, 21329, 21017, 21002, 21165
21363, 21363, 21007, 20924, 21090
21226, 21226, 20930, 20947, 21120
21141, 21141, 20767, 20693, 20929
21342, 21342, 20992, 20931, 21095
21093, 21093, 20835, 20772, 20987
21161, 21161, 21005, 20833, 21034
21184, 21184, 20828, 20766, 20920
20955, 20955, 20622, 20739, 20936
21390, 21390, 21143, 21069, 21313
21563, 21563, 21234, 20794, 21003
21147, 21094, 20702, 20918, 21147
21649, 21649, 21351, 20911, 21038
21433, 21433, 21076, 20960, 21181
21981, 21947, 21663, 21748, 21981
20995, 20995, 20556, 20766, 20994
23964, 23964, 23610, 23256, 23574
21537, 21537, 21248, 20748, 21056
21331, 21331, 20962, 20998, 21158
21211, 21211, 20885, 20721, 21016
21285, 21285, 20987, 20827, 21057
21127, 21127, 20731, 20791, 21000
21254, 21254, 20936, 21068, 21252
22149, 22149, 21881, 21768, 21959
21277, 21277, 20994, 20901, 21119
21148, 21148, 20833, 20761, 20944
21618, 21618, 21320, 20982, 21222
20904, 20904, 20535, 20613, 20815
21147, 21089, 20687, 20873, 21147
21547, 21547, 21179, 20728, 20941
21433, 21433, 21179, 21129, 21395
21042, 21042, 20776, 20835, 21041
21099, 21034, 20700, 20861, 21099
21212, 21212, 20908, 20799, 20917
21288, 21288, 20980, 20914, 21153
21184, 21184, 20904, 20772, 20995
21095, 21071, 20695, 20960, 21095
21278, 21278, 20973, 20538, 20817
21249, 21249, 20936, 20817, 20978
21160, 21160, 20880, 20860, 21059
21255, 21255, 20889, 20796, 21033
21764, 21764, 21422, 20916, 21137
21524, 21524, 21222, 20621, 20914
21505, 21505, 21150, 21004, 21185
20985, 20985, 20655, 20721, 20950
20932, 20932, 20708, 20753, 20883
21201, 21201, 20848, 20738, 20962
21438, 21438, 21107, 20899, 21114
21493, 21493, 21138, 20779, 21033
