# highest, rank1, rank2, ..., rankn (time is in ns (i.e. 10^-9 s))
175053, 175053, 172742, 173430, 173739
40390, 40390, 39685, 40047, 40337
42710, 39875, 39356, 42553, 42710
35969, 34762, 35530, 35969, 34826
33734, 33734, 33239, 33314, 33659
33277, 33277, 32781, 32788, 33272
33418, 33418, 32865, 32913, 33252
33457, 33457, 32945, 32738, 33156
33301, 33301, 32739, 32672, 33064
33129, 33129, 32668, 32606, 33045
32802, 32717, 32296, 32484, 32802
32933, 32884, 32561, 32492, 32933
39009, 39009, 38442, 38363, 38838
32662, 32643, 32102, 32235, 32662
32779, 32779, 32210, 32211, 32670
37788, 36884, 37788, 36221, 36599
32960, 32906, 32471, 32387, 32960
32607, 32456, 31822, 32234, 32607
32875, 32875, 32357, 32266, 32633
32436, 32436, 32006, 31988, 32312
32890, 32890, 32518, 32379, 32779
32366, 31961, 31466, 31993, 32366
32525, 32525, 32042, 32186, 32457
32677, 32677, 32283, 32383, 32597
32595, 32578, 32359, 32198, 32595
33760, 33760, 33346, 33379, 33681
32774, 32774, 32300, 32273, 32617
32689, 32672, 32148, 32490, 32689
33074, 33074, 32670, 32513, 32972
32797, 32797, 32270, 32282, 32617
32813, 32813, 32335, 32335, 32703
32354, 32240, 31776, 32015, 32354
33148, 33148, 32647, 32580, 32857
32289, 32264, 31736, 31944, 32289
32492, 32471, 31982, 32156, 32492
32530, 32467, 31942, 32076, 32530
32745, 32745, 32200, 32109, 32459
32148, 32148, 31754, 31818, 32127
70754, 70754, 70370, 70346, 70730
32345, 32345, 31953, 31938, 32207
32611, 32611, 32112, 32179, 32546
32477, 32477, 31992, 32148, 32424
32434, 32221, 31811, 31949, 32434
32345, 32284, 31842, 31953, 32345
32344, 32344, 31829, 31887, 32155
32137, 32136, 31645, 31807, 32137
32626, 32626, 32265, 32221, 32527
32345, 32340, 31885, 31977, 32345
32535, 32346, 31913, 32179, 32535
32122, 32073, 31496, 31787, 32122
32564, 32564, 32146, 32240, 32558
33005, 32920, 32368, 32684, 33005
32308, 32308, 31929, 31881, 32303
36229, 36009, 35532, 35849, 36229
32405, 32405, 31935, 32040, 32265
32434, 32340, 31768, 32017, 32434
32771, 32771, 32279, 32172, 32478
32427, 32279, 31733, 32031, 32427
32515, 32515, 32003, 32228, 32499
33385, 33385, 32968, 32914, 33257
32459, 32459, 31911, 31878, 32270
32700, 32700, 32295, 32064, 32354
32499, 32499, 32025, 31970, 32190
32565, 32565, 32091, 32101, 32558
32358, 32305, 31795, 32026, 32358
32457, 32457, 32097, 31980, 32308
32443, 32443, 32007, 32041, 32347
32460, 32437, 31985, 32041, 32460
32462, 32462, 32004, 31806, 32195
32752, 32715, 32345, 32265, 32752
